label,mode,step,particle,actual_Ra,predicted_minus_partial_chi_E,partial_chi_E_read,g1_balance_error,C_memory,delta_C_memory_forward,sign_match,sweep_case,window_mode
C_return_half:C_only,single_C_memory_time_gradient,46,B,-1.7702334002550267e-12,-1.770233400256582e-12,1.770233400256582e-12,1.5554065131551316e-24,3.581578062577354e-06,5.8063655528415895e-09,True,C_return_half,C_only
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,1,A,7.486199304475574e-11,7.543636933493183e-11,-7.543636933493183e-11,-5.743762901760934e-13,5.612790127730756e-07,2.4743129141857643e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,1,B,-7.486199304432891e-11,-7.543636933493183e-11,7.543636933493183e-11,5.743762906029186e-13,5.612790127730756e-07,2.4743129141857643e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,2,A,6.832888597761272e-11,6.940173527454963e-11,-6.940173527454963e-11,-1.072849296936914e-12,8.08710304191652e-07,2.276376917005228e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,2,B,-6.832888597675245e-11,-6.940173527454963e-11,6.940173527454963e-11,1.0728492977971819e-12,8.08710304191652e-07,2.276376917005228e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,3,A,6.217893216931536e-11,6.384994604515831e-11,-6.384994604515831e-11,-1.6710138758429524e-12,1.0363479958921748e-06,2.0942782302811925e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,3,B,-6.217893217067855e-11,-6.384994604515831e-11,6.384994604515831e-11,1.6710138744797587e-12,1.0363479958921748e-06,2.0942782302811925e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,4,A,5.639842087333225e-11,5.874236664941581e-11,-5.874236664941581e-11,-2.3439457760835572e-12,1.245775818920294e-06,1.9267496261008384e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,4,B,-5.639842087410649e-11,-5.874236664941581e-11,5.874236664941581e-11,2.343945775309316e-12,1.245775818920294e-06,1.9267496261008384e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,5,A,5.0972744706532456e-11,5.404345363092493e-11,-5.404345363092493e-11,-3.0707089243924715e-12,1.4384507815303779e-06,1.7726252790943375e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,5,B,-5.097274470094733e-11,-5.404345363092493e-11,5.404345363092493e-11,3.070708929977595e-12,1.4384507815303779e-06,1.7726252790943375e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,6,A,4.588670060573559e-11,4.9720507676841324e-11,-4.9720507676841324e-11,-3.833807071105733e-12,1.6157133094398116e-06,1.6308326518003954e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,6,B,-4.588670060838257e-11,-4.9720507676841324e-11,4.9720507676841324e-11,3.833807068458755e-12,1.6157133094398116e-06,1.6308326518003954e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,7,A,4.112474093327602e-11,4.5743446019682944e-11,-4.5743446019682944e-11,-4.618705086406926e-12,1.7787965746198512e-06,1.5003850294456006e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,7,B,-4.1124740937246485e-11,-4.5743446019682944e-11,4.5743446019682944e-11,4.618705082436459e-12,1.7787965746198512e-06,1.5003850294456006e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,8,A,3.667118127239602e-11,4.208459305366338e-11,-4.208459305366338e-11,-5.41341178126736e-12,1.9288350775644112e-06,1.380374652160159e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,8,B,-3.667118126911377e-11,-4.208459305366338e-11,4.208459305366338e-11,5.413411784549613e-12,1.9288350775644112e-06,1.380374652160159e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,9,A,3.251037129475533e-11,3.871848770772463e-11,-3.871848770772463e-11,-6.208116412969302e-12,2.066872542780427e-06,1.2699663968133678e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,9,B,-3.25103713004728e-11,-3.871848770772463e-11,3.871848770772463e-11,6.20811640725183e-12,2.066872542780427e-06,1.2699663968133678e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,10,A,2.8626833741597104e-11,3.562170623412779e-11,-3.562170623412779e-11,-6.9948724925306866e-12,2.193869182461764e-06,1.1683919644793916e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,10,B,-2.8626833736938422e-11,-3.562170623412779e-11,3.562170623412779e-11,6.994872497189368e-12,2.193869182461764e-06,1.1683919644793916e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,11,A,2.500537615205236e-11,3.277269917882094e-11,-3.277269917882094e-11,-7.767323026768581e-12,2.310708378909703e-06,1.0749445330653267e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,11,B,-2.5005376157187496e-11,-3.277269917882094e-11,3.277269917882094e-11,7.767323021633444e-12,2.310708378909703e-06,1.0749445330653267e-07,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,12,A,2.1631179266274605e-11,3.0151641398553557e-11,-3.0151641398553557e-11,-8.520462132278951e-12,2.4182028322162357e-06,9.889738378725566e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,12,B,-2.1631179261880622e-11,-3.0151641398553557e-11,3.0151641398553557e-11,8.520462136672935e-12,2.4182028322162357e-06,9.889738378725566e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,13,A,1.8489865856184174e-11,2.7740294080561244e-11,-2.7740294080561244e-11,-9.25042822437707e-12,2.5171002160034914e-06,9.098816458424088e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,13,B,-1.848986585787824e-11,-2.7740294080561244e-11,2.7740294080561244e-11,9.250428222683004e-12,2.5171002160034914e-06,9.098816458424088e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,14,A,1.5567552408030528e-11,2.5521877804220522e-11,-2.5521877804220522e-11,-9.954325396189994e-12,2.6080883805877323e-06,8.371175919784331e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,14,B,-1.5567552409459896e-11,-2.5521877804220522e-11,2.5521877804220522e-11,9.954325394760626e-12,2.6080883805877323e-06,8.371175919784331e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,15,A,1.2850887021187418e-11,2.3480955760961943e-11,-2.3480955760961943e-11,-1.0630068739774525e-11,2.6918001397855756e-06,7.701753489595517e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,15,B,-1.2850887005252611e-11,-2.3480955760961943e-11,2.3480955760961943e-11,1.0630068755709332e-11,2.6918001397855756e-06,7.701753489595517e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,16,A,1.0327075147790088e-11,2.1603326319463326e-11,-2.1603326319463326e-11,-1.1276251171673238e-11,2.7688176746815308e-06,7.085891032783971e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,16,B,-1.0327075164942505e-11,-2.1603326319463326e-11,2.1603326319463326e-11,1.1276251154520821e-11,2.7688176746815308e-06,7.085891032783971e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,17,A,7.983895572858855e-12,1.987592418821026e-11,-1.987592418821026e-11,-1.1892028615351404e-11,2.8396765850093705e-06,6.519303133732965e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,17,B,-7.983895561000393e-12,-1.987592418821026e-11,1.987592418821026e-11,1.1892028627209866e-11,2.8396765850093705e-06,6.519303133732965e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,18,A,5.809707815673001e-12,1.8286729487377157e-11,-1.8286729487377157e-11,-1.2477021671704156e-11,2.9048696163467e-06,5.998047271859708e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,18,B,-5.809707852413055e-12,-1.8286729487377157e-11,1.8286729487377157e-11,1.2477021634964102e-11,2.9048696163467e-06,5.998047271859708e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,19,A,3.79345337152108e-12,1.6824684097055252e-11,-1.6824684097055252e-11,-1.3031230725534172e-11,2.9648500890652972e-06,5.5184963838341223e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,19,B,-3.793453319957949e-12,-1.6824684097055252e-11,1.6824684097055252e-11,1.3031230777097303e-11,2.9648500890652972e-06,5.5184963838341223e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,20,A,1.924650360146749e-12,1.5479614699500863e-11,-1.5479614699500863e-11,-1.3554964339354114e-11,3.0200350529036384e-06,5.077313621436283e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,20,B,-1.924650399427902e-12,-1.5479614699500863e-11,1.5479614699500863e-11,1.355496430007296e-11,3.0200350529036384e-06,5.077313621436283e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,21,A,1.9338499443292967e-13,1.4242161979706392e-11,-1.4242161979706392e-11,-1.4048776985273462e-11,3.0708081891180013e-06,4.671429129343696e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,21,B,-1.9338497516293012e-13,-1.4242161979706392e-11,1.4242161979706392e-11,1.4048777004543462e-11,3.0708081891180013e-06,4.671429129343696e-08,True,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,A,-1.4097017688374444e-12,1.310371549144374e-11,-1.310371549144374e-11,-1.4513417260281185e-11,3.1175224804114382e-06,4.298018681193547e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,B,1.4097017775195321e-12,-1.310371549144374e-11,1.310371549144374e-11,1.4513417268963272e-11,3.1175224804114382e-06,4.298018681193547e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,A,-2.893429538254914e-12,1.2056353735404253e-11,-1.2056353735404253e-11,-1.494978327365917e-11,3.1605026672233737e-06,3.954484025212595e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,B,2.893429512420409e-12,-1.2056353735404253e-11,1.2056353735404253e-11,1.4949783247824664e-11,3.1605026672233737e-06,3.954484025212595e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,A,-4.266096133173853e-12,1.1092789032321932e-11,-1.1092789032321932e-11,-1.5358885165495785e-11,3.2000475074754997e-06,3.638434802601594e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,B,4.266096174572588e-12,-1.1092789032321932e-11,1.1092789032321932e-11,1.535888520689452e-11,3.2000475074754997e-06,3.638434802601594e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,A,-5.535497414447827e-12,1.020631680735708e-11,-1.020631680735708e-11,-1.5741814221804907e-11,3.2364318555015156e-06,3.347671912813122e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,B,5.535497386707498e-12,-1.020631680735708e-11,1.020631680735708e-11,1.5741814194064578e-11,3.2364318555015156e-06,3.347671912813122e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,A,-6.708946735694199e-12,9.390768932731132e-12,-9.390768932731132e-12,-1.609971566842533e-11,3.269908574629647e-06,3.0801722099358114e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,B,6.708946735694199e-12,-9.390768932731132e-12,9.390768932731132e-12,1.609971566842533e-11,3.269908574629647e-06,3.0801722099358114e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,A,-7.793296959374488e-12,8.640470803857932e-12,-8.640470803857932e-12,-1.6433767763232422e-11,3.300710296729005e-06,2.8340744236654017e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,B,7.793296980126795e-12,-8.640470803857932e-12,8.640470803857932e-12,1.643376778398473e-11,3.300710296729005e-06,2.8340744236654017e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,A,-8.794961639394319e-12,7.95020185018455e-12,-7.95020185018455e-12,-1.674516348957887e-11,3.329051040965659e-06,2.6076662068605322e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,B,8.794961599372012e-12,-7.95020185018455e-12,7.95020185018455e-12,1.6745163449556562e-11,3.329051040965659e-06,2.6076662068605322e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,A,-9.719936325676111e-12,7.315159205902855e-12,-7.315159205902855e-12,-1.7035095531578967e-11,3.3551277030342643e-06,2.3993722195361367e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,B,9.719936321440947e-12,-7.315159205902855e-12,7.315159205902855e-12,1.7035095527343802e-11,3.3551277030342643e-06,2.3993722195361367e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,A,-1.0573820485371751e-11,6.730924287660352e-12,-6.730924287660352e-12,-1.7304744773032103e-11,3.3791214252296256e-06,2.2077431663525954e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,B,1.057382053704076e-11,-6.730924287660352e-12,6.730924287660352e-12,1.7304744824701112e-11,3.3791214252296256e-06,2.2077431663525954e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,A,-1.1361838634640561e-11,6.19343204664156e-12,-6.19343204664156e-12,-1.755527068128212e-11,3.4011988568931516e-06,2.0314457112984318e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,B,1.1361838639511001e-11,-6.19343204664156e-12,6.19343204664156e-12,1.755527068615256e-11,3.4011988568931516e-06,2.0314457112984318e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,A,-1.2088860802965309e-11,5.698942681018791e-12,-5.698942681018791e-12,-1.77878034839841e-11,3.421513314006136e-06,1.8692531993741635e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,B,1.2088860708309377e-11,-5.698942681018791e-12,5.698942681018791e-12,1.7787803389328167e-11,3.421513314006136e-06,1.8692531993741635e-08,False,C_return_half,combined_minus_R2_R3_residual
C_return_half:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,33,A,-1.2759423122829083e-11,5.244015611882438e-12,-5.244015611882438e-12,-1.800343873471152e-11,3.4402058459998775e-06,1.7200371206974398e-08,False,C_return_half,combined_minus_R2_R3_residual
