case_id,candidate_kind,epsilon,phi_over_pi,s0,stability_gain,pre_steps,C_mode,S_start,Q_start,C_sign_start,g_D,D_gain,baseline_outcome,baseline_phase_after,baseline_S_mean_after,D_outcome,phase_after_D,S_mean_after_D,S_amp_after_D,Q_max_error_after_D,D_selected,D_induced_selection
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.02,gray_kept_eigen,gray_eigen,0.00021754398719653345,unresolved,unstable_or_drifting,-0.9350576399242403,0.0,6.661338147750939e-16,False,False
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.0225,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9526415148746105,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.025,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9637737005550392,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.0275,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9713467480335849,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.03,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9767601738192927,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.0325,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9807752243608444,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.035,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9838402262039603,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.0375,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9862351514838157,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.04,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.988142980894853,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.045,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9909562134344951,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.05,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9928960743928795,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.055,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9942892639536305,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.06,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9953226274167688,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.065,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9961094678074449,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.07,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9967217880159797,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.0725,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9969780305213747,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.075,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9972071392750337,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.0775,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9974127610796656,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.08,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9975979523884568,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.0825,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9977652902973346,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.085,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9979169599204343,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.0875,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9980548237281083,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.09,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9981804769845866,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.095,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9984004562230201,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.1,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9985858141329728,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.12,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9990951471674993,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.15,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9994889823201827,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.2,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.999770294039718,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.3,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9999415948549257,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.5,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9999995201905376,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,0.75,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9999999999989999,0.0,4.440892098500626e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,75,weak_C_window,-0.10452902663002275,1.0000000000000002,B,1.0,1.0,gray_kept_eigen,gray_eigen,0.00021754398719653345,black_selected,natural_selection,-0.9999999999989999,0.0,4.440892098500626e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.0,gray_kept_eigen,gray_eigen,-0.0007379514006474186,gray_kept_eigen,gray_eigen,-0.0007379514006474186,0.0,6.661338147750939e-16,False,False
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.005,gray_kept_eigen,gray_eigen,-0.0007379514006474186,unresolved,unstable_or_drifting,0.2647514451610704,0.0,6.661338147750939e-16,False,False
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.01,gray_kept_eigen,gray_eigen,-0.0007379514006474186,unresolved,unstable_or_drifting,0.10034138082170566,0.0,6.661338147750939e-16,False,False
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.015,gray_kept_eigen,gray_eigen,-0.0007379514006474186,unresolved,unstable_or_drifting,-0.8280305375367529,0.0,6.661338147750939e-16,False,False
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.02,gray_kept_eigen,gray_eigen,-0.0007379514006474186,unresolved,unstable_or_drifting,-0.9350576399242254,0.0,6.661338147750939e-16,False,False
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.0225,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9526415148746107,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.025,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9637737005550396,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.0275,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9713467480335877,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.03,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9767601738192905,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.0325,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9807752243608444,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.035,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9838402262039602,0.0,8.881784197001252e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.0375,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9862351514838157,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.04,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9881429808948531,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.045,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9909562134344938,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.05,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.99289607439288,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.055,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9942892639536305,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.06,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9953226274167688,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.065,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9961094678074449,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.07,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9967217880159799,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.0725,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9969780305213743,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.075,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9972071392750331,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.0775,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9974127610796656,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.08,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9975979523884568,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.0825,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9977652902973346,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.085,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9979169599204343,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.0875,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9980548237281086,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.09,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9981804769845866,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.095,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9984004562230201,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.1,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9985858141329728,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.12,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9990951471674994,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.15,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9994889823201829,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.2,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.999770294039718,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.3,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9999415948549257,0.0,6.661338147750939e-16,True,True
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,0.003,0.08333333333333333,0.0,-0.002,80,weak_C_window,-0.11044892801868084,1.0,B,1.0,0.5,gray_kept_eigen,gray_eigen,-0.0007379514006474186,black_selected,natural_selection,-0.9999995201905376,0.0,6.661338147750939e-16,True,True
