関係ID,関係辺,周波数セル,符号付き倍数k,成分種別,振幅,強度,関係内強度比,絶対位相度,絶対位相セル,絶対位相セル誤差度,同周波数基準関係への相対位相度,相対位相セル
10,"(4,5)",131,-13,倍音,0.06485655297988283,0.0042063724644323475,0.00023675489342582675,132.87817022664674,53,0.3781702266467513,-7.83206260049399e-15,0
1,"(1,2)",132,-12,倍音,0.029894253639342505,0.0008936664006533426,6.103966603729936e-05,63.45341644030736,25,0.9534164403073648,-70.62149700149031,116
2,"(1,3)",132,-12,倍音,0.017255821001041553,0.0002977633584199867,1.6134398106109583e-05,-145.37634959722956,86,-0.3763495972295386,80.5487369609728,32
3,"(1,4)",132,-12,倍音,0.026576339656195012,0.0007063018295214436,7.326696086645071e-05,-81.83428223679584,111,0.6657177632041659,144.09080432140652,58
4,"(1,5)",132,-12,倍音,0.06457771924989696,0.004170281823518512,0.0008612586758161222,66.60064312857278,27,-0.8993568714272189,-67.47427031322488,117
5,"(2,3)",132,-12,倍音,0.05647563370790724,0.0031894972027097083,0.00012551749988931946,130.40824907432912,52,0.4082490743291277,-3.666664367468541,143
6,"(2,4)",132,-12,倍音,0.026337170800297585,0.0006936465657640477,4.598602403890777e-05,178.32786883931354,71,0.8278688393135384,44.252955397515876,18
7,"(2,5)",132,-12,倍音,0.06085220925149031,0.0037029913707871632,0.00016458220910840705,25.701130583790132,10,0.7011305837901315,-108.37378285800753,101
8,"(3,4)",132,-12,倍音,0.048541816168675055,0.002356307916953443,0.000429412329998693,-98.81367614094961,104,1.186323859050382,127.11141041725273,51
9,"(3,5)",132,-12,倍音,0.032882674248466,0.001081270265730729,0.00010627957254348364,142.89336404208333,57,0.3933640420833389,8.818450600285674,4
10,"(4,5)",132,-12,倍音,0.06977005211138616,0.004867860171625541,0.000273986606248042,134.07491344179766,54,-0.925086558202336,-9.970081998725608e-15,0
1,"(1,2)",133,-11,倍音,0.03258208877873943,0.001061592509185658,7.250944220462771e-05,64.68107018441987,26,-0.3189298155801408,-70.61233399026565,116
2,"(1,3)",133,-11,倍音,0.018734419419354206,0.000350978470980276,1.901787515938125e-05,-144.24157719994477,86,0.7584228000552462,80.46501862536974,32
3,"(1,4)",133,-11,倍音,0.02877798195782573,0.0008281722455649432,8.590897116548542e-05,-80.78441518648508,112,-0.7844151864850599,143.92218063882945,58
4,"(1,5)",133,-11,倍音,0.069728271193857,0.004862031803684067,0.0010041208844451192,67.8060355576708,27,0.3060355576708014,-67.48736861701472,117
5,"(2,3)",133,-11,倍音,0.06115713863816482,0.0037401956064077122,0.0001471893442058745,131.62192579916464,53,-0.8780742008353507,-3.671478375520867,143
6,"(2,4)",133,-11,倍音,0.028639906607736975,0.000820244250499896,5.4378949861470146e-05,179.5606352638912,72,-0.4393647361087737,44.2672310892057,18
7,"(2,5)",133,-11,倍音,0.06591232284114613,0.004344434302315474,0.00019309161788552242,26.93294756823854,11,-0.5670524317614619,-108.36045660644697,101
8,"(3,4)",133,-11,倍音,0.05232879889880345,0.0027383031941914135,0.0004990269507649545,-97.50442356364825,105,-0.004423563648239992,127.20217226166626,51
9,"(3,5)",133,-11,倍音,0.035619708315468,0.0012687636204790202,0.00012470855762606662,143.97302637267643,58,-1.0269736273235495,8.67962219799093,3
10,"(4,5)",133,-11,倍音,0.07552143474257199,0.00570348710557656,0.0003210197131267554,135.29340417468552,54,0.2934041746855098,-4.303501184968293e-15,0
1,"(1,2)",134,-10,倍音,0.03578150663347035,0.0012803162169610827,8.744882234389585e-05,65.94333307138736,26,0.9433330713873499,-70.56698966236303,116
2,"(1,3)",134,-10,倍音,0.02047528379381613,0.0004192372464373095,2.2716497660494866e-05,-143.19306789350765,87,-0.6930678935076523,80.29660937274198,32
3,"(1,4)",134,-10,倍音,0.03139565555453312,0.0009856871876988864,0.00010224850282014396,-79.70000718816202,112,0.2999928118380079,143.7896700780876,58
4,"(1,5)",134,-10,倍音,0.07576582463180041,0.005740460182136734,0.001185536456351752,68.9485153877924,28,-1.0514846122076058,-67.56180734595799,117
5,"(2,3)",134,-10,倍音,0.06667727949731624,0.0044458596011632285,0.00017495960853103928,132.8165566863205,53,0.3165566863204963,-3.6937660474298943,143
6,"(2,4)",134,-10,倍音,0.03138770115909274,0.000985187784052512,6.53140538083311e-05,-179.12318810537218,72,0.8768118946278275,44.36648916087746,18
7,"(2,5)",134,-10,倍音,0.07189951663035792,0.005169540491679114,0.00022976407693195555,28.150229420659223,11,0.6502294206592206,-108.36009331309116,101
8,"(3,4)",134,-10,倍音,0.056859062224611,0.0032329529570621855,0.0005891716664361857,-96.16637730683729,106,-1.166377306837299,127.32329995941234,51
9,"(3,5)",134,-10,倍音,0.03886392616422545,0.0015104047568983677,0.0001484598041936527,145.09445269941767,58,0.09445269941767907,8.584129965667277,3
10,"(4,5)",134,-10,倍音,0.08232014550678206,0.00677660635625777,0.0003814200309722459,136.5103227337504,55,-0.9896772662496109,-5.660536884886883e-15,0
1,"(1,2)",135,-9,倍音,0.0395960703682617,0.0015678487886083324,0.00010708802119411877,67.03241969961064,27,-0.46758030038935167,-70.61146402790642,116
2,"(1,3)",135,-9,倍音,0.02270783305570656,0.0005156456820858395,2.7940418057532613e-05,-142.47130999041326,87,0.028690009586735198,79.88480628206968,32
3,"(1,4)",135,-9,倍音,0.03444449564728323,0.0011864232803957136,0.00012307150346006535,-78.53810512701159,113,-1.0381051270116086,143.81801114547136,58
4,"(1,5)",135,-9,倍音,0.08317805730505584,0.006918589217043154,0.0014288470755098447,70.05588518234873,28,0.05588518234874142,-67.58799854516833,117
5,"(2,3)",135,-9,倍音,0.07342134014687475,0.0053906931889630815,0.00021214200507032452,133.86431048320748,54,-1.1356895167925367,-3.7795732443096077,142
6,"(2,4)",135,-9,倍音,0.03459954487226187,0.0011971285053676626,7.936488543680816e-05,-177.7627400874088,73,-0.26274008740879645,44.59337618507413,18
7,"(2,5)",135,-9,倍音,0.07926738685971099,0.006283318619567083,0.00027926677526135004,29.29244932373646,12,-0.7075506762635382,-108.35143440378062,101
8,"(3,4)",135,-9,倍音,0.062164888033190355,0.0038644733041790936,0.0007042596062363782,-94.91129837678106,106,0.08870162321892476,127.44481789570187,51
9,"(3,5)",135,-9,倍音,0.04265725948271591,0.0018196417865757567,0.00017885514601554097,146.24191010348915,58,1.2419101034891626,8.598026375972081,3
10,"(4,5)",135,-9,倍音,0.09058018980182815,0.008204770784535213,0.00046180400073965287,137.64388372751708,55,0.14388372751707706,-6.403957015573625e-15,0
1,"(1,2)",136,-8,倍音,0.04450626405056493,0.001980807539738608,0.0001352941440132647,68.06882269610819,27,0.5688226961081831,-70.70491654380287,116
2,"(1,3)",136,-8,倍音,0.025539421766673547,0.0006522620641760385,3.534301825708657e-05,-141.5804181999493,87,0.9195818000506844,79.64584256013964,32
3,"(1,4)",136,-8,倍音,0.038237447712657725,0.0014621024075782336,0.0001516685861501446,-77.61944757514948,113,-0.11944757514944246,143.60681318493945,57
4,"(1,5)",136,-8,倍音,0.09229700561939405,0.008518737246306456,0.001759314279194016,71.3041378553072,29,-1.1958621446927842,-67.46960138460386,117
5,"(2,3)",136,-8,倍音,0.08180966272752663,0.006692820915591659,0.00026338513412656835,134.96386370712727,54,-0.03613629287271264,-3.8098755327837717,142
6,"(2,4)",136,-8,倍音,0.038691715372034585,0.0014970488384305374,9.924841737759506e-05,-176.58096320959663,73,0.9190367904033574,44.645297550492295,18
7,"(2,5)",136,-8,倍音,0.08839681677340204,0.007813997215670412,0.0003472989253681672,30.47416392843358,12,0.4741639284335803,-108.29957531147748,101
8,"(3,4)",136,-8,倍音,0.06838313303521605,0.004676252883712057,0.0008521978948550031,-93.70521025533827,107,-1.2052102553382553,127.52105050475068,51
9,"(3,5)",136,-8,倍音,0.0474140092182323,0.0022480882701466174,0.00022096775243304648,147.17770401414296,59,-0.322295985857015,8.403964774231895,3
10,"(4,5)",136,-8,倍音,0.10082367251001276,0.010165412938406303,0.0005721583804601791,138.77373923991107,56,-1.2262607600889275,-3.3504120332000843e-16,0
1,"(1,2)",137,-7,倍音,0.05102332443540424,0.0026033796364405195,0.00017781738628694049,69.61858763120095,28,-0.3814123687990424,-70.43627896792503,116
2,"(1,3)",137,-7,倍音,0.02869895661060228,0.0008236301105372324,4.4628647950844604e-05,-140.27106887003623,88,-0.2710688700362372,79.6740645308378,32
3,"(1,4)",137,-7,倍音,0.04342023737979255,0.0018853170141175345,0.00019556999871824538,-76.95001127210473,113,0.5499887278953016,142.99512212876928,57
4,"(1,5)",137,-7,倍音,0.10304605865992587,0.010618490205344885,0.0021929613394103516,72.46688241564897,29,-0.033117584351029614,-67.58798418347703,117
5,"(2,3)",137,-7,倍音,0.09194661092417919,0.008454179260442387,0.0003327005408518129,136.34019038516084,55,-1.1598096148391446,-3.714676213965134,143
6,"(2,4)",137,-7,倍音,0.044356450483258425,0.0019674946994737564,0.00013043711741982547,-175.3292271742665,74,-0.3292271742664858,44.61590622660752,18
7,"(2,5)",137,-7,倍音,0.09938458738468756,0.009877296209624596,0.00043900378570219134,31.743113368687137,13,-0.7568866313128656,-108.31175323043887,101
8,"(3,4)",137,-7,倍音,0.07642090830610242,0.005840155226329713,0.0010643068527880506,-92.09712966652954,107,0.4028703334704466,127.84800373434449,51
9,"(3,5)",137,-7,倍音,0.05381521930513314,0.0028960778288595742,0.0002846595559490825,148.05018827620347,59,0.5501882762034872,7.9953216770774675,3
10,"(4,5)",137,-7,倍音,0.11340633160284917,0.012860996047615387,0.0007238787754412689,140.054866599126,56,0.0548665991259972,1.8977947658150617e-15,0
1,"(1,2)",138,-6,倍音,0.05911834760286327,0.003494979023292969,0.00023871587007546252,71.05155904594625,28,1.0515590459462472,-70.19394017933124,116
2,"(1,3)",138,-6,倍音,0.03298886706148934,0.0010882653500006163,5.8967988859223075e-05,-139.8581351165723,88,0.14186488342769588,78.89636565815024,32
3,"(1,4)",138,-6,倍音,0.04979543930623767,0.0024795857757011997,0.00025721540905026353,-75.9068692808674,114,-0.9068692808674109,142.84763149385512,57
4,"(1,5)",138,-6,倍音,0.11697037078872316,0.013682067642451381,0.0028256602212610588,73.0942718241209,29,0.5942718241208963,-68.15122740115659,117
5,"(2,3)",138,-6,倍音,0.10502918467449908,0.011031129633390032,0.0004341122517247497,137.42294412490304,55,-0.07705587509695398,-3.8225551003744322,142
6,"(2,4)",138,-6,倍音,0.05129598709429463,0.002631278291978041,0.0001744433444353254,-173.6669757949343,75,-1.1669757949343023,45.08752497978822,18
7,"(2,5)",138,-6,倍音,0.11374028318260129,0.012936852018458334,0.0005749880220903183,32.819180337718734,13,0.3191803377187333,-108.42631888755874,101
8,"(3,4)",138,-6,倍音,0.08738088032908571,0.007635418247085998,0.0013914746525296835,-90.28090929880649,108,-0.28090929880648585,128.47359147591607,51
9,"(3,5)",138,-6,倍音,0.061581276805716595,0.003792253653022289,0.00037274593595459406,149.22001747238122,60,-0.7799825276187886,7.974518247103751,3
10,"(4,5)",138,-6,倍音,0.1295684314362585,0.016787978424852423,0.0009449082496662344,141.24549922527748,56,1.2454992252774795,6.102975823342214e-15,0
1,"(1,2)",139,-5,倍音,0.070102134449341,0.004914309254353483,0.0003356596997161866,70.98529985566525,28,0.9852998556652506,-71.07830054673508,116
2,"(1,3)",139,-5,倍音,0.040943310221766456,0.0016763546519158055,9.083378648251735e-05,-140.26386522742482,88,-0.263865227424824,77.67253437017487,31
3,"(1,4)",139,-5,倍音,0.056941661226715706,0.0032423527832580587,0.0003363396844761867,-74.79744420902252,114,0.20255579097752655,143.13895538857716,57
4,"(1,5)",139,-5,倍音,0.13782784707165843,0.018996515428408463,0.003923215364180766,74.11627745728548,30,-0.8837225427145267,-67.94732294511485,117
5,"(2,3)",139,-5,倍音,0.12445363617667204,0.015488707557595453,0.0006095330158918253,137.8451527316788,55,0.3451527316788128,-4.2184476707215195,142
6,"(2,4)",139,-5,倍音,0.05955726492052243,0.003547067804813291,0.00023515656732201793,-172.65457144055068,75,-0.15457144055066302,45.28182815704901,18
7,"(2,5)",139,-5,倍音,0.13514238989346977,0.0182634655461186,0.0008117333270794289,33.806660625553505,14,-1.1933393744464917,-108.2569397768468,101
8,"(3,4)",139,-5,倍音,0.1007083611347837,0.010142174002454011,0.001848304518399663,-89.77860064309085,108,0.22139935690917154,128.15779895450882,51
9,"(3,5)",139,-5,倍音,0.07076235164286843,0.005007310410028964,0.0004921755705644667,150.0562134260791,60,0.05621342607909869,7.992613023678782,3
10,"(4,5)",139,-5,倍音,0.1528036302424288,0.0233489494152649,0.0013141912840954433,142.0636004024003,57,-0.43639959759966923,-1.3333947992337946e-14,0
1,"(1,2)",140,-4,倍音,0.08920089962623395,0.007956800494129465,0.0005434695144989331,71.7588614114277,29,-0.7411385885722932,-71.33192599910689,115
2,"(1,3)",140,-4,倍音,0.051687393474429896,0.0026715866441805384,0.00014476073456753719,-138.52901769658305,89,-1.0290176965830444,78.3801948928824,31
3,"(1,4)",140,-4,倍音,0.06932706059256065,0.004806241330404575,0.0004985668743178286,-75.15359921468551,114,-0.15359921468550491,141.75561337477993,57
4,"(1,5)",140,-4,倍音,0.16434993499855075,0.027010901134027855,0.0055783695030148985,76.26378046299428,31,-1.236219537005728,-66.82700694754033,117
5,"(2,3)",140,-4,倍音,0.1511373367003413,0.022842494544872333,0.0008989293999292293,139.05070076454308,56,-0.9492992354569145,-4.040086645991521,142
6,"(2,4)",140,-4,倍音,0.07473897664141944,0.005585914629406641,0.0003703240484499987,-171.53321959920015,75,0.966780400799869,45.375992990265296,18
7,"(2,5)",140,-4,倍音,0.16457199597016603,0.027083941857604345,0.0012037659653904667,35.27857158161997,14,0.27857158161997514,-107.81221582891462,101
8,"(3,4)",140,-4,倍音,0.1157446855158557,0.013396832225164338,0.0024414317411653712,-89.74885202770486,108,0.25114797229517505,127.16036056176056,51
9,"(3,5)",140,-4,倍音,0.0869254321025065,0.007556030746207467,0.0007426928708611461,150.0533596517169,60,0.05335965171689673,6.962572241182326,3
10,"(4,5)",140,-4,倍音,0.18627530170422654,0.034698488025000626,0.001952997958183661,143.09078741053457,57,0.5907874105345955,8.356595899945863e-15,0
1,"(1,2)",141,-3,倍音,0.11786109991237302,0.013891238872554376,0.0009488066027828442,76.36438068808933,31,-1.1356193119106726,-68.08855522250833,117
2,"(1,3)",141,-3,倍音,0.060098415196144554,0.003611819509088179,0.00019570753821511976,-137.4139000309875,89,0.08609996901251041,78.13316405841486,31
3,"(1,4)",141,-3,倍音,0.095392043316471,0.009099641928091479,0.0009439351296823324,-75.40414184493585,114,-0.4041418449358141,140.1429222444665,56
4,"(1,5)",141,-3,倍音,0.19469740074142108,0.037907077855465515,0.007828679465674955,75.664709463899,30,0.6647094638989928,-68.78822644669867,116
5,"(2,3)",141,-3,倍音,0.1814035858154256,0.03290726094669448,0.0012950119908321056,141.37430642897624,57,-1.1256935710237583,-3.0786294816214363,143
6,"(2,4)",141,-3,倍音,0.10239039100608799,0.010483792170379584,0.0006950339590234251,-168.92439683764286,76,1.0756031623571407,46.62266725175947,19
7,"(2,5)",141,-3,倍音,0.2006958064592562,0.04027880673033122,0.0017902215609320443,35.90195927809524,14,0.9019592780952395,-108.55097663250243,101
8,"(3,4)",141,-3,倍音,0.14126876225220641,0.01995686318827042,0.0036369283740388457,-83.98120535521373,110,1.0187946447862706,131.5658587341886,53
9,"(3,5)",141,-3,倍音,0.11598907885665331,0.013453466414014941,0.0013223601027661062,151.53240764379012,61,-0.9675923562098708,7.079471733192476,3
10,"(4,5)",141,-3,倍音,0.22873538526924456,0.05231987647426974,0.0029448145363869444,144.45293591059766,58,-0.5470640894023238,-5.013905956349828e-15,0
1,"(1,2)",142,-2,倍音,0.15801309045592166,0.02496813675543128,0.0017053866275054572,78.42629108551192,31,0.9262910855119189,-67.90574946022164,117
2,"(1,3)",142,-2,倍音,0.09780736419515447,0.009566280490803585,0.0005183518168667131,-137.40319008926525,89,0.09680991073473137,76.26476936500121,31
3,"(1,4)",142,-2,倍音,0.12437162597368438,0.015468301347338044,0.0016045766584715825,-74.78304008649053,114,0.2169599135094986,138.88491936777592,56
4,"(1,5)",142,-2,倍音,0.2602912743999587,0.06775154752875459,0.013992245747045547,71.51729419475808,29,-0.9827058052419174,-74.81474635097547,114
5,"(2,3)",142,-2,倍音,0.2518173226156764,0.06341196396932765,0.002495475203345406,142.0101793454663,57,-0.48982065453369694,-4.321861200267258,142
6,"(2,4)",142,-2,倍音,0.14393970445162474,0.02071863851762108,0.001373563794517306,-164.0702820361866,78,0.9297179638134021,49.59767741807987,20
7,"(2,5)",142,-2,倍音,0.28504630042512913,0.08125139338605297,0.0036112786873089974,36.05912542971119,14,1.059125429711186,-110.27291511602236,100
8,"(3,4)",142,-2,倍音,0.19894981033404774,0.03958102703195357,0.007213225792454128,-77.82856001330275,113,-0.32856001330274426,135.83939944096372,54
9,"(3,5)",142,-2,倍音,0.14748549670939642,0.021751971739617383,0.0021380318424849593,152.32254077805536,61,-0.1774592219446448,5.990500232321823,2
10,"(4,5)",142,-2,倍音,0.31213927536879776,0.09743092722775816,0.0054838816550926385,146.33204054573355,59,-1.1679594542664367,4.977415472490789e-15,0
1,"(1,2)",143,-1,基底波,0.2510499840258702,0.06302609447938969,0.004304840996421805,73.95641900105076,30,-1.0435809989492448,38.24874477577146,15
2,"(1,3)",143,-1,基底波,0.25428384344524135,0.06466027303728401,0.0035036365534331557,-133.75332362493012,90,1.2466763750698726,-169.46099785020942,76
3,"(1,4)",143,-1,基底波,0.1641340582705665,0.026939989084365724,0.002794571730508178,-69.52161213850282,116,0.4783878614971824,-105.22928636378212,102
4,"(1,5)",143,-1,基底波,0.40722585937690337,0.16583290054525748,0.03424829073298748,80.17568545910376,32,0.17568545910376882,44.46801123382446,18
5,"(2,3)",143,-1,基底波,0.41703997139095983,0.1739223377377726,0.006844432090802476,141.6873060500462,57,-0.8126939499537853,105.97963182476688,42
6,"(2,4)",143,-1,基底波,0.19606619964657143,0.03844195464384921,0.0025485495605495263,-172.78690497455312,75,-0.286904974553103,151.5054208001676,61
