phase,case,step,particle,gauge,chi_read,delta_chi_read,R_read,C_memory,distance_AB_abs,reembedded,delta_chi_gauge_offset,phase_bias,gain
R1,C_reference_plus,16,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,16,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,16,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,16,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,16,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,16,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,16,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,16,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,16,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,16,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,16,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,16,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,16,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,17,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,17,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,17,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,17,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,17,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,17,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,17,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,17,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,17,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,17,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,17,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,17,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,17,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,17,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,18,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,18,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,18,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,18,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,18,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,18,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,18,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,18,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,18,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,18,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,18,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,18,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,18,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,18,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,19,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,19,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,19,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,19,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,19,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,19,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,19,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,19,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,19,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,19,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,19,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,19,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,19,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,19,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,20,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,20,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,20,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,20,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,20,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,20,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,20,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,20,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,20,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,20,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,20,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,20,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,20,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,20,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,21,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,21,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,21,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,21,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,21,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,21,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,21,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,21,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,21,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,21,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,21,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,21,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,21,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,21,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,22,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,22,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,22,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,22,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,22,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,22,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,22,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,22,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,22,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,22,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,22,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,22,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,22,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,22,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,23,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,23,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,23,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,23,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,23,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,23,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,23,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,23,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,23,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,23,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,23,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,23,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,23,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,23,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,24,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,24,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,24,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,24,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,24,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,24,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,24,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,24,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,24,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,24,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,24,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,24,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,24,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,24,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,25,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,25,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,25,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,25,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,25,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,25,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,25,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,25,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,25,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,25,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,25,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,25,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,25,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,25,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,26,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,26,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,26,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,26,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,26,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,26,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,26,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,26,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,26,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,26,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,26,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,26,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,26,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,26,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,27,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,27,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,27,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,27,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,27,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,27,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,27,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,27,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,27,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,27,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,27,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,27,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,27,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,27,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,28,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,28,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,28,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,28,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,28,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,28,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,28,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,28,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,28,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,28,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,28,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,28,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,28,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,28,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,29,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,29,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,29,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,29,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,29,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,29,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,29,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,29,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,29,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,29,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,29,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,29,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,29,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,29,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,30,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,30,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,30,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,30,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,30,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,30,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,30,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,30,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,30,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,30,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,30,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,30,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,30,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,30,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,31,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,31,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,31,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,31,A,g_phase_plus,-0.25,2.0000000001097785e-08,1.0,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,31,A,g_phase_minus,-0.25,1.999999999870366e-08,1.0,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,31,A,g_gain_high,-0.25,2e-08,1.2,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,31,A,g_gain_low,-0.25,2e-08,0.8,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,31,B,g0,0.25,2e-08,1.5625,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,31,B,g_chi_plus,0.2505,2e-08,1.5625,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,31,B,g_chi_minus,0.2495,2e-08,1.5625,2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_plus,31,B,g_phase_plus,0.25,2.0000000001097785e-08,1.5625,2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_plus,31,B,g_phase_minus,0.25,1.999999999870366e-08,1.5625,2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_plus,31,B,g_gain_high,0.25,2e-08,1.875,2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_plus,31,B,g_gain_low,0.25,2e-08,1.25,2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_plus,32,A,g0,-0.25,2e-08,1.0,2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_plus,32,A,g_chi_plus,-0.2495,2e-08,1.0,2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_plus,32,A,g_chi_minus,-0.2505,2e-08,1.0,2e-08,0.5,False,-0.0005,0.0,1.0
