phase,case,step,particle,gauge,chi_read,delta_chi_read,R_read,C_memory,distance_AB_abs,reembedded,delta_chi_gauge_offset,phase_bias,gain
phase2_c_deformation_only,A_B_to_C_no_return,12,A,g_chi_minus,-0.2505,0.0,1.0,2.4181278593776506e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,12,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,2.4181278593776506e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,12,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,2.4181278593776506e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,12,A,g_gain_high,-0.25,0.0,1.2,2.4181278593776506e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,12,A,g_gain_low,-0.25,0.0,0.8,2.4181278593776506e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,12,B,g0,0.25,0.0,1.5625,2.4181278593776506e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,12,B,g_chi_plus,0.2505,0.0,1.5625,2.4181278593776506e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,12,B,g_chi_minus,0.2495,0.0,1.5625,2.4181278593776506e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,12,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,2.4181278593776506e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,12,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,2.4181278593776506e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,12,B,g_gain_high,0.25,0.0,1.875,2.4181278593776506e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,12,B,g_gain_low,0.25,0.0,1.25,2.4181278593776506e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,13,A,g0,-0.25,0.0,1.0,2.5170102761178064e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,A,g_chi_plus,-0.2495,0.0,1.0,2.5170102761178064e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,A,g_chi_minus,-0.2505,0.0,1.0,2.5170102761178064e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,2.5170102761178064e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,2.5170102761178064e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,A,g_gain_high,-0.25,0.0,1.2,2.5170102761178064e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,13,A,g_gain_low,-0.25,0.0,0.8,2.5170102761178064e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,13,B,g0,0.25,0.0,1.5625,2.5170102761178064e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,B,g_chi_plus,0.2505,0.0,1.5625,2.5170102761178064e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,B,g_chi_minus,0.2495,0.0,1.5625,2.5170102761178064e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,2.5170102761178064e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,2.5170102761178064e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,13,B,g_gain_high,0.25,0.0,1.875,2.5170102761178064e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,13,B,g_gain_low,0.25,0.0,1.25,2.5170102761178064e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,14,A,g0,-0.25,0.0,1.0,2.6079820995187495e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,A,g_chi_plus,-0.2495,0.0,1.0,2.6079820995187495e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,A,g_chi_minus,-0.2505,0.0,1.0,2.6079820995187495e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,2.6079820995187495e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,2.6079820995187495e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,A,g_gain_high,-0.25,0.0,1.2,2.6079820995187495e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,14,A,g_gain_low,-0.25,0.0,0.8,2.6079820995187495e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,14,B,g0,0.25,0.0,1.5625,2.6079820995187495e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,B,g_chi_plus,0.2505,0.0,1.5625,2.6079820995187495e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,B,g_chi_minus,0.2495,0.0,1.5625,2.6079820995187495e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,2.6079820995187495e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,2.6079820995187495e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,14,B,g_gain_high,0.25,0.0,1.875,2.6079820995187495e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,14,B,g_gain_low,0.25,0.0,1.25,2.6079820995187495e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,15,A,g0,-0.25,0.0,1.0,2.691676177047617e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,A,g_chi_plus,-0.2495,0.0,1.0,2.691676177047617e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,A,g_chi_minus,-0.2505,0.0,1.0,2.691676177047617e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,2.691676177047617e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,2.691676177047617e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,A,g_gain_high,-0.25,0.0,1.2,2.691676177047617e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,15,A,g_gain_low,-0.25,0.0,0.8,2.691676177047617e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,15,B,g0,0.25,0.0,1.5625,2.691676177047617e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,B,g_chi_plus,0.2505,0.0,1.5625,2.691676177047617e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,B,g_chi_minus,0.2495,0.0,1.5625,2.691676177047617e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,2.691676177047617e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,2.691676177047617e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,15,B,g_gain_high,0.25,0.0,1.875,2.691676177047617e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,15,B,g_gain_low,0.25,0.0,1.25,2.691676177047617e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,16,A,g0,-0.25,0.0,1.0,2.7686747283741756e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,A,g_chi_plus,-0.2495,0.0,1.0,2.7686747283741756e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,A,g_chi_minus,-0.2505,0.0,1.0,2.7686747283741756e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,2.7686747283741756e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,2.7686747283741756e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,A,g_gain_high,-0.25,0.0,1.2,2.7686747283741756e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,16,A,g_gain_low,-0.25,0.0,0.8,2.7686747283741756e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,16,B,g0,0.25,0.0,1.5625,2.7686747283741756e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,B,g_chi_plus,0.2505,0.0,1.5625,2.7686747283741756e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,B,g_chi_minus,0.2495,0.0,1.5625,2.7686747283741756e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,2.7686747283741756e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,2.7686747283741756e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,16,B,g_gain_high,0.25,0.0,1.875,2.7686747283741756e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,16,B,g_gain_low,0.25,0.0,1.25,2.7686747283741756e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,17,A,g0,-0.25,0.0,1.0,2.839513395594609e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,A,g_chi_plus,-0.2495,0.0,1.0,2.839513395594609e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,A,g_chi_minus,-0.2505,0.0,1.0,2.839513395594609e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,2.839513395594609e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,2.839513395594609e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,A,g_gain_high,-0.25,0.0,1.2,2.839513395594609e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,17,A,g_gain_low,-0.25,0.0,0.8,2.839513395594609e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,17,B,g0,0.25,0.0,1.5625,2.839513395594609e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,B,g_chi_plus,0.2505,0.0,1.5625,2.839513395594609e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,B,g_chi_minus,0.2495,0.0,1.5625,2.839513395594609e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,2.839513395594609e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,2.839513395594609e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,17,B,g_gain_high,0.25,0.0,1.875,2.839513395594609e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,17,B,g_gain_low,0.25,0.0,1.25,2.839513395594609e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,18,A,g0,-0.25,0.0,1.0,2.904684969437408e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,A,g_chi_plus,-0.2495,0.0,1.0,2.904684969437408e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,A,g_chi_minus,-0.2505,0.0,1.0,2.904684969437408e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,2.904684969437408e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,2.904684969437408e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,A,g_gain_high,-0.25,0.0,1.2,2.904684969437408e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,18,A,g_gain_low,-0.25,0.0,0.8,2.904684969437408e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,18,B,g0,0.25,0.0,1.5625,2.904684969437408e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,B,g_chi_plus,0.2505,0.0,1.5625,2.904684969437408e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,B,g_chi_minus,0.2495,0.0,1.5625,2.904684969437408e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,2.904684969437408e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,2.904684969437408e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,18,B,g_gain_high,0.25,0.0,1.875,2.904684969437408e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,18,B,g_gain_low,0.25,0.0,1.25,2.904684969437408e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,19,A,g0,-0.25,0.0,1.0,2.964642817372783e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,A,g_chi_plus,-0.2495,0.0,1.0,2.964642817372783e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,A,g_chi_minus,-0.2505,0.0,1.0,2.964642817372783e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,2.964642817372783e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,2.964642817372783e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,A,g_gain_high,-0.25,0.0,1.2,2.964642817372783e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,19,A,g_gain_low,-0.25,0.0,0.8,2.964642817372783e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,19,B,g0,0.25,0.0,1.5625,2.964642817372783e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,B,g_chi_plus,0.2505,0.0,1.5625,2.964642817372783e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,B,g_chi_minus,0.2495,0.0,1.5625,2.964642817372783e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,2.964642817372783e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,2.964642817372783e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,19,B,g_gain_high,0.25,0.0,1.875,2.964642817372783e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,19,B,g_gain_low,0.25,0.0,1.25,2.964642817372783e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,20,A,g0,-0.25,0.0,1.0,3.0198040374733284e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,A,g_chi_plus,-0.2495,0.0,1.0,3.0198040374733284e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,A,g_chi_minus,-0.2505,0.0,1.0,3.0198040374733284e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,3.0198040374733284e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,3.0198040374733284e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,A,g_gain_high,-0.25,0.0,1.2,3.0198040374733284e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,20,A,g_gain_low,-0.25,0.0,0.8,3.0198040374733284e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,20,B,g0,0.25,0.0,1.5625,3.0198040374733284e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,B,g_chi_plus,0.2505,0.0,1.5625,3.0198040374733284e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,B,g_chi_minus,0.2495,0.0,1.5625,3.0198040374733284e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,3.0198040374733284e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,3.0198040374733284e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,20,B,g_gain_high,0.25,0.0,1.875,3.0198040374733284e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,20,B,g_gain_low,0.25,0.0,1.25,3.0198040374733284e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,21,A,g0,-0.25,0.0,1.0,3.0705523599658297e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,A,g_chi_plus,-0.2495,0.0,1.0,3.0705523599658297e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,A,g_chi_minus,-0.2505,0.0,1.0,3.0705523599658297e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,3.0705523599658297e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,3.0705523599658297e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,A,g_gain_high,-0.25,0.0,1.2,3.0705523599658297e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,21,A,g_gain_low,-0.25,0.0,0.8,3.0705523599658297e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,21,B,g0,0.25,0.0,1.5625,3.0705523599658297e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,B,g_chi_plus,0.2505,0.0,1.5625,3.0705523599658297e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,B,g_chi_minus,0.2495,0.0,1.5625,3.0705523599658297e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,3.0705523599658297e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,3.0705523599658297e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,21,B,g_gain_high,0.25,0.0,1.875,3.0705523599658297e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,21,B,g_gain_low,0.25,0.0,1.25,3.0705523599658297e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,22,A,g0,-0.25,0.0,1.0,3.117240816658931e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,A,g_chi_plus,-0.2495,0.0,1.0,3.117240816658931e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,A,g_chi_minus,-0.2505,0.0,1.0,3.117240816658931e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,3.117240816658931e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,3.117240816658931e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,A,g_gain_high,-0.25,0.0,1.2,3.117240816658931e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,22,A,g_gain_low,-0.25,0.0,0.8,3.117240816658931e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,22,B,g0,0.25,0.0,1.5625,3.117240816658931e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,B,g_chi_plus,0.2505,0.0,1.5625,3.117240816658931e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,B,g_chi_minus,0.2495,0.0,1.5625,3.117240816658931e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,3.117240816658931e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,3.117240816658931e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,22,B,g_gain_high,0.25,0.0,1.875,3.117240816658931e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,22,B,g_gain_low,0.25,0.0,1.25,3.117240816658931e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,23,A,g0,-0.25,0.0,1.0,3.160194196816584e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,A,g_chi_plus,-0.2495,0.0,1.0,3.160194196816584e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,A,g_chi_minus,-0.2505,0.0,1.0,3.160194196816584e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,3.160194196816584e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,3.160194196816584e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,A,g_gain_high,-0.25,0.0,1.2,3.160194196816584e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,23,A,g_gain_low,-0.25,0.0,0.8,3.160194196816584e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,23,B,g0,0.25,0.0,1.5625,3.160194196816584e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,B,g_chi_plus,0.2505,0.0,1.5625,3.160194196816584e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,B,g_chi_minus,0.2495,0.0,1.5625,3.160194196816584e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,B,g_phase_plus,0.25,1.097783008371748e-18,1.5625,3.160194196816584e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,B,g_phase_minus,0.25,-1.2963414261969487e-18,1.5625,3.160194196816584e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,23,B,g_gain_high,0.25,0.0,1.875,3.160194196816584e-06,0.5,False,0.0,0.0,1.2
phase2_c_deformation_only,A_B_to_C_no_return,23,B,g_gain_low,0.25,0.0,1.25,3.160194196816584e-06,0.5,False,0.0,0.0,0.8
phase2_c_deformation_only,A_B_to_C_no_return,24,A,g0,-0.25,0.0,1.0,3.199711306561625e-06,0.5,False,0.0,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,24,A,g_chi_plus,-0.2495,0.0,1.0,3.199711306561625e-06,0.5,False,0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,24,A,g_chi_minus,-0.2505,0.0,1.0,3.199711306561625e-06,0.5,False,-0.0005,0.0,1.0
phase2_c_deformation_only,A_B_to_C_no_return,24,A,g_phase_plus,-0.25,1.097783008371748e-18,1.0,3.199711306561625e-06,0.5,False,0.0,0.11,1.0
phase2_c_deformation_only,A_B_to_C_no_return,24,A,g_phase_minus,-0.25,-1.2963414261969487e-18,1.0,3.199711306561625e-06,0.5,False,0.0,-0.13,1.0
phase2_c_deformation_only,A_B_to_C_no_return,24,A,g_gain_high,-0.25,0.0,1.2,3.199711306561625e-06,0.5,False,0.0,0.0,1.2
