step,plane0_sigma0.160105,plane1_sigma0.160105,plane2_sigma0.179003,plane3_sigma0.179003,plane4_sigma0.179003,plane5_sigma0.179003,plane6_sigma0.423598
22280,0.0753175305051553,0.05651653749948053,0.06844216764057663,0.03171425066721484,0.030483669623952405,0.08822430912205266,0.03916812817320252
22300,0.06880927118478257,0.05658117233235782,0.060112557453717054,0.029658408408263316,0.03131623500512913,0.08958801996635915,0.04276987918656314
22320,0.06343208155440386,0.05615205240021936,0.057792440815373346,0.027639030333235518,0.03365175790971629,0.09022665698977686,0.046320422881340965
22340,0.061405489341670984,0.05533101904825066,0.06267496184074187,0.026699532102279325,0.03620013448122044,0.08977081089302408,0.048206469469439385
22360,0.06365796549596962,0.054447891139465854,0.07204368671035574,0.027190536045966534,0.037648043683505106,0.08816004222899704,0.04770629956917919
22380,0.06938014802179243,0.05410205868004819,0.08083378996709238,0.02871490774783673,0.03723267833939041,0.08559191760174929,0.04519575126446258
22400,0.07620092210589588,0.05464097515996758,0.08460312120579402,0.030293727812536985,0.035034496799477094,0.08279400369728326,0.04179459025998071
22420,0.08123144778206623,0.05573791175005482,0.08175342059301333,0.03082140615131084,0.03205053082395833,0.08107639081238975,0.038843054356635
22440,0.08248064961636398,0.0567185992308689,0.07401284900218923,0.029747123347161803,0.029764266648596268,0.08153316460146001,0.03739282692845715
22460,0.07971034800196532,0.05714998039192223,0.06550621497184268,0.027499607532227455,0.029242063877414883,0.08410447325239051,0.03776170399954184
22480,0.07435377000239686,0.05693993538752659,0.06083161783503125,0.02524629312178933,0.030488239181563938,0.08762346379958554,0.039405199160982646
22500,0.06879750828171786,0.05612573817831445,0.06259888221008014,0.02419993782984267,0.03262013487976238,0.09065183428776215,0.04131640991109547
22520,0.06534306216739746,0.054947453038182666,0.06974240243732055,0.02501362772986524,0.034541223031825254,0.09209537960736103,0.04265442345501519
22540,0.06516010522724888,0.05401954325289631,0.07809890106160138,0.027500373438249112,0.03545752615519796,0.09136003841224113,0.04310468453612345
22560,0.06780903529366537,0.05397474871769296,0.0829814631068818,0.030629816058310295,0.035079115558550464,0.08858160055822853,0.04285447008742355
22580,0.07168609505930812,0.054847938148606994,0.08175039792598199,0.03287070754810237,0.03371780403646142,0.08488343821779835,0.04236765193257394
22600,0.07501797452951925,0.056068900996980135,0.07490623217929702,0.032945189340936334,0.03220697141931818,0.0819503427414105,0.04209536881363042
22620,0.0766726128892339,0.057054499276935344,0.06574614492603999,0.03062496498737357,0.031425134013808385,0.0810097581867154,0.04218976753597544
22640,0.07641242291478145,0.05756426788062745,0.058979623954309945,0.026925583979384406,0.0317169842647308,0.08221928823798738,0.04238391034141328
22660,0.07477179043605665,0.05753832222948295,0.05845092564898122,0.023529056967850168,0.032767803602362575,0.08486668630402251,0.042207917687502275
22680,0.07276656266638998,0.05697966485032346,0.06480843402544706,0.021934533528275152,0.033956204693281145,0.08784205102787286,0.04140689501516848
22700,0.07138590809707539,0.05614997252932195,0.07483946620424582,0.022836455574698312,0.034728574853617425,0.08994356110739231,0.04019230267889623
22720,0.07102935334835855,0.05556692143803628,0.08331395307778904,0.02584398575935784,0.034741868509425004,0.09023139012534637,0.039143987187131385
22740,0.07136574820199107,0.05554178022676116,0.08601176936854349,0.029586089084449523,0.03393414288662183,0.08860922338284108,0.03888585657998585
22760,0.07176921350175137,0.05587068015636385,0.08176660156147866,0.0323016417517388,0.0326194867764867,0.08605292022103861,0.03973915108704707
22780,0.07189239797327761,0.05614883861923397,0.0726886725910245,0.032744930474678885,0.03138688107459506,0.08395802997076392,0.041481275185680656
22800,0.07183661690485357,0.05623195491631859,0.06311619495351761,0.030846651802544155,0.030748500458483173,0.08322254679280315,0.04332246125908381
22820,0.07189834089533224,0.05622505458558849,0.05777311269397137,0.027645629779727728,0.03090314833766971,0.08397337170647218,0.04423934175003746
22840,0.07231272074771933,0.05619075617237895,0.05939475286350568,0.02463167027980847,0.0318110487891039,0.08582423179739392,0.043590436739382434
22860,0.07315583894568926,0.05614458223952591,0.06697615993218835,0.023041303465495773,0.03328176886665804,0.08801330809829723,0.04157711263775917
22880,0.07422074121820019,0.05624647957142158,0.0762287467875584,0.023392384673919516,0.03486593976742835,0.08942347826886456,0.0391586760117871
22900,0.07494796695179369,0.05664850074621803,0.08218935048568411,0.025281564564359933,0.03585372530243346,0.089048141549892,0.03751761089982025
22920,0.074726683970943,0.057139355283146245,0.08197574097255841,0.027566370600623596,0.035666870221298295,0.08681768849549885,0.037486713395941944
22940,0.07344971134041955,0.05726675460422048,0.07595075610454746,0.029003350715199886,0.034305183174504726,0.08382935501791837,0.03919314494148557
22960,0.07172027803728549,0.056890688224541096,0.06725826761204581,0.029005312648666105,0.03232551960726369,0.08158515363906292,0.04193089094736832
22980,0.0704245384856205,0.056375436298439476,0.06038925642103734,0.027924106144704988,0.030468042372655973,0.0810865960571622,0.044340056551148255
23000,0.07016176279785309,0.05617030249140964,0.059078378478009945,0.026652485507313667,0.029419480364162545,0.0825745930828678,0.0450486734719289
23020,0.0710664320546416,0.0564310857678983,0.0641500517858313,0.025984888935169002,0.029721010773055796,0.0856246012258908,0.04353623585928558
23040,0.07285618377040116,0.05711752799905896,0.07282171102074275,0.026224841800281024,0.031481247864755535,0.08909565326517106,0.04053506038049485
23060,0.0748053328229582,0.05811946050322341,0.08035947710767108,0.02709201471638862,0.034045207664502926,0.0913193370755766,0.03759486962596677
23080,0.07591482024046968,0.05903518216140401,0.08286268540966188,0.027847977187558517,0.03618957285919211,0.09104217110406414,0.03620393333489491
23100,0.07553896366703779,0.059127230268923,0.0791388789324934,0.027694740348395298,0.036880814887036484,0.08840753999841308,0.0370886316689297
23120,0.07394199570332682,0.05792528741469494,0.07099225383848981,0.02635924637842124,0.03589184690605449,0.08484049708123535,0.03991254308099653
23140,0.07208733391970171,0.055839515081551314,0.062398171229901205,0.0244168499732117,0.03377321860472061,0.08202789402325454,0.043348849184056126
23160,0.07091324436008635,0.053934076564741286,0.057792586734600325,0.022971965890821455,0.03146017415153393,0.08109645240522123,0.04560931284216363
23180,0.07090966263149252,0.05315938845723811,0.059706977963698886,0.02294335359588823,0.029931781980931754,0.0823501251460002,0.045382375090594174
23200,0.07211777086131729,0.05394525138606451,0.06707744934627718,0.02455124099608783,0.0298586292369783,0.08514328620435958,0.042652383842900383
23220,0.07409674135964198,0.05623287131245581,0.07582284410107819,0.027238353222646533,0.031189660835843274,0.08791589568192934,0.03876134097318876
23240,0.07588640670647133,0.05940292915118398,0.08138348852505879,0.02988030651353885,0.03308747517503235,0.0889522817440304,0.03566231010529929
23260,0.07642462787329599,0.06220208256827892,0.08114747192733227,0.031207744784045206,0.034468266040906116,0.08761750004256423,0.03491326531984635
23280,0.07530353653233232,0.06325714206476152,0.0753944704623616,0.030430777484326103,0.03471490201281167,0.08485145390844714,0.0369313693540367
23300,0.07308743678465268,0.06198650390314837,0.06696689052275247,0.027773728256606796,0.033950043923422754,0.08242631968838643,0.0407464280436412
23320,0.07086479216567403,0.05897855934260735,0.06010398625738875,0.02442329244753151,0.03278759209889036,0.0818397164335573,0.04441434339762361
23340,0.06962103397826355,0.055525864901369744,0.05848246729730641,0.02183913116647217,0.031929884869850086,0.08366303192810969,0.046023381286049304
23360,0.06994591722797464,0.0529646475258967,0.06307828466578445,0.021002902162402127,0.03183608074876632,0.08726487724682429,0.04474400490257307
23380,0.07189500642014596,0.052274898789527464,0.07139439647874656,0.02208486129642965,0.032470689129015455,0.09083401470810884,0.041259573723691836
23400,0.07483413233779192,0.0537321588043886,0.07894780858024568,0.02448642434989375,0.033289994933686756,0.09216323695521576,0.037363448573644764
23420,0.07755928121167735,0.056627279397135646,0.08189027412344539,0.027090832890573104,0.033619679882380585,0.09010177736757478,0.035032089730315415
23440,0.07886207493071733,0.05954617569150459,0.07887091533734979,0.028719607838164206,0.03317447502676312,0.08546767048109975,0.03546023587687061
23460,0.0781694039186216,0.06121546834794293,0.07142098508259666,0.02872693295270825,0.03227382488561301,0.08055229420034807,0.03843715244468586
23480,0.07578646052758768,0.06117328288561258,0.0631617260349465,0.027360612191409343,0.031597902584892694,0.07778708221805132,0.042372149343349506
23500,0.07269344965969796,0.05977373038120099,0.058156914674884264,0.025525029348518927,0.03171574037260046,0.0786059493367732,0.04510903352839042
23520,0.07013071368845405,0.057842208537262005,0.05886449109680701,0.02414112673318913,0.032702752013280253,0.08283568121674269,0.04514058789455806
23540,0.06912315191268201,0.05637879424360807,0.06473873590376665,0.023680234769279333,0.03402281662303275,0.0885629289635864,0.04244825215125314
23560,0.07005133995334417,0.056176282346007946,0.07254503571637032,0.02410702617025079,0.034772785843698424,0.09279155903536318,0.038468337118941855
23580,0.07247686436640147,0.05729786802640317,0.07826245458899397,0.02502701608683555,0.03425344307436068,0.09306821216212455,0.03529045200348359
23600,0.07534937688256826,0.058941884410511715,0.07922546307757429,0.025866927951202642,0.03251867256509288,0.08912007256739589,0.03457742262606947
23620,0.0774845580330763,0.06002064611525472,0.07528675113800024,0.026123343834072228,0.030453787228501606,0.08309275221369326,0.03672299426329655
23640,0.07807255974611702,0.05991978483929861,0.06872331327186935,0.025663268077620847,0.02927161635717618,0.0782089014738998,0.04062068762001832
23660,0.07700551033390274,0.05875224744347368,0.06308949615937633,0.024830956434062162,0.029786947802585978,0.07700950873857346,0.044203983938745514
23680,0.07491258301601311,0.057129603291884684,0.06137933168990665,0.02418307936163281,0.0319555647981502,0.08023467767523355,0.04553865287496236
23700,0.07288074565419288,0.05586700949502546,0.06432157343536793,0.02407694500452072,0.0348646324536283,0.08652205488652005,0.043876928637461954
23720,0.07193276813466785,0.05569864345376453,0.06994343410697561,0.024482707782293413,0.03711264179314427,0.09285725137720062,0.04006763882506174
23740,0.07249153097531512,0.05686903877374792,0.07483532123213892,0.025095922404975865,0.037472142380240825,0.09590240568536378,0.03609793527899528
23760,0.07414767449903562,0.05883837007330757,0.07619044614699558,0.02555654127902241,0.03559337809030448,0.09383387325556182,0.03405964913417022
23780,0.07589761210869073,0.060531580544971736,0.07322704940449876,0.02561678216960493,0.03233826833417973,0.08751684385261767,0.035090495477119794
23800,0.07671744564359972,0.06104061034072905,0.06743986062438971,0.02525101070914936,0.029400292064007367,0.08006333139831981,0.03876014052036653
23820,0.07610689594859477,0.06016682645004019,0.061890860046816876,0.02468201261880975,0.02831981879383848,0.0750669561191278,0.043214293668132835
23840,0.0743004268742831,0.05842718549595056,0.059771464853659986,0.02423155710520343,0.029579298358745516,0.0747828037127832,0.04610847828914352
23860,0.07214405986574081,0.056724641815997505,0.06261768966772517,0.02407934000310274,0.03240624829352877,0.079226162323961,0.045882638980736544
23880,0.07075212661088527,0.05596665437879989,0.06918575691309742,0.024172975626355807,0.03527084295988661,0.08626873557830896,0.04262337288715445
23900,0.07098091403773633,0.05665650934871027,0.07603136493776627,0.02433418556564304,0.03669007088224859,0.09257314511146264,0.03796934337407395
23920,0.07290543032651246,0.058542348648296556,0.07955316501480796,0.024385975935051513,0.03596336958482143,0.0952024487857133,0.03417459909959864
23940,0.07569872220848002,0.060649031399595,0.07796153283067181,0.02421276868376702,0.03353949287465519,0.09317249716857934,0.03298716044620661
23960,0.07808302161673816,0.06183578414124011,0.07198801275720332,0.02382486408993773,0.03080398496390705,0.08788895838467561,0.03489299640386396
23980,0.07901562118905613,0.0614925445839823,0.06440232038261096,0.023429466467400514,0.029294910813010572,0.08216305293432465,0.03891356789110256
24000,0.07813321701930746,0.05982467402025782,0.058819088992877855,0.023351779889825713,0.02979340941993737,0.07861654438756609,0.043036835116740446
24020,0.07583269245573677,0.05764181503728678,0.05804367378429459,0.023767329513278278,0.03192437041722154,0.07852829142439796,0.045212593777712945
24040,0.07311781416301938,0.05597040321047031,0.062484993042808794,0.02451200412294186,0.034450869043631656,0.08147371439652354,0.04445081134924676
24060,0.07120555001797776,0.0556491485800768,0.06974006061815607,0.025195139482571145,0.0359705584500579,0.08562555177613128,0.04133819550537189
24080,0.07091308378391162,0.0568991737209378,0.075958157245002,0.025456789374302156,0.035654742786847826,0.08867579554024738,0.03762228729426973
24100,0.07220172433458087,0.059100105487573856,0.07805509527749582,0.025106152277652574,0.03370695796998898,0.08911932313428082,0.03519492305091781
24120,0.0742723675035328,0.061092204191142585,0.07522086587069486,0.02415988784609286,0.03127219244970849,0.08709264373566075,0.03513852928189425
24140,0.07610639909819984,0.061876662152069634,0.06908353863837492,0.022901330478469022,0.02976449111529451,0.08410966095917208,0.03726835336634672
24160,0.07698963193789639,0.06116086333005479,0.06281665858583854,0.021860103543137218,0.030006942816614632,0.08197821632365333,0.040290747961486496
24180,0.07674568230269878,0.059408716683874936,0.059631283805681876,0.021568827698584783,0.031794841559221895,0.08178321711641748,0.042495441710883215
24200,0.0757269241998512,0.05755569530124686,0.0611447883352831,0.022236948149712853,0.034106815293354416,0.08346471271207695,0.04267558164566218
