step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,R_v6,R_v7,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5,nulldev_v6,nulldev_v7
11240,0.5321332196774282,0.1458861241810871,0.510067731653291,0.13152277616348854,0.17588278757747733,0.16700095888017644,0.17000300385785255,0.3743613651903831,0.07884462569879262,0.025569409010467857,0.20441487225389468,0.008652676169362309,0.06017751465379653,0.03358198402530041,0.03997238531574149,0.13456502582312552
11280,0.5296700826830473,0.1268117369078744,0.5241168286227477,0.1384431573661315,0.17927275033607748,0.14725506839338778,0.16682539535368698,0.39009370895648854,0.12032262008838707,0.01436938454787626,0.21769314791010405,0.014568300008394661,0.07432120245263839,0.032950832866267474,0.03548401546621687,0.1509073345327089
11320,0.5187142131707101,0.11765729044508172,0.528913186054838,0.1407025593201937,0.20112252800240757,0.11032954236249977,0.16859341063131247,0.40941352257758606,0.17770706628363422,0.013974709967132877,0.17344065084589105,0.0073806357465222155,0.04358118800069206,0.03062413804443704,0.028040549604562072,0.19735057592269872
11360,0.5147318549354679,0.12396973116013349,0.5382234809639066,0.13360425989952707,0.20559748394539587,0.10908004230629187,0.1588610198146875,0.40121489516763337,0.21994220435025835,0.014111052371789137,0.13062885850576397,0.01710137513484709,0.08284348500751963,0.015384775455533403,0.020211425804145706,0.18010757426338042
11400,0.5006899997695836,0.12691422343411563,0.5297960312509964,0.12853468596427786,0.2112329206308414,0.13587800915084455,0.141957194958753,0.3896872408995582,0.20079328541406558,0.028848914255013434,0.07094998104469527,0.007065370590261921,0.06367977719426964,0.012944111503500172,0.04695273814469553,0.17202946713726727
11440,0.5102183862065178,0.13647938857996256,0.5335654235337594,0.11864240238597243,0.19901786419467513,0.14759174140166154,0.15277911662924712,0.3701723821123761,0.1755050410446875,0.04583647235902198,0.09579252311584187,0.01115015554252237,0.046862067855216266,0.03354369227308659,0.017345746123565466,0.15548758140595048
11480,0.5182297162087689,0.14319814773408335,0.5444925096619624,0.12724693233196802,0.16395945344203294,0.15218280506281592,0.16163130030270784,0.3734220212204019,0.15191122726989537,0.033912920394154236,0.1465370608305512,0.01463885088584159,0.052752082251776106,0.05277293911417451,0.02687454778753357,0.17428089604579627
11520,0.5102586472760812,0.14138530006894134,0.5486595160717959,0.13142705203836075,0.16006091989291008,0.15044293792788205,0.154429087598818,0.40263642405994826,0.16155101398373561,0.04330264857537325,0.1551605614974037,0.010576280948478376,0.017627577998919022,0.03414012169407928,0.007117695546777438,0.19457501298333796
11560,0.49440411825732816,0.14189383004634717,0.5528766752298792,0.132570409566775,0.17311442866285495,0.14485909796876612,0.14278291054020065,0.4376211371006093,0.1901620127140383,0.03425617516556661,0.1510074338763605,0.010892600437630559,0.03447494455351661,0.01687755718640084,0.02455078533375772,0.21308189145540365
11600,0.48235180732252014,0.14617170844627278,0.5533428301610497,0.1368776492701023,0.18029497171847,0.1347453988055439,0.12048475302152827,0.4621265962854573,0.21997773918505487,0.038181791781154543,0.11770965226986117,0.013811903175839588,0.02343691477577249,0.02398718438055575,0.019797321270807317,0.2464214902927799
11640,0.4894138733407296,0.16042504335360155,0.5494525133991363,0.13716189153302386,0.1876892443361078,0.12842269904460002,0.11699868877911435,0.4605185743004689,0.2174243182022761,0.03509624006160917,0.08621937234632053,0.012884218117364992,0.010404277657759337,0.022506489086706685,0.011185189698820503,0.24739463721386265
11680,0.4996383405235094,0.1599223397450731,0.5394903476170572,0.13664490321839617,0.17656512581073788,0.13037026122703793,0.12471229967894118,0.44857067615165463,0.17576743872435427,0.018204454284127515,0.09465078278975472,0.009703208275852736,0.014482094454584456,0.020184810277289123,0.010954634301341505,0.24275187016636834
11720,0.5167145376330855,0.15144332860980406,0.5348527359794023,0.13857367870416942,0.16292235848991546,0.1353784838536118,0.1349375598506367,0.4342427428615069,0.15645304179384018,0.003349634525920837,0.1412927880899272,0.015866482214311733,0.029596134582367796,0.025197716120382307,0.02600558677401062,0.22441147088810734
11760,0.5249351010156085,0.15394351297933725,0.5327015197928486,0.13934378825863383,0.15063416690105824,0.15054161053285425,0.1462831353342309,0.4289474875212815,0.15723402891969848,0.033723458775975775,0.1618786139015084,0.010777062438318136,0.010786041181125255,0.02028136046698533,0.024021344146634323,0.21869584897040262
11800,0.5278325074482413,0.16462277800676142,0.5319019911598495,0.1419137314132943,0.1364888892091176,0.1617195981821771,0.1475463666969835,0.42068504232416337,0.1814175955772984,0.045255209251295066,0.15162051811062777,0.012502734226922002,0.03164523257620531,0.014923468705449265,0.016094458969660372,0.1961434512524555
11840,0.5246604453166166,0.1749186025208898,0.5346353500742386,0.14174561633234226,0.13723972301359436,0.15156518302162406,0.14373524298324397,0.40861774905562226,0.19470687878517273,0.06759642812267184,0.12530970305639805,0.017562482944900093,0.019032484008627514,0.02860750480147107,0.03362588379602526,0.16581916464988103
11880,0.5222113972415827,0.19491205938804346,0.5423350586549149,0.13205175307461128,0.15108924763974346,0.1262370477523284,0.1512931296406859,0.3951591630403673,0.2067336065060558,0.07915441770388573,0.10239808298345009,0.013612012880063884,0.01339578868720712,0.025110390786501846,0.005325241372046842,0.1438998340946052
11920,0.5153657059832589,0.21365054364787311,0.5490223392471831,0.14276076041957644,0.13045223377778134,0.12139856895953612,0.16016386046441475,0.38993230942551305,0.20281403014281324,0.07463812370331661,0.08820555964137847,0.013064602330189606,0.020375008228158683,0.02142226334259275,0.034566273124628615,0.14247174778623675
11960,0.5103617435447176,0.2111649796248775,0.5575029741589466,0.13541718101706526,0.14115899715793317,0.12135874175473346,0.1677139783389849,0.39392821760357233,0.2044812288575638,0.09251645215237003,0.08680132545790258,0.016357545054838406,0.017252646625827876,0.006667109404232628,0.026713362688830563,0.14245921105105727
12000,0.4972726573372437,0.212739933211982,0.5695778662467943,0.13333251389485987,0.1349626065445728,0.10533914519985872,0.16771715811513088,0.4181358449575625,0.21113953553902426,0.0743122321910157,0.07776136586411622,0.01321430688045392,0.017571004889657904,0.007671822293416172,0.03783039021795182,0.17917021279598022
12040,0.4854924336874294,0.19645501869775292,0.5852001030190197,0.14262507605122374,0.14290195113204301,0.09634218928070286,0.16287781955074906,0.441633436140882,0.24260900374088953,0.06819315755728954,0.06440797587619046,0.014959473501597978,0.006888946257652409,0.011118444326429158,0.026768951389595962,0.20729241924298508
12080,0.4622479548915941,0.17870285062507718,0.5996032644248961,0.14053671107878138,0.15249759543347235,0.11961945486564521,0.14400671852965521,0.476464004327811,0.2560234320646909,0.07557697622731918,0.06000794482486976,0.015503392770812653,0.0067859769874500835,0.012700353940074289,0.006307683030518149,0.23767980919989048
12120,0.4474244788289496,0.16967298197159375,0.6052349446097463,0.14006795898396787,0.15032478803085295,0.14217358704082173,0.12947066640365903,0.48925302886278943,0.2580842685908765,0.05654880093395733,0.035389977468576854,0.006435790108937616,0.01189677971172891,0.01412396766206479,0.01041941081257937,0.241941192371944
12160,0.44586211758914435,0.1697905276700145,0.604313786376564,0.13430750735994343,0.14683215157065707,0.14256799962871317,0.1226703328681708,0.48787955924760623,0.25087356614631867,0.073993884824367,0.022525189840247182,0.013658416989933843,0.018805916334403042,0.007685272020298943,0.014805786183873872,0.24493399340032793
12200,0.44356602984369936,0.1729644927601703,0.600876534163331,0.13675665800853712,0.15011138104411043,0.12167321170371033,0.13946932609393162,0.48565484979767065,0.2306157739370781,0.05813213676160783,0.0016687252078903167,0.006977067414715546,0.009642919739892605,0.00794295536586115,0.013299509973278488,0.2486980844057668
12240,0.4488425336727776,0.19149194898695657,0.6018751102359335,0.13611231202049986,0.15573217311356777,0.09588194141396629,0.1496501038681663,0.4843363420310732,0.23228615703938893,0.04912067984798676,0.020132708528801054,0.00931257162635977,0.023947893400487346,0.005456882155546331,0.011191026090540923,0.2509474923252089
12280,0.44389985562499973,0.22296345094219022,0.6036612192159804,0.12881020852720113,0.1451022228374268,0.1001702036615536,0.14146235410654687,0.494856219452742,0.22179079041174424,0.05048785757649309,0.009633023104512401,0.004882562934792137,0.015619268712505912,0.008213388446580332,0.016876017340442653,0.25542171258911833
12320,0.446876166385451,0.23765056919309374,0.5985725710549695,0.1351901170909131,0.13769578111617356,0.11629383267074546,0.12169663236715056,0.4845442205210141,0.21937984266068908,0.04666732903956199,0.02181875751677234,0.006679778320905579,0.0044646914015149825,0.008152552497869415,0.018294719200204257,0.2503614937836451
12360,0.44853137022565326,0.23171410160493092,0.5964103921250022,0.12653798701294985,0.14382678636854948,0.12342700944467647,0.120115880851236,0.4808834053158622,0.2094362893242188,0.07202384707813152,0.038576294493669554,0.006885510488443839,0.005851417823724323,0.003978701187472888,0.010156808005924283,0.2521875719133092
12400,0.4415141805127984,0.21523606865980188,0.6020468628712295,0.13800385436408702,0.14694102574287018,0.10665032965514072,0.125746659434569,0.4923002560564677,0.20356054493317888,0.052450219016453574,0.0283983814530226,0.004658960578419563,0.006274537527894992,0.003807437515790768,0.010727044599439189,0.2599859270388603
12440,0.434269584009677,0.19219414024849904,0.6114471894990389,0.12441145820255033,0.1417792983714745,0.10218239192622697,0.13368345615100755,0.5025399983136297,0.22493221747527128,0.06004129221810687,0.03141893883882457,0.007867219185425819,0.014577407602128844,0.0048805000714649315,0.024397879303961124,0.258816147109697
12480,0.40912492802892575,0.17749571985901683,0.619084674181437,0.1376666968498523,0.15089356017263728,0.1082521562353774,0.12940307833873443,0.5304309830881768,0.21106917360335634,0.06579446741068619,0.03635871442799316,0.003260429562094744,0.013461352378045063,0.004883129449684886,0.016836175230370527,0.25742310891025266
12520,0.40241597201900503,0.16818540607753865,0.6105338580326484,0.13016294429925385,0.15120200773174583,0.1342822889106783,0.14152193541831634,0.5212874478520526,0.2110223106171352,0.05787427643606575,0.02248913596132871,0.007430940238100869,0.011749691669092547,0.008454661489276094,0.0037806277839565108,0.23819455120589253
12560,0.37691697115520956,0.18082265663801161,0.6082564447080164,0.12678854934605865,0.14082187006284166,0.1419209188412504,0.14729536251534328,0.5336760157924928,0.18117596363866106,0.07516229897241793,0.050592352789703476,0.0044277126799702575,0.0073593045013082385,0.01456034127907476,0.020731454104450014,0.22938384451352462
12600,0.36973066504105573,0.1947950922365792,0.6049303006035256,0.13318498369890167,0.1414411660501956,0.15060585983230695,0.13742789958648935,0.5339745409899093,0.18103951000805277,0.05634542420508816,0.04457008862032643,0.007289614543724566,0.012076292732848954,0.021726500853180907,0.008931852613708472,0.22373271897002278
12640,0.36691838957669215,0.21081549119630028,0.6052228746294662,0.12098044501219116,0.1293971110110876,0.14242974720200804,0.134401071237026,0.5335293504215146,0.17846976924160787,0.07616012921305139,0.036643720711739,0.005169763883104033,0.0008088703005221611,0.021573911992397284,0.020969725335282588,0.23025092888857818
12680,0.3676598310896963,0.22155527190997093,0.6074980782179565,0.1249241849891966,0.13669272689248854,0.1321371539498016,0.13495494778167408,0.532134721013843,0.16950660996360278,0.08906057933128145,0.02997167965420676,0.008736054381320173,0.012989150074846231,0.004868202119919884,0.016393134263518627,0.2481593133064082
12720,0.3809139581395755,0.2168427879691924,0.6123807466271367,0.1252681463862401,0.13804353506228592,0.10928629153107722,0.1397298875246175,0.5246093468864635,0.1950132986636487,0.08552168460950113,0.011913808325993945,0.00683615013156249,0.013449010318317028,0.0049824314742060935,0.008448056176172766,0.2636512629897713
12760,0.3743186958397808,0.21519399881327667,0.623284536559949,0.12455438240835424,0.1364241643616384,0.10354815804202937,0.14053920469152437,0.5442039697993262,0.18959802891607488,0.10299260102801237,0.013998042498122863,0.0052027277987220484,0.010050644435440969,0.0031790474652722187,0.007995967550664819,0.27796118818452664
12800,0.3799932966554574,0.21545788973220506,0.6179238084878704,0.12203366756381584,0.1424719944938087,0.1321033599635541,0.1294999336221449,0.5316874189626681,0.19788724875511124,0.08897073443421631,0.006519442280685966,0.006202509134938896,0.00800003994372084,0.006833931930358564,0.016391802779869222,0.2699098876031313
12840,0.36190952627525735,0.21659161758878265,0.6158419674655061,0.11551542701181355,0.1494991930965449,0.1352800484889884,0.13484693925250177,0.539994777876589,0.17707154780206308,0.09536871748311888,0.02465397126863101,0.002501765163777126,0.012079707257247243,0.01146631982066986,0.005197527524948115,0.2575404941216023
12880,0.342472011787938,0.21176611123217834,0.6126351169618198,0.11413661656634706,0.15385057569282476,0.137007729007578,0.14409100976897896,0.5496222368984907,0.1659652172593383,0.09003922779161604,0.04379866989514813,0.00461924517113285,0.006631402419294855,0.021527681825191984,0.01771595688296115,0.23953597279414074
12920,0.31881275151987337,0.21341880571859334,0.6040919540950402,0.11105856026185362,0.15795099587005607,0.14269996806663587,0.14885190871760132,0.5500596229472782,0.14906276056919765,0.07567476490298072,0.058342429901513414,0.0033118338406646604,0.023850205017699865,0.017593954719846743,0.018975697086262903,0.21650945142619046
12960,0.2904932318740408,0.2301244478558646,0.5991698219093597,0.10270711594065962,0.17034933809591246,0.144164545060967,0.1661346392374013,0.5568664690968914,0.12262803904869549,0.09842271811480656,0.07291335383173136,0.0021609986843088387,0.016085132624704943,0.023990913510128626,0.026477027457600732,0.2018854614418486
13000,0.2659438226545093,0.224588794351981,0.5984220296463614,0.11098383574821064,0.1580541238044871,0.1540238701708736,0.1577506123721752,0.5636022186950325,0.11139475246622964,0.08036635056259393,0.08976137938956082,0.0034227288527841244,0.03072992546819242,0.031345904643447706,0.03809143242900303,0.19477013326874443
13040,0.24752361548753665,0.24988393988449603,0.5913318864298868,0.10248976486770006,0.17988601065541376,0.14175549048509523,0.17717603580433744,0.5581556848238531,0.10033708278992702,0.10162569490806778,0.07660224406950064,0.001336162936402882,0.022585515260495174,0.02371414856238361,0.030791464665950886,0.18840093221142382
