step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp
14680,0.5271294846754052,0.44362565246386004,0.22450241306575303,0.07079948047491227,0.06546889285540823,4.551541312162869e-09,0.4395086535766669,0.3883165475487509,0.17254710231498915,0.12906809929407434,0.10237067635716415,2.8405720206385786e-09
14720,0.5180453331404874,0.44053333337647593,0.22929427440962916,0.09310511799605833,0.05086900242285762,2.8077354853279264e-09,0.42713290077566163,0.37288003532621833,0.178847387349818,0.11042605806178299,0.09273218406634538,3.0034790767124014e-09
14760,0.5064525728163408,0.4452321101656763,0.23500205555354425,0.10439039863062449,0.036523689495818565,2.0732190376828337e-09,0.4137188150259827,0.3756967343112178,0.19597301063226186,0.10256056772219746,0.040150346348552614,3.122270927198721e-09
14800,0.5051339328983455,0.4518307426661706,0.2393499464401295,0.08521099387476029,0.017839722051729696,4.716609355688545e-09,0.40531228478788145,0.39283976639023743,0.21353557396471373,0.10132301535516584,0.07043319951668484,3.289191240917213e-09
14840,0.5119368625924531,0.45620052885404155,0.2438714768304293,0.06815268817718309,0.048308118813171916,2.1512171883170287e-09,0.41465100954439554,0.40300203366646253,0.21861373454732588,0.12841540090666326,0.06960159049080379,2.5436388387299327e-09
14880,0.5143194650934281,0.45971848852464336,0.2536784380915837,0.1187812028455908,0.04146008731555005,2.5013392511786883e-09,0.4247153585459861,0.4066325136541161,0.2085116426992735,0.1456445901315291,0.06131123696700321,2.8498612118347484e-09
14920,0.5122021649298857,0.46222217022673867,0.26705792662815103,0.1480231912227304,0.05279067111835485,3.5197093004347486e-09,0.4258366007323172,0.40645107314966755,0.1899761047445013,0.15792350510380324,0.09248088858650376,2.868449684751685e-09
14960,0.5135491714089199,0.4624155862489428,0.2729059826215207,0.15125563801902872,0.054802116040651265,4.120545360419947e-09,0.42580147615895136,0.40206452155140504,0.1921013774515729,0.16782913263250507,0.08229607977375097,2.2894956757662384e-09
15000,0.5200137210616865,0.466362398543554,0.2604164586331254,0.12390680305095499,0.03884619968837835,5.0934105987751745e-09,0.4278611869746246,0.3986806151331326,0.2039069793882496,0.16949816802792775,0.093684811986589,2.106545010599856e-09
15040,0.5258896005076901,0.4813386989831362,0.22923353400382449,0.07268576595861882,0.0247944408986802,5.766701325242286e-09,0.4286723987030749,0.4045212966108417,0.20097516826852665,0.1588841399501375,0.1174281504269206,4.342350181937217e-09
15080,0.5273851188061296,0.5003617410964762,0.19049205135803454,0.05814037730854451,0.007291214957854922,4.349360222534919e-09,0.43498279400073886,0.4078994096593274,0.1872943068831291,0.15043111454956462,0.10307000680691494,3.598015114508736e-09
15120,0.5263106569392182,0.5106500696235333,0.15405344380957203,0.06147196473669694,0.0348127551991294,3.4350274587905277e-09,0.44604198379641063,0.40273992680776166,0.17197014590858195,0.14864989141320512,0.06024466242199459,1.6562777775456702e-09
15160,0.5251112831528443,0.5077029848881299,0.13482446542847998,0.04833718854471279,0.037071770858319496,2.4197841581626842e-09,0.45471999248197775,0.4013656522578912,0.16447632516527402,0.14297273306151512,0.05917522859907702,2.5225470125380195e-09
15200,0.5234740536454987,0.4952318810300543,0.15477071318584645,0.09091943881145094,0.04121896215065407,4.3656418223273244e-09,0.46165154607482556,0.405373676557478,0.19435496746648154,0.10451183432168251,0.08400612574168408,4.1293346152552975e-09
15240,0.5200399254090577,0.481591492000889,0.18041801122240197,0.12852541722298533,0.05307452543537885,2.793055111021394e-09,0.46289461722178477,0.4074527407957191,0.2210310707058328,0.09351261716639436,0.07961249073556116,1.6075317346965797e-09
15280,0.5182823601898325,0.4795366520979931,0.1841705529543977,0.139310106849477,0.058610229476508326,3.2009587969796845e-09,0.458451605425392,0.40435797584917077,0.2252529401512044,0.10278936197781796,0.05224916574583872,2.378160261699487e-09
15320,0.5230616320042193,0.49154637423622843,0.1640897604729833,0.12470515245825986,0.04636932202084616,2.030034868699676e-09,0.45558067069409647,0.3988229719128333,0.2081866741315618,0.10189034663001927,0.04083391791255545,1.8812129497603253e-09
15360,0.5325995792821734,0.5039531868268343,0.14045803450151795,0.09513138054470976,0.03287251852412939,1.933450525814387e-09,0.45196965097774777,0.3911622905140663,0.18539575316157667,0.10118740797330605,0.050742431297838626,2.677562437419578e-09
15400,0.5330603755283762,0.5118941515983005,0.12664058266050046,0.08271192653084537,0.03529688551777995,3.253153129310928e-09,0.43979393332778527,0.3880108758398476,0.17255660265811584,0.10566004729538897,0.08086142312357836,1.9747150126993057e-09
15440,0.5237368341470573,0.5174089109123883,0.1262856662399002,0.07840608466916567,0.026307835438321714,2.148272172634514e-09,0.426484331437563,0.3979732790431725,0.1668496788377167,0.12811607380857498,0.08867017226604675,1.4582871819558946e-09
15480,0.5209783759442896,0.5102873514737238,0.14033795372662833,0.09984165149881574,0.029696653261665252,3.212926765478053e-09,0.42249021295275946,0.40782678206600875,0.17070016864004545,0.14905567115565335,0.07112964918311773,3.6207383900725277e-09
15520,0.5231356169027721,0.4967656138506443,0.1478112941304519,0.111925478574911,0.030706287722595735,3.674142517901741e-09,0.4309019436122542,0.403606302006344,0.18230271628714625,0.16299347768805414,0.0665951517962124,1.9480028866277267e-09
15560,0.5277520885625482,0.484246822156484,0.1452943999752074,0.09711557958512852,0.03139473690806175,2.670358961489967e-09,0.43718401477708796,0.39653363578930784,0.18466096369894344,0.1736343498392462,0.0680285688307362,2.5666393488377537e-09
15600,0.5310694770972699,0.4818235785136092,0.13527663455496428,0.07486339939014892,0.03775936570545588,2.7413421786625513e-09,0.43851844780532,0.4016311478637962,0.19036652627068698,0.1524782989180034,0.051876554387250556,2.454927989123698e-09
15640,0.53069960923846,0.4911449128239127,0.12233178536597991,0.06846395394861517,0.03739498126489546,3.040420549642561e-09,0.4462888762090574,0.4097181162633874,0.1950898245988285,0.11102431820842655,0.022168441230887702,1.6202627220455453e-09
15680,0.5265249676698008,0.5019752069559726,0.127799369474738,0.07741479129817196,0.026183060511198616,2.533282032636623e-09,0.4665936072214901,0.4081779516617093,0.19882710156722716,0.08149951039964284,0.05497164844299318,2.226587050985306e-09
15720,0.5224877759385186,0.509226477438466,0.14427888130486574,0.07937495539646579,0.04968310605561483,4.1404517007143145e-09,0.48810687761635757,0.41516890597977474,0.19867569661439838,0.08079867751042544,0.044429236601244426,2.860728910191272e-09
15760,0.5251765858541351,0.5058128991510696,0.16175687678995987,0.07681085792787741,0.060173889244724235,5.276359349452474e-09,0.5074047253926931,0.42917814348321315,0.19864838555105488,0.09200688682429034,0.07892306714825026,2.726719427940312e-09
15800,0.5314771489398874,0.4928893482045513,0.18296229990739635,0.07827711136065545,0.048012622205323645,2.9011095986909217e-09,0.5204713530448849,0.43746981386501826,0.2031195631048712,0.09624542862431076,0.07160766554392287,2.579852182164781e-09
15840,0.5343213957569796,0.48317338478199895,0.20501094794993732,0.08488880897438274,0.05206824731633102,3.577368816003675e-09,0.5230198381112793,0.43803339568922256,0.20662893357307743,0.06900888156700745,0.05389998208003405,5.5871508463296705e-09
15880,0.533382072061943,0.47846994210714144,0.22354347890083676,0.10401123561451474,0.05422221820529254,3.426292416729171e-09,0.5187128362986605,0.4365218635243769,0.20521091026005941,0.07422539731333616,0.039815689103936264,2.2414403873656576e-09
15920,0.5309413138967161,0.47524400460151617,0.23147683527427432,0.10426466194347385,0.051181720719677026,3.481789527882369e-09,0.5132189612003364,0.43885385105867186,0.19791210485681193,0.07806775691875759,0.03995583488900147,3.1750895152566535e-09
15960,0.5258319719368534,0.4734795685008998,0.22724171562207884,0.07918389363575865,0.05357003667187181,4.4062926258173695e-09,0.5075114757664388,0.4477790280879364,0.18350601672247543,0.08609199807044393,0.021951893978294668,3.622242517527545e-09
16000,0.5175114070024017,0.4740220671152021,0.2170041676820073,0.05384765268894913,0.042516950386372994,2.8791935164502837e-09,0.5013006402415227,0.4589170032906995,0.17048134205490187,0.10815030839467653,0.04205062913592192,1.972238045487219e-09
16040,0.5115647606050309,0.47788313600343063,0.20755488874099537,0.06974417598677388,0.02122759634614031,2.470605544308254e-09,0.497566829002725,0.46757096167476025,0.16176406580166863,0.11938074891269658,0.07408692496743621,2.2410477405304355e-09
16080,0.513054585416862,0.48511337700809976,0.19879390312496967,0.08706224107073218,0.0367833847657067,3.5574878875181945e-09,0.49915326510256963,0.4722409891276217,0.1491182584768193,0.12180416331327816,0.09875228278888845,2.200522091378963e-09
16120,0.5217898164415777,0.4939047767937479,0.1915791022940159,0.09352333115614198,0.05633293804075387,3.3820086310981107e-09,0.5035024705848328,0.47126259296975076,0.14388965479162394,0.1152984266200132,0.09549297806598268,2.1690101959655546e-09
16160,0.5332751595622344,0.5000465580772758,0.1879161381375729,0.08976678275853119,0.060411292715777165,2.6290123232763733e-09,0.5033665787981488,0.46174617595636036,0.14744639710434063,0.10594309085313182,0.08562402868780311,2.9985114399261704e-09
16200,0.5389166056186209,0.500364781003109,0.18154047671315787,0.08759378649718247,0.05224499818946422,3.3643001140321443e-09,0.49228022625336654,0.44228156824451015,0.14783645916702534,0.11157141649391225,0.09140207060380336,1.9065340253072253e-09
16240,0.5357737930398785,0.49589403927378545,0.16820116502618243,0.10062740612093445,0.0378985966594229,3.572480033193521e-09,0.47441781425943036,0.41878097897489797,0.1530981086112254,0.10772272712812114,0.07901486582505339,2.524959954682224e-09
16280,0.52960337636228,0.4919844670339875,0.15197343229157645,0.09755871252183099,0.05541277142755382,2.433929683357168e-09,0.4624009167723368,0.4032709322084939,0.15047489240574852,0.10065663435406898,0.08834159217319298,2.5734644685121322e-09
16320,0.5264854849754396,0.49385366759171057,0.14210650135724992,0.08605886205004407,0.06595404124802605,4.229823241892975e-09,0.4627424805722576,0.40244077734231426,0.1476852375968569,0.12326463557237204,0.08028637949642373,3.9867117060485575e-09
16360,0.5287391466587162,0.502098168577049,0.14602032927815334,0.08701381873277683,0.056860934450784995,1.512555847790671e-09,0.47175464568020675,0.4132110762454866,0.16196569167870462,0.13474306487908821,0.05007131195880591,2.6925458914358303e-09
16400,0.5349048155442087,0.5132250391741168,0.14447495140315347,0.08577657556838032,0.03397588313963887,2.3483203761400544e-09,0.48260958947310245,0.4278729136281108,0.15859232209088955,0.1351518089966766,0.07470096849644174,2.9444040399596817e-09
16440,0.5409085936333898,0.522623429280299,0.12937937228438748,0.07947877871619935,0.031075830423369716,2.012342308993096e-09,0.49051789600828477,0.4387489502501458,0.13214238694108402,0.12305058667039492,0.11196333769536468,3.6991325817559797e-09
16480,0.5427118252794115,0.5268914919898986,0.11292904037628665,0.07416161899353993,0.04649277747036956,3.5584458707463e-09,0.492783388081817,0.44290039709511114,0.1707700936260751,0.09779626382729985,0.052987456386636496,4.28051342349732e-09
16520,0.5381695957926721,0.525712785157698,0.12116652849020425,0.09433557011926867,0.05389655185164024,2.5619905277649553e-09,0.48890015886277566,0.4441257607052786,0.1935307667635106,0.11035953659587147,0.06004512741509544,3.240935254321394e-09
16560,0.5289550047266418,0.5217519405215127,0.1342296493937974,0.10322271889728839,0.053710358638562376,2.2882956959063612e-09,0.48200271250252347,0.4462965980962052,0.1989835136757805,0.11080159722038889,0.08435413205341358,1.6602796310782409e-09
16600,0.52089051274822,0.5181234569385548,0.1302540683281211,0.08809282613041647,0.05330936926442657,4.437068792349849e-09,0.47657775507751365,0.4485552253878908,0.196658337192985,0.11171138542133827,0.07476525051600882,8.307747432194746e-10
16640,0.5193617090665898,0.5160672265773936,0.11197493860698071,0.08130233413658329,0.0292945698415012,2.968270306778765e-09,0.4751482443892579,0.44984909095556463,0.19889103293590663,0.10259801856300511,0.06403971273241556,2.707677610289832e-09
16680,0.5208633554964183,0.517829050254189,0.10416588989062904,0.09106914946159728,0.023237400478854597,2.9200539070199213e-09,0.4759793950357082,0.4487019730775845,0.20071449362593696,0.12602413985612354,0.03466484299982655,2.522503114406032e-09
16720,0.5233553473524756,0.5191448254167559,0.1161271519863482,0.10028347875700151,0.03218498018913446,1.4342796224599422e-09,0.4744705053697662,0.44244200555516483,0.20055144574571157,0.1481647669181769,0.05471118657724558,4.018405089903414e-09
16760,0.5245551918066691,0.5177675497329371,0.13261681296673503,0.0960567909232284,0.05161973802305386,3.3913520142115015e-09,0.46988593088606645,0.43119800138705183,0.19813727418567692,0.16116913116811038,0.0731037351799882,3.089865893005968e-09
16800,0.5242900446641444,0.5133370270547821,0.14461542645835462,0.09185029624585447,0.059830057659496554,5.176370944381969e-09,0.46651876113625945,0.4190504960484466,0.1873783067359006,0.16300494382937813,0.06894761631538948,3.906368192622582e-09
16840,0.521628188772245,0.5076382943132673,0.14974557104147398,0.09459592499971219,0.06059749588598115,3.603608950546532e-09,0.46647855675047706,0.4110886628404207,0.16655542183673883,0.15433308811575713,0.06515573391369801,1.7976508821746761e-09
16880,0.516325008526128,0.5036390536331732,0.14598786776592407,0.09825563759736279,0.05579238425971534,3.046823837127735e-09,0.4671874168027667,0.40687783971443464,0.15161033132573626,0.14730085059497353,0.08642237376271664,2.0330692097120968e-09
16920,0.5122016213320137,0.5044878607315699,0.130643223872278,0.0938515690726823,0.0499449173104071,3.545852579904173e-09,0.4689654605242859,0.4043206379827852,0.1603013461595109,0.14320610976453998,0.0780835501327894,2.132331223123631e-09
16960,0.513311551338273,0.5080442392093385,0.1042338169591786,0.07910174216821816,0.053509637737769775,3.840729803732127e-09,0.47145797658196836,0.4023175525148842,0.1684339600727409,0.14076108609733218,0.033540788514719616,4.594936053956994e-09
17000,0.5157088193616597,0.5090082217789681,0.08591897386852541,0.06820846160407414,0.05286502466819409,3.1737153695552088e-09,0.468821337058786,0.3974128988568281,0.1689520648370508,0.13686547008916816,0.08281409808140974,3.2381361872668963e-09
17040,0.5138548205073635,0.5052628064445026,0.09820501973608962,0.07176544188142275,0.0405865530818359,3.990737731431309e-09,0.46200830291251677,0.38995137959805365,0.1762321912715977,0.13033061463022855,0.07507719369812009,2.701370981767758e-09
17080,0.5132669649982466,0.4964183058871336,0.12187242290215887,0.06504224802157231,0.03922416025492213,3.8247484324401355e-09,0.4594168569036324,0.3876949792615659,0.18381354693846225,0.12504378801324217,0.04257929584442609,2.047514766264842e-09
17120,0.514788945627319,0.48884841730281436,0.13893605034770518,0.05374070658298421,0.044651802303681015,2.5368736016096232e-09,0.4635042908395053,0.39682520244302083,0.18023060142802447,0.11784173954322276,0.07112337322111381,2.654031098684553e-09
17160,0.5164461061543948,0.484583548824232,0.14764206314316664,0.06363287731470675,0.0335986410157922,2.1328431133612454e-09,0.47124126516224835,0.4109686671475312,0.16559946205132373,0.11389769479649292,0.0885722480733322,3.147687235623995e-09
