step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5
34600,0.1570316384751551,0.4295217813581046,0.5061184037905108,0.36030204412683636,0.10245316510412192,0.10209387487123642,0.11274522999906364,0.39871277972447394,0.0007830116751574363,0.33058791539547566,0.0007992762461417332,0.001644002800807272
34640,0.15668126530744733,0.4296942822174164,0.5061867359627676,0.3602608069051482,0.1021652597957764,0.10187216134691754,0.11321848243014614,0.3990581022675412,0.001335629449333645,0.33024868878808755,0.00042350619757036586,0.0016282088816451576
34680,0.15642253755159544,0.42947329504875903,0.5061370783477941,0.3603888431778562,0.10159127393808821,0.10207674579325884,0.11269080864245579,0.39907426646153904,0.0008703721929709529,0.3304433579312545,0.000571904315761446,0.0008458766888324382
34720,0.15661523914617892,0.4293007104857726,0.5060913607278714,0.36064090601975796,0.10236941083430268,0.10253170086577272,0.11213567436170899,0.39907279817351715,8.277159170636171e-05,0.33054350414882017,0.0006297342730637144,0.001075124105768071
34760,0.15625247808308085,0.42935074693875563,0.506099689735907,0.36071357676325994,0.10226967750141523,0.10248459084572879,0.1124826089831871,0.39913300738772756,0.0005437765576646785,0.3303175025475583,0.0006080657115957577,0.0010117189418743665
34800,0.15568175619006241,0.4294725682921568,0.5061521280464653,0.3606823213297,0.10163268403533868,0.10217709611108136,0.11195421238751437,0.3991829151963458,0.000960107860824453,0.3302825859488697,0.0006257114727884806,0.0010584185642249693
34840,0.15581407218141433,0.42956949051036,0.5062011045029048,0.3608330659612565,0.10219832366561916,0.1022620057272519,0.1108287851856325,0.39919193493295946,0.0011068343117824695,0.33062363564414016,0.00031407909801381076,0.0016168361248777665
34880,0.15555768008545423,0.42958436283520374,0.5062053483647396,0.36113241229393717,0.10236849519517495,0.10195404178619082,0.11094312454568027,0.3990944623780175,0.0013710159546496208,0.3311285564367068,0.0007675962907707211,0.0015131383000766088
34920,0.15482760437412132,0.42968563119878145,0.5061938878317643,0.36125953454349075,0.10217712879496413,0.10215125751355596,0.11093566504745009,0.3990741966028721,0.0020257007967636105,0.33098430062947765,0.0009117100582128083,0.0012887224746694936
34960,0.15484229983509315,0.4296047181369166,0.506127930349137,0.3613840037646001,0.10230916544684182,0.10281990530523123,0.10986889974398281,0.3989795591247727,0.0018463760044009243,0.33085617146834223,0.0002310990567637181,0.0012159591998696076
35000,0.15469798682953748,0.429365511675252,0.5060527887813662,0.3617889589062866,0.10238136600310246,0.10273950156487745,0.10946306343204618,0.39866762674829725,0.002390773817896952,0.3315291477634393,0.0007415272905297777,0.0006230117301030549
35040,0.1540549541144672,0.4296178776057802,0.5061107722249459,0.36198541769501374,0.10251137122049203,0.10235720364064779,0.10937239812678717,0.3986323557137464,0.003923931571238445,0.33153107375412566,0.001021586763737246,0.0011265040469957653
35080,0.15390157550001268,0.42990626200169113,0.5061746457355447,0.36200634112524777,0.1027133708474985,0.10245727791245748,0.10824592950370271,0.39864542646238704,0.00394514075430304,0.33142783839501605,0.00031100402304459605,0.0014642995982148909
35120,0.15377509946734338,0.4297389954307478,0.5061368729417934,0.3624489710433727,0.10287509558720404,0.1023371264602,0.1073227586576682,0.3982426265036074,0.0038379035627639346,0.3325902193769243,0.000790392484661769,0.0010003510022128011
35160,0.15332459098475362,0.4298650648973995,0.5061318326336088,0.3628454365855752,0.10308728971034958,0.10257470158340909,0.10726808606122502,0.39800300339730726,0.005402411184393523,0.332900903670524,0.001182693008019212,0.0013011559314100754
35200,0.15276559256330724,0.4300445107933636,0.5060868754303879,0.3629219079470407,0.10290356898995014,0.10305453823802456,0.10663379014739952,0.397840345924402,0.005615775232467967,0.3324044718240064,0.00046977903352614413,0.0014037071926174044
35240,0.1525959507848066,0.4297425661023574,0.5059513951347412,0.3633146567813027,0.10293408122395073,0.10349140775689535,0.10543979106839088,0.39722274635606414,0.005467439842201194,0.3332243160156195,0.0006696846541072725,0.00045642501816987565
35280,0.15238713319734012,0.4298134088907502,0.5059355235632157,0.3637114070964526,0.10330986272766826,0.1037025476319909,0.10490515270354697,0.3967947437527771,0.007416803170044036,0.3336688699278457,0.0011325702936112174,0.0011131755969099766
35320,0.15188261117061921,0.43022964523871793,0.5059825909638949,0.3637373299407553,0.10328691018053121,0.10334582673289998,0.10439429449073365,0.3966248760783109,0.008268095460387216,0.3333171749833545,0.0005481210517384875,0.001506421916611855
35360,0.1515376572530673,0.4302054894508322,0.5059339554045953,0.3640083849799599,0.10344585862156971,0.10333482181765458,0.10308243749662065,0.39607010444634155,0.008103688243495902,0.33420759814985884,0.0005447111792593451,0.0009703462629754016
35400,0.15148570261240799,0.43022092973436826,0.5058926684521304,0.3644744315035241,0.10398656444994989,0.10386274348616396,0.10222597655031725,0.3955487262051222,0.00940923527464852,0.33498047415954574,0.001035123915524702,0.001334047365933515
35440,0.15111541703870116,0.4304403834836215,0.5058437684093134,0.3646858516572876,0.10389140650007966,0.10401480062610319,0.1020878871223546,0.3952257160969844,0.010287872921416778,0.3347547272331258,0.0006658273984470273,0.001521362670109226
35480,0.15025536208673881,0.4303522972513789,0.505717798421775,0.364974686471565,0.10358009537438753,0.10440691986764201,0.1010661185560723,0.39462788087104667,0.01034363754636556,0.335191181272847,0.0005243832613341869,0.0006304552209159025
35520,0.15025557087351812,0.4302863526871826,0.5056421747801221,0.36541348812010105,0.10423813708280265,0.10502989604026339,0.09975499652931442,0.39403602577481445,0.011541456003264382,0.33583825769193404,0.0008041111606941231,0.0007447753511230146
35560,0.1500946561148408,0.43051433120485694,0.5056423427761716,0.36568454430455016,0.10441721700999014,0.10467550208781448,0.09939994444861454,0.39364138049873243,0.01281091082273636,0.336016580589512,0.0006474405030272471,0.0010037721948034915
35600,0.1491059230922419,0.43071785895236375,0.5056371956883373,0.3659062746885422,0.1042915515991903,0.10429343613192019,0.09850744339827838,0.39316050086723714,0.013527704287111569,0.3365195180018288,0.0006840440858043236,0.000714330857281305
35640,0.14914879995196148,0.4307929116487721,0.5056083795156916,0.36627463839172586,0.10499096428553005,0.10481340275529218,0.09694105388292365,0.39261086371579973,0.014339579054164504,0.33726141946699506,0.000674525071622724,0.0010909778972993194
35680,0.14906614077067618,0.43082569224459427,0.5055385343504124,0.36669104505239036,0.10511803683846434,0.10486548000499554,0.09649446345005011,0.39201799789583325,0.015152179790642864,0.3378385971752856,0.0007599288132401814,0.0011286656917906615
35720,0.1480824597539117,0.43091998070669935,0.5054473597086815,0.3669999122934312,0.10494062443317029,0.10504643400166573,0.09602455637249406,0.391413774997214,0.016139187648552135,0.33808815607931697,0.0010528216363908391,0.0006159328524991737
35760,0.14774308489717883,0.43094288975163003,0.5053467608830907,0.36728817903050903,0.1052056406251952,0.1059010093331227,0.09446287405456781,0.39078827602266725,0.016887120644650908,0.33833791224399506,0.0007224975660178788,0.0006576477999851384
35800,0.14775306466697805,0.4308666748915848,0.5052502628542951,0.36769634307453036,0.10541861674304515,0.10588033034557835,0.09360925297473498,0.39002022481693155,0.017654585261541768,0.3390919453565207,0.0007669876397240943,0.0004997830030406234
35840,0.14699716883375769,0.43111398421896074,0.5052373733478688,0.36796244482380147,0.10562173461370038,0.10545218756135441,0.0931679215533143,0.3894213109153401,0.019329729232958212,0.33945540431775484,0.0012998241440909737,0.0006256836674840535
35880,0.14653084676870937,0.431401038221798,0.5052299804361288,0.3681032011716168,0.10592898829997537,0.10583330869583582,0.09167467024344637,0.3889327433723849,0.020244580059281887,0.33962705538388327,0.0008516876509798464,0.0010952852157068052
35920,0.1466078489752612,0.43130308313951343,0.5051335755422713,0.36852112803893805,0.10617044175307137,0.10585587754746582,0.09057170668954076,0.3881198208346528,0.02048253442135929,0.3407221315160643,0.0007956510232156318,0.0008722314771594224
35960,0.1460311785793892,0.43142821409186705,0.5050651297104478,0.3689054513476647,0.10636982440772572,0.10590489758545454,0.09031704051718932,0.38745202269945883,0.022047326511797995,0.34119451874525786,0.001580227999223621,0.0007073282096178831
36000,0.14531955982369613,0.43164140453334027,0.5049859155761667,0.3690632788947938,0.10637789105512661,0.10664144701256295,0.08922928403386123,0.3869780364309551,0.022905223504910525,0.34097843781713555,0.0011463233723428099,0.0009574135077212053
36040,0.14526880143804516,0.4314060135840498,0.5048276010406019,0.36948826515585853,0.10643464412018312,0.10700772843859865,0.0879321478454056,0.3860993639474871,0.02286963363803898,0.34197579190162086,0.000771512460489028,0.00046456570023585206
36080,0.14490196387221682,0.43149817483498504,0.504778350470308,0.3698970597131519,0.10679135291288763,0.10696475531273494,0.08747245402144231,0.38540967233662804,0.02469203357669358,0.34257369194862863,0.0017112710375406983,0.0003741851511853963
36120,0.144196365483035,0.4318984808875473,0.5047944406034383,0.3699855365931327,0.10693588701722417,0.10693261844848015,0.0865510464060041,0.38507378876198506,0.02597694581603903,0.342354711377733,0.001379774344339243,0.0007683632934126973
36160,0.14407376308273465,0.4318129672523666,0.5047155594043495,0.3703355234091104,0.1070885959800786,0.10695556493396875,0.08508002898253227,0.38430015438491005,0.025894787734750957,0.34351729151954435,0.0008310900775180785,0.0003995810568908951
36200,0.1439361905161748,0.4318825009906153,0.504679190949072,0.3707867370157146,0.10761097311730679,0.10702848613230388,0.08444496840318241,0.38360654511222625,0.02744802327798071,0.34439069309850534,0.001856318010686343,0.0005005810510196994
36240,0.14334475488937265,0.43220548666466285,0.5046508081014389,0.37093679051491363,0.10764818283010417,0.1072251858903531,0.08390953048580183,0.38325294989475617,0.028614594692228233,0.3441183367075075,0.00166517112440274,0.0009579249399312464
36280,0.14284317458386525,0.43201733432710976,0.5044962962076813,0.37128425091695866,0.1074059700830044,0.10774983433341472,0.0825838849644673,0.3824419322579734,0.028327127121797163,0.344992788275336,0.0011288377416037573,0.000611958908801585
36320,0.14278951697029688,0.43194080166310117,0.5043978981061382,0.37173815207176863,0.10788924043499186,0.10826319979990343,0.08171940399449139,0.381657755784097,0.029670675978925184,0.3457596262140497,0.002025909611773081,0.00024315324347906048
36360,0.14237294646834775,0.4322489889171084,0.5043791126684861,0.37187136350513783,0.1080055849043895,0.10821076281260313,0.08130187156372873,0.3812792348705731,0.031057265292727967,0.3454812282764548,0.00195833897683369,0.0004703186529377364
36400,0.14159387874081544,0.43223696672179523,0.504304151895112,0.372099423452061,0.10774987044375875,0.10812621396821888,0.08001281993487541,0.3805865430954362,0.031132664351724994,0.3462574502013737,0.001492859042326291,0.0003142359493369815
36440,0.14175872699121694,0.4322705408281706,0.5042746132402496,0.37246841628535743,0.10851732274843313,0.10836778746045732,0.07884853566941356,0.3798977748332419,0.03234103638935112,0.34717198451743575,0.002181119240093485,0.00041530238318909026
36480,0.1415799450801299,0.43257062439881355,0.5042772036841995,0.37263300165607477,0.10876086827867915,0.10817858869734862,0.07855871394098458,0.3795434245875621,0.033553950632661755,0.3471661901381082,0.0022403829474420558,0.0008126533500389178
36520,0.1405923197500089,0.4325635657069461,0.5041854251366258,0.37286472517181085,0.10829252775990313,0.10828184037245683,0.07759759274930952,0.37893722361614607,0.03357862205173719,0.34777831661159186,0.00202455298950854,0.0005462369758539187
36560,0.14071479934782982,0.43247318345736574,0.5040875032523188,0.37324034081169744,0.10889049277553925,0.10902492400531395,0.07637692796492075,0.3782738257862372,0.034296458158414915,0.34850273098745066,0.002497131150524013,9.312090059382014e-05
36600,0.14062653528940097,0.43257737262514584,0.5040242355218901,0.37348173363005827,0.10903653592114085,0.10912639062252184,0.07614281440190458,0.37785157367987904,0.03522429901112888,0.34855929971575056,0.0025998063138919065,0.00045539290501250276
36640,0.13955280397070466,0.4326015379499429,0.5039510131869227,0.3736896432434292,0.10865369701596525,0.10907631556336167,0.07538925868266406,0.3773438124449097,0.035572501826585876,0.34895961159127165,0.0026263701972968475,0.0005095079599242371
36680,0.13959476476266622,0.4326145255665098,0.503916992831992,0.3739686718326175,0.10921825649406675,0.10953131192924304,0.07397777684050434,0.3768409832963691,0.036297562442184295,0.34959828391442943,0.002869662098430483,0.00028224324399075246
36720,0.13970732418318377,0.43274572447279547,0.5039201944244569,0.37421031120712095,0.10956575624480766,0.10922554031352145,0.07358283563566699,0.37647724802013466,0.03711660594642695,0.3500246727111498,0.002915605559294936,0.00019673133295340913
36760,0.13877514816656997,0.43288794687956716,0.5039174934023979,0.37440216253847874,0.10945869778980981,0.10886262648253332,0.07304453427072462,0.3761244951666566,0.03769482782990131,0.35046949300423896,0.0032381666154044936,0.0002021498457460988
36800,0.1386691140799905,0.43292971249693857,0.5038903098066219,0.37464033423504295,0.10981455003874026,0.1093946293333193,0.07168588205086326,0.37575863003459553,0.03811243586497668,0.3509812422088077,0.0033758442991823115,0.00011883695767569593
36840,0.138795827002757,0.4328725098949988,0.503827163309982,0.3749520250768307,0.10999851620299426,0.10945284076216635,0.07126596688052059,0.3753302156622698,0.03839593562905863,0.3515507236538224,0.0033490289724255233,0.00038432463889658707
36880,0.1378994480952942,0.4329154345494892,0.5037747385169791,0.3751789761127012,0.10986457484194814,0.10942797119554,0.0709941891549258,0.37498117727483765,0.039017188372333735,0.35178742126294515,0.0039711082569575396,0.00041602879218670944
36920,0.13754183692614116,0.4329406898457585,0.5037274094061716,0.3753484512936984,0.109995753484575,0.11009819101360986,0.06971673666436223,0.3746937244530656,0.039349714460199865,0.3519594529453431,0.004045943849783122,0.00022100489948828056
36960,0.13772800559033435,0.43282984902707544,0.5036726647644619,0.37563091441254254,0.1101616390023732,0.1100568648077213,0.06909931543204072,0.3742500428857929,0.039470404927239765,0.352652029286665,0.0038615889897142303,0.00041110851428587277
