candidate,fit_valid,loglog_slope,power_candidate_alpha,loglog_intercept,log_rmse,case_count,min_value,max_value,frequency_ratio,amplitude_ratio,phase_shift_deg,readout_mode,filter,candidate_kind,alpha_near_positive_2
derived_f_AB_over_A,True,-0.9999999999999986,0.9999999999999986,-6.562646841102086,1.9860273225978185e-15,7,0.0013484972721236061,0.08090983632741637,1.0,1.0,15.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.0,1.0,15.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.8011982505172927e-16,-1.8011982505172927e-16,-1.1093476047024164,2.9072463135014863e-16,7,0.3297740339403055,0.3297740339403056,1.0,1.0,15.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.0,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.0,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.0,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,1.0,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,True,-0.00810430190736049,0.00810430190736049,-33.73042414241207,0.06845921774854982,7,1.9984014443252818e-15,2.4424906541753444e-15,1.0,1.0,15.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.1093476047024171,1.7143100775516787e-15,7,0.0009237156004885739,3.325376161758866,1.0,1.0,15.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.1093476047024171,1.7117402813572218e-15,7,0.30071785908006193,1082.584292688223,1.0,1.0,15.0,readout_off,c1_surface_like,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999986,0.9999999999999986,-6.562646841102086,1.9860273225978185e-15,7,0.0013484972721236061,0.08090983632741637,1.0,1.0,15.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.0,1.0,15.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,True,1.8011982505172927e-16,-1.8011982505172927e-16,-1.1093476047024164,2.9072463135014863e-16,7,0.3297740339403055,0.3297740339403056,1.0,1.0,15.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.0,1.0,15.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.0,1.0,15.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.0,1.0,15.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,15.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,15.0,readout_normal,area_valid,native,False
native_max_epsilon_c,True,3.9482265651339057e-14,-3.9482265651339057e-14,-7.210576911777412,1.3886091060895162e-13,7,0.0007387308499764433,0.0007387308499766654,1.0,1.0,15.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.104551324470788,1.1469373036859172e-15,7,0.000919295809365548,3.3094649137159715,1.0,1.0,15.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.104551324470788,1.1676207836223216e-15,7,0.3021636506419911,1087.7891423111676,1.0,1.0,15.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.557850560870459,1.4438998158058274e-15,7,0.0013549805783804577,0.08129883470282744,1.0,1.0,15.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.4409586004138342e-15,-1.4409586004138342e-15,-10.784895325692704,2.325797050801189e-15,7,2.0709970112676535e-05,2.070997011267656e-05,1.0,1.0,15.0,readout_normal,area_valid,derived_ratio,False
derived_envelope_over_A,True,3.962636151138044e-16,-3.962636151138044e-16,-1.1045513244707879,5.307881287095e-16,7,0.3313595218028246,0.3313595218028249,1.0,1.0,15.0,readout_normal,area_valid,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.0,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.0,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.0,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_epsilon_c,True,3.9482265651339057e-14,-3.9482265651339057e-14,-7.210576911777412,1.3886091060895162e-13,7,0.0007387308499764433,0.0007387308499766654,1.0,1.0,15.0,readout_normal,c1_surface_like,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.104551324470788,1.1469373036859172e-15,7,0.000919295809365548,3.3094649137159715,1.0,1.0,15.0,readout_normal,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.104551324470788,1.1676207836223216e-15,7,0.3021636506419911,1087.7891423111676,1.0,1.0,15.0,readout_normal,c1_surface_like,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.557850560870459,1.4438998158058274e-15,7,0.0013549805783804577,0.08129883470282744,1.0,1.0,15.0,readout_normal,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,True,1.4409586004138342e-15,-1.4409586004138342e-15,-10.784895325692704,2.325797050801189e-15,7,2.0709970112676535e-05,2.070997011267656e-05,1.0,1.0,15.0,readout_normal,c1_surface_like,derived_ratio,False
derived_envelope_over_A,True,3.962636151138044e-16,-3.962636151138044e-16,-1.1045513244707879,5.307881287095e-16,7,0.3313595218028246,0.3313595218028249,1.0,1.0,15.0,readout_normal,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.0,1.0,15.0,readout_strong,area_valid,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.0,1.0,15.0,readout_strong,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.0,1.0,15.0,readout_strong,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,15.0,readout_strong,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,15.0,readout_strong,area_valid,native,False
native_max_epsilon_c,True,9.078039182607156e-15,-9.078039182607156e-15,-5.823107720921727,2.4112040294174312e-14,7,0.002958396971811883,0.002958396971812105,1.0,1.0,15.0,readout_strong,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999998,-1.9999999999999998,1.090207129313374,4.443679172369798e-16,7,0.0009062033755677485,3.2623321520438946,1.0,1.0,15.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999998,1.9999999999999998,-1.090207129313374,4.2044364141919003e-16,7,0.3065291801674721,1103.5050486028997,1.0,1.0,15.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.543506365713043,1.79214698850285e-15,7,0.0013745567507916841,0.08247340504750106,1.0,1.0,15.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,2.8819172008276683e-16,-2.8819172008276683e-16,-9.384256769415398,3.149144093682986e-15,7,8.403671515675541e-05,8.403671515675545e-05,1.0,1.0,15.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.0807189503103756e-16,-1.0807189503103756e-16,-1.090207129313374,1.6784994417006302e-16,7,0.33614686062702165,0.3361468606270218,1.0,1.0,15.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.0,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.0,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.0,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,True,9.078039182607156e-15,-9.078039182607156e-15,-5.823107720921727,2.4112040294174312e-14,7,0.002958396971811883,0.002958396971812105,1.0,1.0,15.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,True,1.9999999999999998,-1.9999999999999998,1.090207129313374,4.443679172369798e-16,7,0.0009062033755677485,3.2623321520438946,1.0,1.0,15.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999998,1.9999999999999998,-1.090207129313374,4.2044364141919003e-16,7,0.3065291801674721,1103.5050486028997,1.0,1.0,15.0,readout_strong,c1_surface_like,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.543506365713043,1.79214698850285e-15,7,0.0013745567507916841,0.08247340504750106,1.0,1.0,15.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,True,2.8819172008276683e-16,-2.8819172008276683e-16,-9.384256769415398,3.149144093682986e-15,7,8.403671515675541e-05,8.403671515675545e-05,1.0,1.0,15.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,True,1.0807189503103756e-16,-1.0807189503103756e-16,-1.090207129313374,1.6784994417006302e-16,7,0.33614686062702165,0.3361468606270218,1.0,1.0,15.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.0,1.0,30.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.0,1.0,30.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.0,1.0,30.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,1.0,1.0,30.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,30.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,5.763834401655337e-15,-5.763834401655337e-15,-33.84642881178092,1.3954782304807136e-14,7,1.9984014443252818e-15,1.9984014443252818e-15,1.0,1.0,30.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999998,-1.9999999999999998,1.0001748005740643,4.536814791074856e-16,7,0.0008281807506570413,2.981450702365347,1.0,1.0,30.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999998,1.9999999999999998,-1.0001748005740643,4.589871704427519e-16,7,0.3354071892608003,1207.4658813388805,1.0,1.0,30.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.453474036973734,1.3841260981343942e-15,7,0.0015040532715698068,0.09024319629418837,1.0,1.0,30.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.0,1.0,30.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.8011982505172927e-16,-1.8011982505172927e-16,-1.000174800574064,2.7834764294710043e-16,7,0.36781514125393394,0.3678151412539341,1.0,1.0,30.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.0,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.0,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.0,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,1.0,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,True,5.763834401655337e-15,-5.763834401655337e-15,-33.84642881178092,1.3954782304807136e-14,7,1.9984014443252818e-15,1.9984014443252818e-15,1.0,1.0,30.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,True,1.9999999999999998,-1.9999999999999998,1.0001748005740643,4.536814791074856e-16,7,0.0008281807506570413,2.981450702365347,1.0,1.0,30.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999998,1.9999999999999998,-1.0001748005740643,4.589871704427519e-16,7,0.3354071892608003,1207.4658813388805,1.0,1.0,30.0,readout_off,c1_surface_like,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.453474036973734,1.3841260981343942e-15,7,0.0015040532715698068,0.09024319629418837,1.0,1.0,30.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.0,1.0,30.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,True,1.8011982505172927e-16,-1.8011982505172927e-16,-1.000174800574064,2.7834764294710043e-16,7,0.36781514125393394,0.3678151412539341,1.0,1.0,30.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.0,1.0,30.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.0,1.0,30.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.0,1.0,30.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,30.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,30.0,readout_normal,area_valid,native,False
native_max_epsilon_c,True,2.8819172008276683e-16,-2.8819172008276683e-16,-7.319788084381519,5.814492627002973e-16,7,0.0006623025485961165,0.0006623025485961165,1.0,1.0,30.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999987,-1.9999999999999987,0.9953785203424348,2.4861310142820074e-15,7,0.000824218074344029,2.967185067638505,1.0,1.0,30.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999987,1.9999999999999987,-0.9953785203424348,2.5966702161657877e-15,7,0.3370197602119474,1213.271136763011,1.0,1.0,30.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999987,0.9999999999999987,-6.4486777567421045,1.9284490390056753e-15,7,0.0015112844600844492,0.09067706760506698,1.0,1.0,30.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,0.0,-0.0,-10.675722521564351,2.123152514838e-15,7,2.3098970198902193e-05,2.3098970198902216e-05,1.0,1.0,30.0,readout_normal,area_valid,derived_ratio,False
derived_envelope_over_A,True,3.962636151138044e-16,-3.962636151138044e-16,-0.9953785203424345,6.209880847779321e-16,7,0.3695835231824351,0.3695835231824355,1.0,1.0,30.0,readout_normal,area_valid,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.0,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.0,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.0,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.0,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_epsilon_c,True,2.8819172008276683e-16,-2.8819172008276683e-16,-7.319788084381519,5.814492627002973e-16,7,0.0006623025485961165,0.0006623025485961165,1.0,1.0,30.0,readout_normal,c1_surface_like,native,False
max_abs_A_chi_tau,True,1.9999999999999987,-1.9999999999999987,0.9953785203424348,2.4861310142820074e-15,7,0.000824218074344029,2.967185067638505,1.0,1.0,30.0,readout_normal,c1_surface_like,area,False
