step,r1_full,r2_full,r3_full,r4_full,r5_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp
24560,0.3100189774164256,0.3100189773932102,0.31001897739223383,0.3100189773697481,1.9795441572555544e-09,3.490977244284266e-11,3.44739683273817e-11,2.412819564070339e-11,2.353188463334318e-11,2.8400664640092052e-19
24600,0.3100189774165343,0.3100189773932101,0.3100189773922281,0.3100189773696369,2.336801590018032e-09,3.507230393571264e-11,3.463407388406994e-11,2.4237788665025558e-11,2.3641686673103356e-11,2.0139356478588977e-19
24640,0.31001897741664464,0.31001897739320866,0.31001897739222706,0.31001897736952716,1.7689341772173442e-09,3.523439709121081e-11,3.479501546166242e-11,2.4348071126678756e-11,2.375137171934851e-11,3.552693464775218e-19
24680,0.3100189774167519,0.31001897739320766,0.31001897739222195,0.31001897736941536,2.9592120244600967e-09,3.539594995527057e-11,3.495698258094069e-11,2.4459479477482062e-11,2.386110410799859e-11,2.1207464419958994e-19
24720,0.3100189774168603,0.31001897739321316,0.31001897739221607,0.3100189773693069,2.899696176047847e-09,3.555645676751851e-11,3.5118623351587566e-11,2.4571302535528232e-11,2.3970543348384327e-11,2.143034797167654e-19
24760,0.31001897741697,0.3100189773932205,0.3100189773922106,0.3100189773691997,3.0643211424156306e-09,3.57172139658334e-11,3.527986178593596e-11,2.468431763728067e-11,2.407969009824635e-11,3.0461746684394103e-19
24800,0.31001897741707857,0.3100189773932253,0.3100189773922088,0.3100189773690937,3.520075335308253e-09,3.587744072832193e-11,3.544010525893384e-11,2.479757403542691e-11,2.4188677440703873e-11,1.6563998645671427e-19
24840,0.3100189774171826,0.31001897739322737,0.31001897739220285,0.3100189773689848,3.202363883228599e-09,3.6037947715733357e-11,3.559893032805461e-11,2.491117200909674e-11,2.4297843246097633e-11,3.435356478793556e-19
24880,0.31001897741728757,0.3100189773932345,0.3100189773921938,0.31001897736887774,2.3400292089678533e-10,3.619911660541234e-11,3.5756559412127934e-11,2.5024740345657175e-11,2.440682680136443e-11,4.766006746089673e-20
24920,0.31001897741739376,0.3100189773932453,0.31001897739218254,0.310018977368772,1.625485891731665e-09,3.63614143903011e-11,3.59129083798094e-11,2.5139349129595303e-11,2.4516449336572112e-11,4.174123056969147e-19
24960,0.31001897741750206,0.3100189773932548,0.310018977392174,0.3100189773686672,3.4320211604064655e-09,3.652566395925314e-11,3.606943112338204e-11,2.5254310804551268e-11,2.4627149270582096e-11,4.0798032820840366e-19
25000,0.3100189774176113,0.31001897739326206,0.3100189773921677,0.31001897736856143,2.0114361648730613e-09,3.669148962639382e-11,3.622639759961953e-11,2.5369319222531893e-11,2.4738481485941357e-11,3.321011462406126e-19
25040,0.31001897741772333,0.31001897739327194,0.3100189773921614,0.3100189773684565,1.4419853704755848e-09,3.6859217669015003e-11,3.638382172468389e-11,2.548431881208508e-11,2.4850581285759213e-11,1.140853880665557e-19
25080,0.31001897741783413,0.3100189773932798,0.3100189773921479,0.3100189773683463,2.4737958154962016e-09,3.7029463957893484e-11,3.654271877629896e-11,2.559977326904708e-11,2.4963736701441794e-11,3.5594783567417165e-19
25120,0.310018977417948,0.3100189773932877,0.3100189773921364,0.31001897736823536,1.8488202764691624e-09,3.7201336245182234e-11,3.670418016477617e-11,2.5715557751149047e-11,2.507765207319555e-11,3.50639276052204e-19
25160,0.31001897741806517,0.31001897739329287,0.3100189773921314,0.3100189773681248,1.5174902729375188e-09,3.7374034807236976e-11,3.6867677448731033e-11,2.5831940226058437e-11,2.519281461307525e-11,3.887464680553377e-19
25200,0.310018977418184,0.3100189773932972,0.3100189773921284,0.31001897736801287,1.4514259757149198e-09,3.7547756323295935e-11,3.7033145509016e-11,2.5948569950260318e-11,2.530842894294802e-11,2.634766509311563e-19
25240,0.3100189774183012,0.31001897739330025,0.31001897739212037,0.31001897736789663,1.0504058390436059e-09,3.77228198490484e-11,3.7201250338378155e-11,2.6065736932701017e-11,2.542468550703952e-11,1.2783936633807699e-19
25280,0.3100189774184176,0.31001897739330325,0.31001897739211043,0.3100189773677792,2.30681131774198e-09,3.7897154790263643e-11,3.737118960900387e-11,2.618354476070067e-11,2.554127231458803e-11,2.378064652557008e-19
25320,0.3100189774185367,0.31001897739330675,0.3100189773921064,0.31001897736766315,2.071300581697625e-09,3.807122392736183e-11,3.7542826359608916e-11,2.6302239043591128e-11,2.5658647773365883e-11,2.9809450629603525e-19
25360,0.31001897741865414,0.31001897739330664,0.3100189773921049,0.31001897736754586,2.2565016695390007e-09,3.824479216212587e-11,3.771557102611173e-11,2.642140686305608e-11,2.5776307318018538e-11,2.961141402010946e-19
25400,0.31001897741877027,0.31001897739330797,0.31001897739210116,0.310018977367429,1.5543784857352328e-09,3.841766269072531e-11,3.7887300312140394e-11,2.6541539646989112e-11,2.5894079744418513e-11,3.1563303316579405e-19
25440,0.31001897741888634,0.3100189773933145,0.31001897739209505,0.31001897736731265,3.3532057656988745e-09,3.8590762112095025e-11,3.805897384837416e-11,2.666196828209139e-11,2.6011946675613596e-11,1.6490103377280574e-19
25480,0.3100189774190011,0.31001897739332074,0.31001897739208617,0.31001897736719586,3.2170677532393485e-09,3.876409114145671e-11,3.8229597233724315e-11,2.6782683651901866e-11,2.6129814999374265e-11,3.118551582488144e-19
25520,0.31001897741911694,0.31001897739332673,0.31001897739208156,0.31001897736708106,2.377931247689615e-09,3.8937664170818534e-11,3.839993643278567e-11,2.690431123998054e-11,2.624756366458341e-11,3.394634101410432e-19
25560,0.3100189774192326,0.3100189773933319,0.3100189773920766,0.3100189773669666,3.6462214410236084e-09,3.9112155182459006e-11,3.856988416511964e-11,2.702612426956063e-11,2.636520717206156e-11,4.958764219959861e-19
25600,0.31001897741934736,0.31001897739333956,0.3100189773920677,0.31001897736685124,3.561195050365921e-09,3.9287438607039135e-11,3.8739717423759934e-11,2.7148632875209695e-11,2.64830933235204e-11,3.778315305819921e-19
25640,0.310018977419462,0.31001897739334855,0.31001897739205475,0.3100189773667352,2.3595082633772783e-09,3.946404262912537e-11,3.890938368583439e-11,2.7271448983556037e-11,2.660098922747469e-11,1.9993212980495695e-19
25680,0.3100189774195781,0.3100189773933565,0.31001897739204365,0.31001897736661865,1.869803482544711e-09,3.964225542417814e-11,3.907931838484221e-11,2.7395019962330636e-11,2.6719931138584423e-11,5.228534797075367e-19
25720,0.3100189774196985,0.3100189773933639,0.3100189773920385,0.31001897736650497,2.8641391438007046e-09,3.9822072801330474e-11,3.925035679010385e-11,2.751895067673425e-11,2.6839537172470675e-11,3.8343358039686324e-19
25760,0.3100189774198178,0.3100189773933702,0.3100189773920307,0.31001897736638817,1.85390492826615e-09,4.0003198239637974e-11,3.942273263941563e-11,2.7643788536063046e-11,2.696037861553978e-11,3.3368030941901806e-19
25800,0.3100189774199381,0.3100189773933798,0.31001897739202094,0.3100189773662702,3.1174262876600664e-09,4.0185885085026756e-11,3.9595941069803116e-11,2.776879381648285e-11,2.7082448460094106e-11,4.451391076406347e-19
25840,0.3100189774200613,0.31001897739338885,0.3100189773920119,0.31001897736615197,2.336262109884611e-09,4.0370223315369605e-11,3.97706922762558e-11,2.7894410338857433e-11,2.720550492008887e-11,2.6981182795921945e-19
25880,0.3100189774201868,0.3100189773933936,0.3100189773920073,0.3100189773660319,1.552227600154096e-09,4.055650530835836e-11,3.9947984939671846e-11,2.8020807381866887e-11,2.732977721935489e-11,1.338623279445011e-19
25920,0.3100189774203123,0.3100189773933958,0.31001897739200346,0.31001897736590994,2.184020425465665e-09,4.074343995196773e-11,4.0127467130790825e-11,2.8147615007986113e-11,2.7454836574848155e-11,3.004128530685179e-19
25960,0.31001897742043916,0.31001897739340073,0.31001897739199774,0.3100189773657869,2.527428615069192e-09,4.093188459059911e-11,4.030826548019644e-11,2.8274962901388912e-11,2.7581251185013767e-11,5.396372983187523e-19
26000,0.3100189774205652,0.3100189773934061,0.31001897739198964,0.31001897736566175,2.6772857599117697e-09,4.112074863104399e-11,4.049112114653891e-11,2.8403236392067613e-11,2.7708701774193193e-11,3.626545663411586e-19
26040,0.31001897742069495,0.31001897739341155,0.3100189773919848,0.3100189773655363,2.4960544241325626e-09,4.131155293438828e-11,4.0676245670095853e-11,2.8532058708626334e-11,2.7836400844402122e-11,5.412558433937301e-19
26080,0.310018977420822,0.31001897739341194,0.3100189773919809,0.3100189773654082,2.7222709585317975e-09,4.150226233967379e-11,4.086170846460779e-11,2.8661569202857465e-11,2.7964793851618475e-11,4.745400599763459e-19
26120,0.3100189774209517,0.31001897739341666,0.310018977391977,0.31001897736528206,2.333650952384533e-09,4.169374514362679e-11,4.1048344389754176e-11,2.879204883378256e-11,2.8093355087986453e-11,2.1624812143416845e-19
26160,0.3100189774210798,0.31001897739342416,0.3100189773919697,0.31001897736515593,2.3742716605955625e-09,4.188441870169885e-11,4.1235264601585794e-11,2.8923596418821022e-11,2.822242647935728e-11,3.4866937223974093e-19
26200,0.31001897742120466,0.3100189773934291,0.3100189773919574,0.31001897736502604,1.965605424744784e-09,4.207638843123376e-11,4.142208411447973e-11,2.905558547254885e-11,2.8351413573531054e-11,2.298119380949358e-19
26240,0.31001897742133205,0.3100189773934338,0.3100189773919505,0.31001897736489886,1.7204653805347345e-09,4.2268620074784796e-11,4.1609319536059566e-11,2.918842746382984e-11,2.8480579557679537e-11,9.336523882556875e-20
26280,0.3100189774214606,0.3100189773934409,0.3100189773919455,0.31001897736477313,1.209233866463058e-09,4.2461687415609324e-11,4.1796537982416226e-11,2.932225978125564e-11,2.861012282289764e-11,3.206216821796284e-19
26320,0.3100189774215849,0.3100189773934459,0.31001897739193296,0.3100189773646432,3.1674730559895194e-09,4.2655053541594424e-11,4.198362356067917e-11,2.945659685190227e-11,2.873989409422428e-11,3.0128299809972085e-19
26360,0.31001897742171375,0.310018977393457,0.3100189773919218,0.31001897736451733,2.032152455612457e-09,4.28494072458767e-11,4.217117629167049e-11,2.9591624334943484e-11,2.8869703686670382e-11,3.9642080362311975e-19
26400,0.31001897742184137,0.3100189773934633,0.3100189773919101,0.31001897736438955,2.7378814986609577e-09,4.304464573368445e-11,4.235890179368454e-11,2.972699763993097e-11,2.8999906536985123e-11,3.5449837352363477e-19
26440,0.3100189774219692,0.3100189773934671,0.310018977391903,0.3100189773642613,3.5492071072027863e-09,4.3239987843529285e-11,4.254760232652706e-11,2.9863065892877674e-11,2.9130935324660194e-11,2.254232461225029e-19
26480,0.31001897742210016,0.3100189773934726,0.3100189773918952,0.31001897736413275,1.6721546413858675e-09,4.343803217264999e-11,4.2737113186507935e-11,2.9999090088184295e-11,2.9262727886554934e-11,4.972705431253213e-19
26520,0.3100189774222341,0.31001897739348233,0.3100189773918873,0.31001897736400513,2.087165328280376e-09,4.3637225557128184e-11,4.292828425161052e-11,3.0135661798355715e-11,2.9395560197421244e-11,3.5074173019045917e-19
26560,0.31001897742236956,0.31001897739349304,0.3100189773918804,0.31001897736387685,1.5700517617302573e-09,4.38374932924804e-11,4.312060716243052e-11,3.027281366142196e-11,2.952937844492051e-11,4.862934662771299e-19
26600,0.3100189774225028,0.31001897739349615,0.31001897739187356,0.31001897736374406,3.2403935140778854e-09,4.403876911742221e-11,4.3314370245576966e-11,3.0410114160032115e-11,2.966412765220887e-11,3.664827973529167e-19
26640,0.3100189774226406,0.310018977393501,0.3100189773918713,0.31001897736361217,2.3373356385239116e-09,4.424192401248108e-11,4.3510088285690605e-11,3.0547943076134307e-11,2.9800034651464325e-11,3.169755912942728e-19
26680,0.3100189774227748,0.31001897739350376,0.3100189773918639,0.31001897736347733,3.3755619964142805e-09,4.444486233067698e-11,4.370647984540199e-11,3.0686321369261285e-11,2.993708631574583e-11,2.114818186360307e-19
26720,0.31001897742291423,0.3100189773935138,0.3100189773918577,0.3100189773633446,4.19727855320872e-09,4.464956905953415e-11,4.3904317333471856e-11,3.082517947704131e-11,3.007465577026207e-11,2.232205396157247e-19
26760,0.3100189774230538,0.31001897739352063,0.31001897739185247,0.31001897736321016,2.192737374639308e-09,4.4855174869925307e-11,4.4103836121361935e-11,3.096461515375006e-11,3.021285765456523e-11,4.2304920483972617e-19
26800,0.3100189774231913,0.3100189773935236,0.31001897739184914,0.3100189773630734,2.006084412962481e-09,4.506089319594451e-11,4.430442536280624e-11,3.110471808118666e-11,3.035131774378861e-11,2.9781366538367807e-19
26840,0.31001897742332385,0.3100189773935234,0.3100189773918404,0.31001897736293293,2.4353835203376835e-09,4.5266355937914485e-11,4.450477050873951e-11,3.124532759860862e-11,3.049038575031426e-11,4.770164809311707e-19
26880,0.31001897742345774,0.31001897739352796,0.3100189773918277,0.3100189773627931,3.3320438032846932e-09,4.547334164970819e-11,4.470533755185472e-11,3.1386969678312746e-11,3.062972287893319e-11,3.2810689785501077e-19
26920,0.3100189774235947,0.3100189773935364,0.3100189773918169,0.31001897736265605,2.5468716572179144e-09,4.568068577121413e-11,4.4906110950138794e-11,3.152965398556069e-11,3.0769576013915855e-11,2.8153625611261634e-19
26960,0.31001897742373075,0.3100189773935407,0.3100189773918066,0.3100189773625167,1.310360912541339e-09,4.5889433145721576e-11,4.510742277646426e-11,3.1673319681871477e-11,3.090929717016633e-11,2.6631631572074623e-19
27000,0.3100189774238691,0.310018977393548,0.3100189773918011,0.31001897736238127,3.1275828977192544e-09,4.6097619273286364e-11,4.530874189917616e-11,3.181745673706412e-11,3.104867182886244e-11,3.514794576167661e-19
27040,0.31001897742400647,0.31001897739355644,0.31001897739179013,0.31001897736224415,2.011704582748893e-09,4.6306783067492714e-11,4.551020578414786e-11,3.1962238854429685e-11,3.118798033791194e-11,5.188477723001473e-19
27080,0.31001897742414336,0.3100189773935665,0.31001897739177714,0.3100189773621071,2.1776711214975e-09,4.6516316987877285e-11,4.571194627988518e-11,3.210685646526802e-11,3.13274082841047e-11,5.206186717617749e-19
27120,0.3100189774242794,0.3100189773935725,0.3100189773917638,0.3100189773619688,2.0638178432779306e-09,4.672655122761943e-11,4.5914028896512266e-11,3.225234426968909e-11,3.1467636492023605e-11,2.32356381689123e-19
27160,0.3100189774244181,0.3100189773935775,0.31001897739175605,0.31001897736183237,3.186981855471e-09,4.6937533534841735e-11,4.611672055388358e-11,3.239837792301898e-11,3.160885678201033e-11,1.892122414226347e-19
27200,0.3100189774245574,0.31001897739358153,0.31001897739174644,0.31001897736169315,2.820482573839057e-09,4.715044343771975e-11,4.632070866892333e-11,3.2544901834611496e-11,3.175099543969096e-11,4.97843463414149e-19
27240,0.31001897742469753,0.31001897739358797,0.31001897739173445,0.31001897736155254,2.6722489699845325e-09,4.736471161946073e-11,4.652605708435811e-11,3.2692226924690794e-11,3.189457996005268e-11,7.375581550871832e-19
27280,0.31001897742483875,0.31001897739359313,0.31001897739172113,0.31001897736140965,1.3914751267073921e-09,4.7580934102344726e-11,4.673316976721614e-11,3.2840226149415974e-11,3.2039462213841536e-11,3.5660588060838447e-19
27320,0.31001897742498646,0.3100189773935978,0.3100189773917155,0.31001897736126927,1.6303336374142934e-09,4.77991086625949e-11,4.694283374573888e-11,3.2988758253362644e-11,3.2185684487361754e-11,2.9062794173259535e-19
27360,0.3100189774251335,0.3100189773936002,0.3100189773917121,0.31001897736112594,2.8349837494391203e-09,4.801781091857607e-11,4.715428228089371e-11,3.313768155324385e-11,3.2332942330648446e-11,3.1753393573645945e-19
27400,0.31001897742527906,0.3100189773936005,0.310018977391703,0.3100189773609784,1.2825060964385337e-09,4.823754120084878e-11,4.736746200613796e-11,3.328731781085155e-11,3.2481458015414636e-11,4.230504490960815e-19
27440,0.3100189774254267,0.3100189773936046,0.31001897739169365,0.31001897736083106,2.3823541791707036e-09,4.8458528057619304e-11,4.758214192874502e-11,3.3437897096903877e-11,3.2631031726706675e-11,4.343208294050853e-19
27480,0.31001897742557466,0.3100189773936074,0.31001897739168666,0.3100189773606822,2.99259167000365e-09,4.868036160373924e-11,4.779892352800628e-11,3.358957142827135e-11,3.278087854347498e-11,1.2923987905112863e-19
27520,0.310018977425723,0.31001897739360723,0.310018977391682,0.31001897736053247,3.756312004582021e-09,4.890333440843427e-11,4.8017436302629926e-11,3.374179487156346e-11,3.293084060061559e-11,5.966710687805673e-19
27560,0.31001897742587164,0.31001897739360884,0.31001897739167655,0.3100189773603833,3.5587108154069336e-09,4.9126221243150076e-11,4.8236467114988596e-11,3.389496426946445e-11,3.3080943054645023e-11,4.610885786471371e-19
27600,0.3100189774260186,0.31001897739361267,0.31001897739166634,0.3100189773602321,2.2976360541786236e-09,4.934991236946931e-11,4.845618512098871e-11,3.404898875050106e-11,3.323147228622743e-11,1.2300500114063445e-19
27640,0.31001897742617024,0.3100189773936227,0.31001897739165984,0.3100189773600856,1.8418610768706154e-09,4.9574333676963033e-11,4.8675872112611757e-11,3.420347373013495e-11,3.338210656227928e-11,3.105685478368688e-19
