step,plane0_sigma0.148008,plane1_sigma0.148008,plane2_sigma0.148008,plane3_sigma0.148008,plane4_sigma0.148008,plane5_sigma0.148008,plane6_sigma0.418631
11380,1.0326359353687489e-23,4.4019389145526464e-23,3.270851320464028e-22,1.6084460970802152e-23,4.9602390018411854e-23,2.089994788358857e-23,1.0000000000000002
11400,1.0371631888647745e-23,4.4355145369814845e-23,3.294913707683089e-22,1.623059036024025e-23,4.9966832837071233e-23,2.1093856515822628e-23,0.9999999999999997
11420,1.0429017877664116e-23,4.46903212841551e-23,3.3185538884273673e-22,1.6379637954848543e-23,5.0324959099687627e-23,2.1287771987274245e-23,1.0000000000000002
11440,1.048279439260474e-23,4.501987161127127e-23,3.34207691771667e-22,1.653720216863463e-23,5.067685067238574e-23,2.1477041449684714e-23,0.9999999999999997
11460,1.0545487932281572e-23,4.5345064677875967e-23,3.3658175224192785e-22,1.6688747107011307e-23,5.102579784699545e-23,2.1650721325196505e-23,0.9999999999999996
11480,1.0611610966037393e-23,4.567203177776649e-23,3.389964039776583e-22,1.684482684580177e-23,5.137161360919106e-23,2.1810325379557507e-23,0.9999999999999997
11500,1.0684345409764439e-23,4.5995750739910683e-23,3.414338431725905e-22,1.70047204539579e-23,5.1722436081920434e-23,2.1951421836933734e-23,1.0000000000000002
11520,1.075770942507322e-23,4.6315590771031776e-23,3.439120274008338e-22,1.7160776490772786e-23,5.206701078564892e-23,2.2070189462740196e-23,0.9999999999999999
11540,1.0834316689645004e-23,4.662219113186046e-23,3.4645109744510866e-22,1.730666050659704e-23,5.2406848410486794e-23,2.2174367554427196e-23,0.9999999999999999
11560,1.0914979127818711e-23,4.6932469317547374e-23,3.4905453650220903e-22,1.744594454261205e-23,5.276168478651089e-23,2.2264393224329018e-23,0.9999999999999997
11580,1.0985142510485482e-23,4.724148226162863e-23,3.5172816961314106e-22,1.7583913739281393e-23,5.312946171770204e-23,2.234221751542698e-23,0.9999999999999997
11600,1.1055032186811024e-23,4.7555273569109877e-23,3.5451190938578485e-22,1.7720112305601463e-23,5.350223415802446e-23,2.2412928456864442e-23,1.0
11620,1.1124233445748708e-23,4.787117834787415e-23,3.573610346580356e-22,1.784604967969305e-23,5.387724314322983e-23,2.2483256156167765e-23,1.0
11640,1.1196325496693792e-23,4.820015870937767e-23,3.6027786617456497e-22,1.7969434587399432e-23,5.426527343855465e-23,2.255763178055635e-23,0.9999999999999999
11660,1.1259310703228551e-23,4.853361774289824e-23,3.6327179387337207e-22,1.8088600565390326e-23,5.467529436716131e-23,2.2636767895215683e-23,0.9999999999999999
11680,1.131831912130322e-23,4.8875705234123014e-23,3.6632658335630493e-22,1.821162966995508e-23,5.508979687107231e-23,2.273852108954379e-23,1.0000000000000002
11700,1.136901041378745e-23,4.922651194588529e-23,3.694242599444817e-22,1.8331391072617236e-23,5.551944879709305e-23,2.2857526363434815e-23,0.9999999999999997
11720,1.1419942679009422e-23,4.9579967714260934e-23,3.725198669714584e-22,1.8458746559961897e-23,5.594328030044964e-23,2.299840315555881e-23,0.9999999999999997
11740,1.1464375066758968e-23,4.993678234919196e-23,3.7562381810918395e-22,1.8592323267641413e-23,5.63768440584534e-23,2.3159062253679545e-23,0.9999999999999997
11760,1.1509728110293289e-23,5.030096052725098e-23,3.7873061279580832e-22,1.8731607933991242e-23,5.681768497013567e-23,2.3335549124009386e-23,1.0000000000000002
11780,1.1560111414158299e-23,5.066978235564342e-23,3.81818877013053e-22,1.8875881721929133e-23,5.72503910065945e-23,2.353305743009841e-23,1.0000000000000002
11800,1.1606994928748678e-23,5.104489716774623e-23,3.848920637279435e-22,1.903264274986486e-23,5.767858852854253e-23,2.3746706462903807e-23,0.9999999999999997
11820,1.1657597951769792e-23,5.1413743140042603e-23,3.879683583597736e-22,1.920073544381876e-23,5.809814480356281e-23,2.3966589056690485e-23,0.9999999999999997
11840,1.1723199022402003e-23,5.178448087228788e-23,3.910292663648029e-22,1.936560046960106e-23,5.851604370198032e-23,2.4177738903546845e-23,0.9999999999999994
11860,1.1787840486322194e-23,5.215573585886295e-23,3.940782957215993e-22,1.954227261593469e-23,5.893484618516923e-23,2.4383107393331544e-23,0.9999999999999994
11880,1.1862301821620408e-23,5.251808273381319e-23,3.9713329419987485e-22,1.9714280156782277e-23,5.935302165872864e-23,2.4572784318728667e-23,0.9999999999999999
11900,1.1936690971634145e-23,5.288287768420979e-23,4.0016485006508614e-22,1.9897851066299006e-23,5.977821690117742e-23,2.4748241317714118e-23,0.9999999999999999
11920,1.201042900496406e-23,5.32423388533224e-23,4.0325339337905064e-22,2.0076149583180037e-23,6.019853055731842e-23,2.4907859713677502e-23,1.0
11940,1.2085615086301082e-23,5.360341802985774e-23,4.0637927137160155e-22,2.02576246090962e-23,6.061705618093547e-23,2.504612335795162e-23,1.0000000000000002
11960,1.2163397908410402e-23,5.395185092423318e-23,4.0956008163605417e-22,2.042994523841919e-23,6.103853664176811e-23,2.5166723978608383e-23,1.0
11980,1.2243855565279376e-23,5.431476181203968e-23,4.1280731485555417e-22,2.0603980003535218e-23,6.146287828526492e-23,2.5271723509148807e-23,1.0000000000000002
12000,1.2326740573697273e-23,5.467607493001695e-23,4.1613955497425958e-22,2.077041887054108e-23,6.188610398965683e-23,2.5363449345779405e-23,0.9999999999999996
12020,1.2407918942160372e-23,5.503086084073498e-23,4.195567145388126e-22,2.0930181810115622e-23,6.234140740977039e-23,2.545245515284421e-23,1.0
12040,1.248245040795386e-23,5.54062520260566e-23,4.2308643339525882e-22,2.10882379825024e-23,6.280033030664465e-23,2.5542290094459525e-23,0.9999999999999999
12060,1.25556650988659e-23,5.578709336386772e-23,4.2669034716786395e-22,2.1238815766659653e-23,6.328353215884337e-23,2.5637435886252508e-23,1.0
12080,1.2624986766846258e-23,5.617274148943046e-23,4.303402125694765e-22,2.138847302178077e-23,6.377922357007501e-23,2.574198920964971e-23,1.0
12100,1.2688616349015819e-23,5.657821101902936e-23,4.340478428219917e-22,2.154283191923049e-23,6.427487129575389e-23,2.586987155803182e-23,1.0000000000000002
12120,1.2746202799161748e-23,5.698398527614794e-23,4.378071347479855e-22,2.1701408841194066e-23,6.478064661869492e-23,2.6019099277187022e-23,0.9999999999999997
12140,1.2799054183784439e-23,5.740328711214337e-23,4.415854530088592e-22,2.18663907993002e-23,6.528627274781858e-23,2.6195155211701367e-23,1.0000000000000002
12160,1.2859358084496556e-23,5.782368428728603e-23,4.453817543419729e-22,2.202574073881958e-23,6.582119492668851e-23,2.6389517177467176e-23,1.0
12180,1.2906970084386146e-23,5.825481716995219e-23,4.491683742408295e-22,2.2196698036062862e-23,6.635756000345917e-23,2.660033517849446e-23,1.0000000000000002
12200,1.296494413182977e-23,5.869339678885487e-23,4.528952465363033e-22,2.237647752676514e-23,6.688747580369625e-23,2.682724333452289e-23,1.0000000000000002
12220,1.3023673649327284e-23,5.91508042273095e-23,4.566091812143626e-22,2.2563839364752373e-23,6.740866046970207e-23,2.7068112876657075e-23,1.0
12240,1.309088129121433e-23,5.959233994301142e-23,4.602729952958095e-22,2.2756370523814002e-23,6.79331580308322e-23,2.7311113703860414e-23,1.0000000000000002
12260,1.3159222694708154e-23,6.003999884387243e-23,4.639141653638218e-22,2.2954337651707684e-23,6.845098850104736e-23,2.755229517912945e-23,0.9999999999999999
12280,1.3237771483705342e-23,6.047451599955779e-23,4.674956512728146e-22,2.3142780545478014e-23,6.894858490307695e-23,2.779387790620897e-23,0.9999999999999996
12300,1.3316395281329587e-23,6.089860305852748e-23,4.71054430829443e-22,2.3339393048508873e-23,6.945293034650496e-23,2.8021916366022515e-23,0.9999999999999999
12320,1.339402106068501e-23,6.132833372251854e-23,4.7460789710103155e-22,2.354607023409965e-23,6.994529362322269e-23,2.8234654612334224e-23,1.0000000000000002
12340,1.3478336328520343e-23,6.174971164964938e-23,4.781656400886292e-22,2.374406736077945e-23,7.042891720285489e-23,2.8425179259858494e-23,0.9999999999999997
12360,1.3562713531865922e-23,6.216079496640223e-23,4.817648992209823e-22,2.3937514482063238e-23,7.091343812003138e-23,2.859271029422186e-23,1.0
12380,1.3654587312952383e-23,6.256824075976698e-23,4.854259834541921e-22,2.4133703766531225e-23,7.139619097348547e-23,2.873634560729522e-23,1.0
12400,1.3746161678784157e-23,6.29762070149887e-23,4.891400750195639e-22,2.4319854186604506e-23,7.189233103722243e-23,2.886813523044078e-23,0.9999999999999996
12420,1.3839545636878892e-23,6.339430566870402e-23,4.928983536702017e-22,2.4511671602600174e-23,7.238032120123758e-23,2.8985062980782773e-23,1.0
12440,1.3930451812321104e-23,6.381155670215423e-23,4.967003489963284e-22,2.4688078666593766e-23,7.289575992660439e-23,2.9093127183204404e-23,0.9999999999999999
12460,1.4015515118303386e-23,6.422190403304833e-23,5.005624536324889e-22,2.4861726294722927e-23,7.341710227214374e-23,2.9201174013039705e-23,0.9999999999999997
12480,1.409883157970113e-23,6.464968263819501e-23,5.044866190998616e-22,2.5034241302628442e-23,7.394902446745679e-23,2.9312153668628407e-23,1.0
12500,1.4172025129749747e-23,6.508551650531621e-23,5.08445426038229e-22,2.5209077095688868e-23,7.449224281641347e-23,2.9434907174519175e-23,1.0
12520,1.425375738123207e-23,6.553777042984404e-23,5.124557405418912e-22,2.5382629944568132e-23,7.50441786712663e-23,2.957731024576792e-23,1.0
12540,1.4314321989820496e-23,6.600064883079743e-23,5.16510720797412e-22,2.5568031492794952e-23,7.560317754453435e-23,2.974126884435139e-23,0.9999999999999996
12560,1.4378941016294853e-23,6.64780593362286e-23,5.205731489757575e-22,2.5760174059371595e-23,7.616218569194985e-23,2.9932827536448344e-23,0.9999999999999997
12580,1.4434057087958154e-23,6.695160292287705e-23,5.246221456979755e-22,2.5949312028399025e-23,7.673447674680812e-23,3.0150587513752765e-23,1.0
12600,1.4498046693148472e-23,6.743128002121495e-23,5.286344684816602e-22,2.6139218159833985e-23,7.730452197447473e-23,3.038643432340798e-23,0.9999999999999999
12620,1.4560141690178416e-23,6.791835429679622e-23,5.326416648651562e-22,2.6335949600446713e-23,7.787952792915928e-23,3.063845669710275e-23,1.0
12640,1.4631431933764874e-23,6.841037306676539e-23,5.36553767994883e-22,2.6536167185789783e-23,7.845122516833665e-23,3.090987722118137e-23,0.9999999999999999
12660,1.4701870751377054e-23,6.89068394403131e-23,5.404442254603392e-22,2.6748206144180936e-23,7.90300537162146e-23,3.1183087877726885e-23,0.9999999999999997
12680,1.4769145169597546e-23,6.939070452597549e-23,5.442809042540093e-22,2.6967290666399166e-23,7.959414760926843e-23,3.1462547997483065e-23,0.9999999999999996
12700,1.484725016737512e-23,6.986014457852771e-23,5.480463297730158e-22,2.7177756694213207e-23,8.014095189564753e-23,3.173104910381532e-23,0.9999999999999996
12720,1.493288202115363e-23,7.032148941446447e-23,5.517894254245505e-22,2.7392008773674524e-23,8.068687601588312e-23,3.1990756994157256e-23,1.0000000000000004
12740,1.5019636068818504e-23,7.077983042253402e-23,5.555129336773015e-22,2.76087521045341e-23,8.12284656924174e-23,3.2229224919850043e-23,0.9999999999999999
12760,1.5102181671705345e-23,7.122383632674647e-23,5.592587550522278e-22,2.78298022383378e-23,8.176211564421238e-23,3.2442270846493894e-23,0.9999999999999999
12780,1.5190871816348635e-23,7.165654286447604e-23,5.630079754897768e-22,2.804686602751136e-23,8.229323395405354e-23,3.2626935800297656e-23,1.0000000000000002
12800,1.529125361404873e-23,7.209758795335253e-23,5.667964495680381e-22,2.8254617740842344e-23,8.281666799203256e-23,3.27857790937721e-23,1.0000000000000002
12820,1.5395662895159007e-23,7.252930141368672e-23,5.706402481650348e-22,2.8462550612908165e-23,8.333203989154701e-23,3.29268621851449e-23,1.0000000000000002
12840,1.5499410593410996e-23,7.297312866044037e-23,5.745156595911803e-22,2.866465884479237e-23,8.387276780844397e-23,3.305900633818315e-23,0.9999999999999999
12860,1.5605550102189053e-23,7.340889428587359e-23,5.784411614015877e-22,2.885932851148118e-23,8.441462218684276e-23,3.317343880234808e-23,1.0000000000000002
12880,1.5702917725501518e-23,7.386514400097594e-23,5.824488224260028e-22,2.9060518154813127e-23,8.496498553632815e-23,3.3294768587210814e-23,0.9999999999999997
12900,1.5789855629334133e-23,7.432567080206054e-23,5.865069120377726e-22,2.9251233821968505e-23,8.551220737040084e-23,3.3413125851139454e-23,1.0000000000000002
12920,1.5873576264456687e-23,7.480392501600534e-23,5.906248067552922e-22,2.943295212846063e-23,8.610381257111739e-23,3.355216389680847e-23,1.0000000000000002
12940,1.5945678623337176e-23,7.528021759057884e-23,5.947908530320702e-22,2.9619167132241986e-23,8.669693575199783e-23,3.371721625697686e-23,0.9999999999999997
12960,1.601985450107076e-23,7.577154569823873e-23,5.989562854177898e-22,2.9805714255942065e-23,8.730249064707857e-23,3.3906164986819724e-23,1.0000000000000002
12980,1.6087597999653386e-23,7.628049862772846e-23,6.0313510513837e-22,3.0002401584477376e-23,8.790959395042528e-23,3.412075202008362e-23,1.0
13000,1.6148024325080408e-23,7.680135186910554e-23,6.0732311142300315e-22,3.019590229860132e-23,8.852323727663132e-23,3.4366855593328256e-23,1.0
13020,1.6212131554842132e-23,7.731776805607566e-23,6.114718718887173e-22,3.0395024418684214e-23,8.913741412380935e-23,3.462880210877815e-23,1.0
13040,1.6270891874541433e-23,7.784686148409083e-23,6.156338303195559e-22,3.061818874909678e-23,8.977311834254413e-23,3.4915152566514343e-23,0.9999999999999997
13060,1.6339787380108287e-23,7.836886182167462e-23,6.197099961734789e-22,3.083554683798491e-23,9.039194798132028e-23,3.521180519419879e-23,1.0000000000000002
13080,1.6402663966268222e-23,7.889079187205498e-23,6.237754133553964e-22,3.106684416227951e-23,9.100035799560629e-23,3.55186050110287e-23,0.9999999999999997
13100,1.6477870191201646e-23,7.940810425704991e-23,6.277982429764854e-22,3.129580087712823e-23,9.160954726738434e-23,3.5817645037147135e-23,1.0000000000000002
13120,1.6565856504665765e-23,7.991501930292157e-23,6.317271862796212e-22,3.1520726979116003e-23,9.221544642956364e-23,3.6113178149739335e-23,1.0000000000000002
13140,1.6659521756013415e-23,8.041218275302622e-23,6.355932275112209e-22,3.1761115150225714e-23,9.279663748100059e-23,3.639572481162145e-23,1.0
13160,1.6759037330710807e-23,8.090983128384562e-23,6.394212199599965e-22,3.199862863252053e-23,9.336692148329234e-23,3.6654988441310465e-23,1.0000000000000002
13180,1.6860262615156804e-23,8.140162554850333e-23,6.432117254098308e-22,3.2240237780932953e-23,9.394665761058784e-23,3.68996749014278e-23,1.0
13200,1.696715379506834e-23,8.188006912226631e-23,6.470194856599849e-22,3.247180701216896e-23,9.451023013805143e-23,3.711615639194914e-23,0.9999999999999999
13220,1.7071522469979283e-23,8.237433290942337e-23,6.508201418050576e-22,3.270920396902783e-23,9.508068482618051e-23,3.731861691303578e-23,1.0
13240,1.7179532109212054e-23,8.285150317998479e-23,6.546650759766792e-22,3.294043570897147e-23,9.565698837688789e-23,3.749956653224887e-23,0.9999999999999997
13260,1.728080057351786e-23,8.332110997573011e-23,6.585503455115002e-22,3.3160895759960984e-23,9.623163200515591e-23,3.766659259670041e-23,1.0000000000000002
13280,1.7378402376116613e-23,8.379123367895369e-23,6.625321186092622e-22,3.3387388904684386e-23,9.68169596665898e-23,3.782272819108135e-23,1.0
13300,1.748041919860816e-23,8.428765237195938e-23,6.665687249842532e-22,3.361417451101342e-23,9.740116206113952e-23,3.797607743680996e-23,1.0
13320,1.757364718439571e-23,8.477916616511257e-23,6.706704780760595e-22,3.383918878236506e-23,9.798994333108131e-23,3.8135330415971357e-23,0.9999999999999999
13340,1.7665066642487036e-23,8.528101962298395e-23,6.748054090546181e-22,3.4061237644747886e-23,9.860214629094063e-23,3.8310045904714854e-23,0.9999999999999996
13360,1.7747871951920165e-23,8.579706471533615e-23,6.790534393959371e-22,3.4284446691043744e-23,9.923650503772211e-23,3.849212133448618e-23,0.9999999999999997
13380,1.7828839615352988e-23,8.632745290790565e-23,6.833703046461117e-22,3.450756819707185e-23,9.987765074007264e-23,3.8694811950245595e-23,1.0
13400,1.7907601896985196e-23,8.686080377026604e-23,6.877432631829195e-22,3.472883185641143e-23,1.0053418948141627e-22,3.893476135511014e-23,1.0000000000000002
13420,1.7994444311539268e-23,8.741772773553077e-23,6.92170358867108e-22,3.495415286491394e-23,1.0121301004290517e-22,3.919092258652688e-23,1.0
13440,1.8073797512561258e-23,8.798775774190334e-23,6.9661638582757815e-22,3.519327592282856e-23,1.0190350322968676e-22,3.947430727003311e-23,1.0
13460,1.8145418288487927e-23,8.854856618676828e-23,7.010713920662554e-22,3.543040533428072e-23,1.0260464028703433e-22,3.977369093622335e-23,1.0000000000000004
13480,1.8224780784521818e-23,8.912605845850475e-23,7.055186806045729e-22,3.5678225779099336e-23,1.0330248742482605e-22,4.008241950520491e-23,1.0000000000000004
13500,1.8310139656656534e-23,8.969309823197842e-23,7.099587802897465e-22,3.591977071225378e-23,1.0400590383362127e-22,4.039513817071953e-23,1.0
13520,1.8399015914685416e-23,9.026194881011516e-23,7.143676384182932e-22,3.6170050347130863e-23,1.046806333749246e-22,4.071381282258411e-23,0.9999999999999999
13540,1.8493238725856855e-23,9.082150361681236e-23,7.187483256593244e-22,3.642655343059698e-23,1.0535284002471828e-22,4.1025568386843443e-23,1.0000000000000007
13560,1.8596430781160742e-23,9.138246659086101e-23,7.231457763089223e-22,3.669015003631267e-23,1.0602719390277236e-22,4.132892310251756e-23,1.0000000000000002
13580,1.8694462714930016e-23,9.193957698405381e-23,7.275208614681219e-22,3.695587527835583e-23,1.0669003176220186e-22,4.162416847901144e-23,1.0
13600,1.8800169895538787e-23,9.249070883626583e-23,7.318945009961563e-22,3.722157312352876e-23,1.0734988839962475e-22,4.189236065421437e-23,1.0
13620,1.8907445838757063e-23,9.303285055785119e-23,7.36302621015872e-22,3.7480044736343843e-23,1.0802369816761421e-22,4.2142667401992605e-23,1.0000000000000002
13640,1.9017953993569478e-23,9.356742135140481e-23,7.407673318979643e-22,3.773461719480589e-23,1.0868038934983893e-22,4.237631359963266e-23,0.9999999999999997
13660,1.9130125885418383e-23,9.41048147466878e-23,7.452926430421523e-22,3.799713486062013e-23,1.0934003191892488e-22,4.258933808830301e-23,1.0
13680,1.924107009781821e-23,9.463797984989186e-23,7.498682137590613e-22,3.825267131966967e-23,1.1001218531715323e-22,4.2799338117789534e-23,1.0
13700,1.9346972620392103e-23,9.516446783270188e-23,7.544774187606617e-22,3.849898530299415e-23,1.10684640802848e-22,4.3001432536867875e-23,1.0
