step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r7_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp,r7_perp
36640,0.30380826879822403,0.30380826879318223,0.30380826876141326,0.3038082687063466,0.30380826869924765,0.303808268666771,2.4490404256329485e-09,2.990892363280926e-10,2.7430521928662503e-10,2.6292575630549894e-10,2.2186001987556526e-10,1.6792655917094734e-10,6.359318751923409e-11,2.3616807973091607e-18
36680,0.30380826879855255,0.3038082687934846,0.303808268761546,0.3038082687061866,0.30380826869904415,0.3038082686663971,2.6635246488370243e-09,3.00688716216694e-10,2.757714848376141e-10,2.6433265927673164e-10,2.2304486175405257e-10,1.6882926663309825e-10,6.393424894634765e-11,2.6455151232827927e-18
36720,0.30380826879888406,0.3038082687937838,0.3038082687616797,0.3038082687060231,0.30380826869883937,0.3038082686660212,2.6067910204506698e-09,3.0229697132792564e-10,2.772456753510683e-10,2.6574673920325337e-10,2.2423579256772972e-10,1.6973849436229707e-10,6.42763078369546e-11,2.7421473103638474e-18
36760,0.30380826879921413,0.3038082687940864,0.3038082687618144,0.303808268705856,0.3038082686986378,0.30380826866564237,2.8680943442493563e-09,3.039140942838699e-10,2.7872673323694203e-10,2.6716848846562294e-10,2.2543369100117773e-10,1.706525455732617e-10,6.461905374899958e-11,3.4639455488721986e-18
36800,0.3038082687995419,0.30380826879439005,0.3038082687619468,0.303808268705686,0.30380826869843114,0.3038082686652591,2.764367772303265e-09,3.055406311284282e-10,2.8021601241464914e-10,2.6859755681728453e-10,2.2663766395079043e-10,1.7157043543777842e-10,6.496647953996724e-11,2.252165533534497e-18
36840,0.303808268799878,0.30380826879469663,0.3038082687620831,0.30380826870552263,0.3038082686982226,0.30380826866487687,3.210720055190519e-09,3.071765395664082e-10,2.81712490751247e-10,2.7003453085537373e-10,2.2784799650289477e-10,1.724921687468712e-10,6.531663902681782e-11,1.0459608543382125e-18
36880,0.30380826880021566,0.30380826879500167,0.3038082687622196,0.3038082687053545,0.3038082686980136,0.30380826866449057,1.3076536371157283e-09,3.088212023416689e-10,2.8321700749929373e-10,2.7147894123145367e-10,2.2906513852424907e-10,1.734182535414908e-10,6.566942426699337e-11,1.900905563268896e-18
36920,0.30380826880055306,0.30380826879531364,0.30380826876235695,0.30380826870518446,0.3038082686978077,0.30380826866410204,2.6807937458906446e-09,3.1047399384601876e-10,2.847299353199633e-10,2.7293028995033546e-10,2.3028914756828427e-10,1.7434940780346493e-10,6.602468268062545e-11,2.020520026683953e-18
36960,0.303808268800888,0.3038082687956227,0.3038082687624894,0.3038082687050106,0.3038082686975933,0.3038082686637074,2.000390583779553e-09,3.1213542314677314e-10,2.8625257765149154e-10,2.7439061564349773e-10,2.3152031939914812e-10,1.7528540608580458e-10,6.638219896282439e-11,3.279606432163297e-18
37000,0.30380826880123174,0.3038082687959336,0.30380826876262523,0.3038082687048404,0.30380826869737837,0.3038082686633144,1.6160021364735308e-09,3.1380582316564504e-10,2.8778431561833845e-10,2.758588322421944e-10,2.3275801529343822e-10,1.762272231852789e-10,6.674122667807724e-11,2.220147097074183e-18
37040,0.3038082688015769,0.30380826879624856,0.3038082687627641,0.30380826870466865,0.30380826869716565,0.3038082686629196,2.800815388591839e-09,3.154853152621914e-10,2.893240362060527e-10,2.7733494470372315e-10,2.3400228741013905e-10,1.77174804176938e-10,6.709937503345059e-11,1.8426666205877748e-18
37080,0.30380826880191625,0.30380826879656453,0.3038082687628998,0.30380826870448996,0.30380826869694993,0.30380826866251903,2.8758997171212675e-09,3.171734444730377e-10,2.9087234411988567e-10,2.788189166567139e-10,2.352529599603831e-10,1.7812822822072764e-10,6.745843071937812e-11,1.1803701599853585e-18
37120,0.3038082688022607,0.3038082687968817,0.30380826876303646,0.30380826870431776,0.30380826869673117,0.3038082686621193,1.5011963107502504e-09,3.188696469314414e-10,2.9242750675339516e-10,2.8030980015469635e-10,2.365095668058098e-10,1.7908760585680454e-10,6.7817679328327e-11,2.306306683365754e-18
37160,0.30380826880260925,0.30380826879719686,0.3038082687631739,0.30380826870414523,0.3038082686965116,0.30380826866171823,2.1366255424048546e-09,3.2057458782017863e-10,2.93990068439659e-10,2.8180780590141793e-10,2.377721800143276e-10,1.800515372585606e-10,6.817930833270602e-11,1.9679211546228283e-18
37200,0.30380826880295464,0.30380826879751316,0.30380826876331174,0.3038082687039648,0.30380826869629296,0.30380826866131216,1.5415248097554008e-09,3.222887200830973e-10,2.9555988932094633e-10,2.8331399450914507e-10,2.390407317846727e-10,1.8101922213571688e-10,6.854569659834617e-11,8.200451038061669e-19
37240,0.30380826880330253,0.3038082687978367,0.3038082687634529,0.3038082687037881,0.30380826869607463,0.3038082686609063,2.406595122766831e-09,3.2401218255223175e-10,2.9713699111189287e-10,2.8482944667064153e-10,2.403164463608529e-10,1.8199077529525211e-10,6.891441932531568e-11,2.8269958446699048e-18
37280,0.3038082688036523,0.3038082687981566,0.30380826876359185,0.3038082687036097,0.3038082686958493,0.3038082686604961,2.139749848701812e-09,3.2574438261340345e-10,2.987217960860492e-10,2.8635203264972187e-10,2.4159806387906867e-10,1.829659409922147e-10,6.928385592709263e-11,2.9047293707593524e-18
37320,0.30380826880401074,0.3038082687984806,0.30380826876373745,0.30380826870343236,0.3038082686956281,0.303808268660088,3.035587876270117e-09,3.274858687358345e-10,3.003146378337931e-10,2.878829224648093e-10,2.4288701931871765e-10,1.839462711286221e-10,6.965630354462427e-11,2.113409629261853e-18
37360,0.3038082688043662,0.3038082687988085,0.3038082687638819,0.303808268703249,0.3038082686954082,0.30380826865967525,2.5586611544249186e-09,3.292360436018324e-10,3.0191704938854527e-10,2.894205524290879e-10,2.4418322862570605e-10,1.8493184409974643e-10,7.00295152409558e-11,2.939999490111951e-18
37400,0.3038082688047274,0.30380826879914263,0.30380826876402806,0.30380826870307126,0.3038082686951876,0.30380826865926397,2.8138513582189672e-09,3.3099481228692385e-10,3.035288915377694e-10,2.909659792508334e-10,2.4548573066590604e-10,1.859231782405018e-10,7.04031061192232e-11,1.885207539323953e-18
37440,0.30380826880508793,0.3038082687994704,0.3038082687641697,0.30380826870289074,0.30380826869495764,0.3038082686588455,2.5826129581461187e-09,3.3276201190503687e-10,3.05149093248947e-10,2.925185141887225e-10,2.4679529335992894e-10,1.8692089010746678e-10,7.077853260031145e-11,2.8626971049474503e-18
37480,0.3038082688054491,0.3038082687997995,0.30380826876431144,0.30380826870270644,0.30380826869472943,0.30380826865842525,2.2763532707191763e-09,3.345370152560869e-10,3.067785468111276e-10,2.9407844116095627e-10,2.4811115221681203e-10,1.8792541361616816e-10,7.115413585185274e-11,2.1835437460537066e-18
37520,0.3038082688058052,0.30380826880012823,0.3038082687644493,0.30380826870251565,0.3038082686944986,0.30380826865799837,1.6076033401070422e-09,3.3632168000621954e-10,3.0841698168801853e-10,2.95647144257829e-10,2.4943393572624523e-10,1.8893542793475806e-10,7.153322302759092e-11,1.0998013931341146e-18
37560,0.3038082688061711,0.3038082688004654,0.303808268764595,0.30380826870233574,0.3038082686942702,0.30380826865757726,3.2655879923159e-09,3.381163947386161e-10,3.1006195836047225e-10,2.972246394200309e-10,2.5076289529930516e-10,1.8994930279841615e-10,7.191389595611631e-11,2.4049374712512296e-18
37600,0.3038082688065407,0.3038082688008003,0.30380826876474276,0.30380826870215305,0.3038082686940389,0.30380826865715405,2.9586884679065794e-09,3.3992058662600245e-10,3.11714384063624e-10,2.988106139790855e-10,2.5209818739991495e-10,1.909672267973376e-10,7.230082737788932e-11,3.2714566108280792e-18
37640,0.30380826880690576,0.30380826880113504,0.30380826876488876,0.3038082687019634,0.30380826869380595,0.3038082686567239,1.2737983450079859e-09,3.41735663262102e-10,3.133755262558919e-10,3.0040682634331533e-10,2.5344128248875146e-10,1.9198976928263905e-10,7.268832639593703e-11,2.0421614482355438e-18
37680,0.3038082688072728,0.30380826880147493,0.3038082687650366,0.3038082687017721,0.3038082686935723,0.3038082686562921,1.7910565983845028e-09,3.4355999307578654e-10,3.150439433855434e-10,3.0201020953927015e-10,2.5479064804125064e-10,1.9301703853679886e-10,7.30788440392603e-11,3.479025933306465e-18
37720,0.30380826880764583,0.3038082688018168,0.30380826876518646,0.3038082687015829,0.3038082686933363,0.3038082686558593,1.6858698193484258e-09,3.453943351146289e-10,3.167210087737461e-10,3.036211576693228e-10,2.5614794403762327e-10,1.9404975708367134e-10,7.347031645741485e-11,3.3482913217812847e-18
37760,0.30380826880802386,0.30380826880216155,0.3038082687653395,0.3038082687013941,0.30380826869310146,0.3038082686554258,2.5432408211078053e-09,3.472375668877185e-10,3.184072571697764e-10,3.052400592760193e-10,2.575114674997618e-10,1.9508805080300431e-10,7.386032259367616e-11,8.215266125998581e-19
37800,0.3038082688084034,0.3038082688025104,0.30380826876549316,0.30380826870120264,0.3038082686928688,0.3038082686549902,1.9639853908679564e-09,3.4908925118867064e-10,3.2010338109444207e-10,3.0686559073644784e-10,2.5888212554366864e-10,1.9613266186572276e-10,7.425293091501043e-11,4.7938206375407814e-18
37840,0.3038082688087819,0.3038082688028584,0.3038082687656435,0.3038082687010116,0.30380826869263206,0.3038082686545503,2.844910003997824e-09,3.509493912324531e-10,3.2180960835290847e-10,3.085003323919494e-10,2.6026074040315033e-10,1.9718372688684572e-10,7.464667879077324e-11,4.058173640687611e-18
37880,0.3038082688091623,0.3038082688032063,0.30380826876579264,0.30380826870082006,0.303808268692391,0.3038082686541081,1.305167829579932e-09,3.5281846910709103e-10,3.235251694639051e-10,3.101428703096124e-10,2.6164587465299106e-10,1.9824055194392138e-10,7.503932513822824e-11,2.592982930750233e-18
37920,0.30380826880954903,0.3038082688035593,0.3038082687659474,0.3038082687006317,0.3038082686921547,0.30380826865366856,8.727647970615077e-10,3.5469644898062385e-10,3.2524893231848715e-10,3.117940181142936e-10,2.6303771730008996e-10,1.9930264107521493e-10,7.543589608322958e-11,3.369551796406177e-18
37960,0.3038082688099319,0.30380826880391165,0.30380826876609934,0.30380826870043975,0.3038082686919152,0.3038082686532237,2.034789358164433e-09,3.565837992226897e-10,3.269807017595288e-10,3.1345328087254224e-10,2.6443611458390037e-10,2.0037049924347732e-10,7.583549709560623e-11,3.634963663533414e-18
38000,0.3038082688103189,0.3038082688042685,0.30380826876625544,0.3038082687002476,0.30380826869167593,0.30380826865277927,2.8480125982843873e-09,3.5848138756131054e-10,3.287204712146509e-10,3.1512073112970133e-10,2.6584076579808043e-10,2.014420820634315e-10,7.624179492552684e-11,2.1971718882977083e-18
38040,0.303808268810709,0.3038082688046255,0.3038082687664127,0.3038082687000564,0.30380826869143324,0.3038082686523328,2.945575228553272e-09,3.603892274929367e-10,3.3046767438364305e-10,3.1679813494460387e-10,2.6725246225374786e-10,2.0251764426853284e-10,7.664967940438457e-11,2.238598164302975e-18
38080,0.30380826881109724,0.3038082688049793,0.3038082687665678,0.3038082686998543,0.3038082686911864,0.30380826865187893,2.4425296623802304e-09,3.6230808381826554e-10,3.322235422584221e-10,3.1848457129870076e-10,2.686720430104862e-10,2.0359786710905173e-10,7.706294204458767e-11,3.0433740972133118e-18
38120,0.30380826881149126,0.30380826880534256,0.3038082687667294,0.30380826869965577,0.30380826869094346,0.3038082686514265,2.9805147262715205e-09,3.642380782118839e-10,3.339886232692471e-10,3.2018118307765814e-10,2.700996725714986e-10,2.0468405795568022e-10,7.747748139804389e-11,2.6791104461481597e-18
38160,0.3038082688118834,0.30380826880570166,0.3038082687668858,0.3038082686994504,0.30380826869069233,0.30380826865096655,2.4023800563181583e-09,3.661785652851928e-10,3.357641879667634e-10,3.2188598701312545e-10,2.7153542410635596e-10,2.0577665227740468e-10,7.789257997434159e-11,2.5026952767898232e-18
38200,0.30380826881227735,0.3038082688060614,0.3038082687670416,0.3038082686992442,0.30380826869043825,0.30380826865050187,1.1645546163435387e-09,3.6812906321125105e-10,3.3755024730457316e-10,3.2359962331771955e-10,2.729794248568053e-10,2.0687679436531233e-10,7.830665825740095e-11,2.4643447570571587e-18
38240,0.30380826881267375,0.3038082688064249,0.30380826876719863,0.3038082686990378,0.3038082686901855,0.30380826865003546,3.2717568693633768e-09,3.7008845271098564e-10,3.3934610095753525e-10,3.2532074810721177e-10,2.744304277753948e-10,2.0798373230359146e-10,7.872026257966447e-11,1.8934653409787693e-18
38280,0.3038082688130712,0.3038082688067907,0.3038082687673551,0.3038082686988303,0.30380826868993127,0.3038082686495672,2.3306676768303e-09,3.7205739059668887e-10,3.411521753187728e-10,3.2704956381556096e-10,2.7588955241575014e-10,2.0909735319299912e-10,7.913621954790361e-11,2.1434411650802645e-18
38320,0.30380826881347456,0.30380826880715855,0.30380826876751404,0.30380826869862687,0.3038082686896765,0.30380826864909977,2.4571890657188325e-09,3.740365715813382e-10,3.4296880055999914e-10,3.287886783202866e-10,2.773561699752507e-10,2.10217051664378e-10,7.955664431241518e-11,1.9843532044221527e-18
38360,0.30380826881387596,0.3038082688075231,0.30380826876767,0.3038082686984201,0.3038082686894179,0.3038082686486264,2.6978940536004092e-09,3.760257883544239e-10,3.44793866538748e-10,3.305363990049465e-10,2.7882998423730064e-10,2.113431564671572e-10,7.997792324785776e-11,5.101362086359447e-18
38400,0.303808268814279,0.30380826880789363,0.30380826876782957,0.30380826869821315,0.303808268689162,0.30380826864815336,2.8312406707193458e-09,3.780261679074542e-10,3.466279837861436e-10,3.322948051971497e-10,2.803119443760616e-10,2.1247343932144763e-10,8.040511599989533e-11,2.5673639385445455e-18
38440,0.3038082688146798,0.3038082688082627,0.3038082687679859,0.30380826869800337,0.3038082686888992,0.3038082686476739,2.372020348320373e-09,3.8003674232454267e-10,3.4846935487283495e-10,3.3406206194375554e-10,2.81800145744165e-10,2.136085288634472e-10,8.083388343795007e-11,1.4883646105669156e-18
38480,0.3038082688150856,0.3038082688086332,0.30380826876814615,0.3038082686977917,0.3038082686886339,0.3038082686471929,1.7362734274715663e-09,3.820580588809708e-10,3.5031812864726634e-10,3.358373886550396e-10,2.8329502203306326e-10,2.147472595043865e-10,8.126779446881587e-11,1.5404968474933535e-18
38520,0.3038082688154991,0.30380826880901085,0.3038082687683131,0.30380826869758,0.3038082686883745,0.30380826864671445,2.4095622325817154e-09,3.840905752881339e-10,3.521770977434811e-10,3.3762416649019913e-10,2.847990308145932e-10,2.1589170828386062e-10,8.170501730213177e-11,3.3335300309055326e-18
38560,0.3038082688159153,0.3038082688093943,0.3038082687684824,0.3038082686973662,0.30380826868811556,0.3038082686462337,2.552018301074518e-09,3.861346616104954e-10,3.5404576642587485e-10,3.394197202321354e-10,2.8631105440166207e-10,2.170421780941412e-10,8.214185678700133e-11,2.579656473513389e-18
38600,0.30380826881633277,0.3038082688097779,0.30380826876864997,0.3038082686971526,0.30380826868785227,0.3038082686457483,2.249879501351799e-09,3.8818922585252743e-10,3.559265134876202e-10,3.4122528492640714e-10,2.878321004672264e-10,2.182005038549497e-10,8.257663559702142e-11,3.4659546000076758e-18
38640,0.30380826881675094,0.3038082688101577,0.3038082687688145,0.3038082686969334,0.30380826868758354,0.30380826864525673,2.7718718633989086e-09,3.902542052513895e-10,3.578170458380473e-10,3.4303790531355575e-10,2.893609319544776e-10,2.1936563736514582e-10,8.301541500355655e-11,4.5253451933261125e-18
38680,0.30380826881717254,0.30380826881054235,0.3038082687689805,0.3038082686967148,0.30380826868731825,0.3038082686447643,2.6311876298850466e-09,3.9233007072178677e-10,3.597198827914262e-10,3.448608698368056e-10,2.9089896201991867e-10,2.2053883686305378e-10,8.345461616188457e-11,3.0843357204839396e-18
38720,0.3038082688175943,0.30380826881093,0.303808268769146,0.30380826869649774,0.3038082686870498,0.3038082686442694,1.3204756691774288e-09,3.9441614925776885e-10,3.616339232465221e-10,3.466925950789333e-10,2.924442768626128e-10,2.2171906594085806e-10,8.389570184128488e-11,2.9297175075965882e-18
38760,0.3038082688180176,0.30380826881131684,0.30380826876931044,0.3038082686962813,0.30380826868677796,0.30380826864377153,1.5946929383673077e-09,3.965127223290165e-10,3.6355739669577915e-10,3.4853458980200616e-10,2.939976434623565e-10,2.2290545504615404e-10,8.434051738261924e-11,2.1024545630793195e-18
38800,0.3038082688184446,0.30380826881170714,0.3038082687694777,0.3038082686960645,0.3038082686865067,0.30380826864327276,2.8337377947198116e-09,3.9861993681674545e-10,3.654902876004144e-10,3.5038637673202614e-10,2.955582183285524e-10,2.240967634036349e-10,8.478950640166436e-11,3.1407369031867336e-18
38840,0.3038082688188703,0.3038082688120986,0.30380826876964573,0.30380826869584343,0.30380826868623284,0.3038082686427697,2.115047706424139e-09,4.007384179108666e-10,3.6743190432852595e-10,3.52247597592818e-10,2.9712605362033583e-10,2.2529291115148183e-10,8.524345781122146e-11,3.1429171310360624e-18
