step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,R_v6,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5,nulldev_v6
36000,0.28127180167264054,0.2812718016735191,0.2812718016740281,0.2812718016749655,0.2812718016751147,0.2812718016749293,0.2812718016748657,4.594719725853424e-12,9.984070526573826e-12,5.470179889164152e-12,4.341000149823625e-12,1.0185359306779235e-11,7.33731218959505e-12,3.902829050554857e-12
36040,0.28127180167263294,0.281271801673516,0.28127180167402777,0.28127180167497035,0.28127180167511967,0.281271801674934,0.2812718016748697,4.636424080427014e-12,1.0072365433659337e-11,5.489201178141439e-12,4.3156863939964925e-12,1.0259145252213808e-11,7.30844209967916e-12,3.967314109576703e-12
36080,0.2812718016726243,0.2812718016735125,0.28127180167402643,0.2812718016749746,0.2812718016751236,0.2812718016749383,0.28127180167487337,4.5865382867912744e-12,1.0068868002761411e-11,5.483306763620386e-12,4.366761031845976e-12,1.0396367035740565e-11,7.382309647442513e-12,3.939246105587131e-12
36120,0.2812718016726148,0.28127180167350785,0.2812718016740243,0.28127180167497784,0.28127180167512733,0.2812718016749414,0.28127180167487587,4.5998077701373286e-12,1.006714001726436e-11,5.571639276536285e-12,4.378422203409781e-12,1.0445669146338829e-11,7.4564050331785e-12,3.940732611682017e-12
36160,0.28127180167260635,0.28127180167350385,0.28127180167402266,0.2812718016749818,0.2812718016751319,0.28127180167494525,0.2812718016748787,4.669815686095711e-12,1.0174600840035521e-11,5.641934425581824e-12,4.339607557034386e-12,1.0422870694755437e-11,7.448857649143573e-12,4.0191098972596655e-12
36200,0.28127180167259863,0.28127180167350124,0.2812718016740209,0.28127180167498556,0.28127180167513693,0.28127180167494886,0.2812718016748818,4.673063262801502e-12,1.0264373376698899e-11,5.61015639619374e-12,4.388211235962819e-12,1.046499584404029e-11,7.467958712184647e-12,4.054068543293551e-12
36240,0.28127180167259125,0.2812718016734988,0.28127180167402016,0.2812718016749902,0.28127180167514293,0.2812718016749535,0.28127180167488586,4.645957629234057e-12,1.0278448305611466e-11,5.5841493592229994e-12,4.505715669271974e-12,1.0547560078646717e-11,7.58419612570469e-12,4.005253330892526e-12
36280,0.2812718016725812,0.28127180167349397,0.28127180167401805,0.28127180167499316,0.28127180167514687,0.2812718016749559,0.28127180167488824,4.7013176810070424e-12,1.0334129704651016e-11,5.658077028678819e-12,4.539352109689757e-12,1.0552709887983583e-11,7.65486876630178e-12,4.015272855935106e-12
36320,0.2812718016725704,0.28127180167348803,0.28127180167401555,0.28127180167499566,0.2812718016751502,0.2812718016749578,0.28127180167489024,4.794250475703194e-12,1.0466671860190742e-11,5.690094884069402e-12,4.5230623385032506e-12,1.054726364315206e-11,7.632029071562032e-12,4.097782274377672e-12
36360,0.28127180167256144,0.2812718016734839,0.2812718016740149,0.2812718016750001,0.2812718016751556,0.28127180167496174,0.28127180167489413,4.7885505965685985e-12,1.0518079566630795e-11,5.65975935801458e-12,4.5861651544486986e-12,1.0655685184041132e-11,7.668257043132703e-12,4.101383879726451e-12
36400,0.28127180167255056,0.2812718016734777,0.28127180167401267,0.28127180167500293,0.281271801675159,0.28127180167496413,0.28127180167489657,4.786599381067301e-12,1.0511669743684239e-11,5.705479887095252e-12,4.636794974318007e-12,1.0769169587281918e-11,7.74940028172905e-12,4.068636787392069e-12
36440,0.28127180167254084,0.28127180167347293,0.2812718016740112,0.28127180167500665,0.2812718016751632,0.2812718016749677,0.28127180167490023,4.866412494010686e-12,1.0582408428531076e-11,5.8196445043595866e-12,4.583938857773338e-12,1.0804001102827338e-11,7.753334682655284e-12,4.125359679680624e-12
36480,0.28127180167253396,0.2812718016734699,0.281271801674012,0.28127180167501276,0.2812718016751698,0.2812718016749737,0.2812718016749063,4.906580063174571e-12,1.0678703703069487e-11,5.859076013815534e-12,4.5579271034225184e-12,1.0869473226311355e-11,7.73002169743362e-12,4.198753775480297e-12
36520,0.2812718016725272,0.2812718016734681,0.2812718016740129,0.2812718016750192,0.2812718016751763,0.2812718016749799,0.281271801674912,4.843049818120532e-12,1.066824704690296e-11,5.849470765105084e-12,4.628362248013032e-12,1.1005300646929248e-11,7.814327180890663e-12,4.177950709566947e-12
36560,0.2812718016725209,0.28127180167346577,0.28127180167401356,0.28127180167502525,0.2812718016751837,0.28127180167498633,0.2812718016749174,4.8501804963695694e-12,1.0669806660357474e-11,5.932717190104976e-12,4.658740826095169e-12,1.1060697237742353e-11,7.922077458674351e-12,4.165456831549932e-12
36600,0.2812718016725158,0.28127180167346605,0.2812718016740156,0.2812718016750333,0.2812718016751925,0.281271801674994,0.2812718016749246,4.9510239428532196e-12,1.0798451699521993e-11,6.012211885669835e-12,4.603775539529553e-12,1.102836125799187e-11,7.909518214509904e-12,4.269822116610126e-12
36640,0.2812718016725075,0.28127180167346233,0.28127180167401494,0.28127180167503746,0.28127180167519866,0.2812718016749986,0.2812718016749289,4.958810905870016e-12,1.090730381444781e-11,5.948453468391931e-12,4.654785321298369e-12,1.1094921155158052e-11,7.934957247945888e-12,4.300008966783033e-12
36680,0.2812718016725026,0.2812718016734624,0.28127180167401705,0.2812718016750451,0.28127180167520766,0.2812718016750062,0.28127180167493604,4.919367318694576e-12,1.0907950610228384e-11,5.909416423847239e-12,4.7773664424310715e-12,1.1203850106842622e-11,8.076947372864392e-12,4.222694673473705e-12
36720,0.28127180167249566,0.28127180167346044,0.28127180167401905,0.2812718016750518,0.28127180167521587,0.28127180167501287,0.28127180167494265,4.992676375796332e-12,1.0955163622942922e-11,5.999575922345703e-12,4.7912976067224676e-12,1.1195587787076904e-11,8.139954013518346e-12,4.23889735877726e-12
36760,0.2812718016724883,0.28127180167345855,0.2812718016740209,0.2812718016750592,0.28127180167522386,0.28127180167501964,0.2812718016749497,5.097013397219706e-12,1.1086885529789035e-11,6.047270720422247e-12,4.746373639600914e-12,1.1176753586567214e-11,8.089731500772727e-12,4.3541770907672554e-12
36800,0.2812718016724784,0.28127180167345345,0.28127180167402077,0.28127180167506416,0.2812718016752294,0.28127180167502397,0.2812718016749541,5.0724026730660824e-12,1.1133510166580779e-11,5.992511560203447e-12,4.828382470664515e-12,1.1314545200346552e-11,8.119884252461998e-12,4.359753851986949e-12
36840,0.2812718016724725,0.2812718016734522,0.28127180167402355,0.2812718016750723,0.2812718016752376,0.2812718016750316,0.2812718016749616,5.05165646427227e-12,1.1098540721888886e-11,6.036896513798398e-12,4.927941196116376e-12,1.1452428579257875e-11,8.237090785490353e-12,4.294233040734643e-12
36880,0.281271801672465,0.2812718016734491,0.2812718016740249,0.281271801675079,0.2812718016752444,0.28127180167503785,0.28127180167496757,5.1604787451806276e-12,1.118682992027806e-11,6.189311920100579e-12,4.860609859837382e-12,1.146269614520856e-11,8.235620876850637e-12,4.372460711735589e-12
36920,0.2812718016724589,0.28127180167344795,0.28127180167402643,0.28127180167508653,0.2812718016752525,0.28127180167504523,0.2812718016749742,5.220262494505596e-12,1.1317764589340474e-11,6.226417433557713e-12,4.822655529128284e-12,1.152127248701297e-11,8.189079864937704e-12,4.470802882795897e-12
36960,0.2812718016724482,0.281271801673442,0.28127180167402377,0.2812718016750898,0.2812718016752561,0.28127180167504856,0.2812718016749767,5.1536609508163285e-12,1.1331793746864285e-11,6.190675714925778e-12,4.907894307869672e-12,1.1684121705770581e-11,8.28291272829731e-12,4.44123968817606e-12
37000,0.28127180167243937,0.2812718016734386,0.28127180167402416,0.28127180167509586,0.2812718016752632,0.2812718016750549,0.2812718016749825,5.1427131284793206e-12,1.1330636404921663e-11,6.268164703067435e-12,4.9623563474650725e-12,1.1764719090954481e-11,8.418687957356644e-12,4.4027806545224185e-12
37040,0.28127180167243315,0.28127180167343835,0.2812718016740247,0.2812718016751026,0.2812718016752708,0.28127180167506177,0.28127180167498855,5.2506955202104e-12,1.1466381821975974e-11,6.370998705319049e-12,4.905730800008919e-12,1.17169761712162e-11,8.429218673383971e-12,4.4830872656900286e-12
37080,0.2812718016724227,0.2812718016734335,0.2812718016740222,0.2812718016751057,0.28127180167527516,0.2812718016750647,0.2812718016749912,5.275995484338921e-12,1.1602667886016568e-11,6.337000324185781e-12,4.922184575652679e-12,1.1741813961665654e-11,8.426581549383432e-12,4.552496120596229e-12
37120,0.28127180167241456,0.2812718016734311,0.28127180167402177,0.2812718016751106,0.28127180167528104,0.28127180167506927,0.2812718016749955,5.193847238412742e-12,1.1573538754194036e-11,6.291088104555563e-12,5.057567597205345e-12,1.1858323722554172e-11,8.555609803901806e-12,4.4866814940210005e-12
37160,0.28127180167240573,0.28127180167342797,0.28127180167402144,0.28127180167511556,0.28127180167528776,0.28127180167507393,0.2812718016750002,5.237746493046406e-12,1.1576594843721711e-11,6.3856227269863094e-12,5.085009859372461e-12,1.1871901229773893e-11,8.62588703504509e-12,4.502252105379294e-12
37200,0.2812718016723943,0.2812718016734217,0.2812718016740193,0.281271801675119,0.2812718016752921,0.2812718016750767,0.28127180167500343,5.367252831763504e-12,1.1717952933740571e-11,6.442475920154114e-12,5.044063733183942e-12,1.1855542272212299e-11,8.55854311960718e-12,4.6285256170131986e-12
37240,0.28127180167238647,0.2812718016734189,0.28127180167401983,0.28127180167512517,0.2812718016752991,0.281271801675082,0.28127180167500776,5.371944785173331e-12,1.1774853693026569e-11,6.3735080705075874e-12,5.116314736644162e-12,1.1996684143470531e-11,8.5772545910461e-12,4.6442211502938e-12
37280,0.2812718016723755,0.28127180167341304,0.2812718016740172,0.2812718016751288,0.28127180167530313,0.2812718016750849,0.28127180167501054,5.358307882040833e-12,1.1753764220939951e-11,6.383723071868124e-12,5.2050273276431185e-12,1.214757372874682e-11,8.693388593080536e-12,4.5772729903349936e-12
37320,0.2812718016723688,0.2812718016734111,0.28127180167401905,0.2812718016751366,0.2812718016753111,0.28127180167509264,0.281271801675017,5.480113543131289e-12,1.1841710877899471e-11,6.516524270891635e-12,5.1527942177405195e-12,1.217052159618992e-11,8.726330116173431e-12,4.618589870430194e-12
37360,0.2812718016723602,0.28127180167340815,0.2812718016740189,0.28127180167514293,0.28127180167531785,0.281271801675099,0.28127180167502247,5.558016431893586e-12,1.1994245330338336e-11,6.560490911216343e-12,5.093416338056841e-12,1.2209407768261333e-11,8.689056568719203e-12,4.715343567381642e-12
37400,0.28127180167235494,0.28127180167340815,0.2812718016740218,0.28127180167515176,0.28127180167532756,0.28127180167510824,0.28127180167503124,5.482189483468464e-12,1.2022075391549845e-11,6.5387391607605995e-12,5.176785770222271e-12,1.2352454575321061e-11,8.78374191828105e-12,4.674287477467936e-12
37440,0.2812718016723456,0.2812718016734043,0.28127180167402,0.2812718016751557,0.28127180167533206,0.28127180167511223,0.28127180167503485,5.44803482036449e-12,1.2023663966721249e-11,6.621342275918896e-12,5.2300030248523445e-12,1.2416144302540103e-11,8.912939952221245e-12,4.63596344093722e-12
37480,0.2812718016723353,0.28127180167340027,0.2812718016740178,0.2812718016751593,0.2812718016753369,0.28127180167511595,0.2812718016750381,5.506970317707488e-12,1.2124551697660203e-11,6.731490249078859e-12,5.191182608596876e-12,1.2369128227495951e-11,8.919198781533137e-12,4.7391617064614135e-12
37520,0.28127180167232013,0.2812718016733913,0.2812718016740121,0.2812718016751592,0.2812718016753388,0.28127180167511595,0.28127180167503857,5.513673069629035e-12,1.2218472600567607e-11,6.7147348698223276e-12,5.227595254006919e-12,1.2402758061255346e-11,8.918931293211623e-12,4.824140445656152e-12
37560,0.2812718016723127,0.28127180167339005,0.2812718016740131,0.28127180167516636,0.2812718016753471,0.2812718016751221,0.2812718016750448,5.471498907473682e-12,1.2209260701933218e-11,6.670290166967008e-12,5.357607129367428e-12,1.251748068861988e-11,9.026853499445905e-12,4.7879967661261194e-12
37600,0.2812718016723045,0.2812718016733874,0.2812718016740141,0.28127180167517285,0.2812718016753553,0.28127180167512816,0.2812718016750507,5.552473119114556e-12,1.2251298633491835e-11,6.7329878582752755e-12,5.394495169506312e-12,1.2556958680092686e-11,9.100188159294038e-12,4.800013786832234e-12
37640,0.2812718016722926,0.28127180167338095,0.28127180167401145,0.28127180167517657,0.2812718016753599,0.28127180167513094,0.2812718016750532,5.684831725766116e-12,1.238682131908765e-11,6.775815494458176e-12,5.362917468433015e-12,1.2576873831728076e-11,9.07048589702368e-12,4.8863185996516145e-12
37680,0.2812718016722815,0.2812718016733755,0.28127180167400934,0.2812718016751809,0.28127180167536525,0.28127180167513494,0.2812718016750564,5.7317870304105464e-12,1.2478654810437081e-11,6.736311236395756e-12,5.4104275970594596e-12,1.2712414888146557e-11,9.091870330985336e-12,4.901379173886136e-12
37720,0.2812718016722717,0.2812718016733715,0.2812718016740085,0.2812718016751869,0.2812718016753713,0.2812718016751402,0.2812718016750606,5.7388616761498786e-12,1.2497009603255737e-11,6.756836937092219e-12,5.4747083450083855e-12,1.2866574074454136e-11,9.186099175564414e-12,4.857193683215889e-12
37760,0.2812718016722642,0.28127180167336957,0.28127180167400934,0.28127180167519433,0.2812718016753788,0.2812718016751473,0.2812718016750672,5.805387189699295e-12,1.2567180934052196e-11,6.869902923369396e-12,5.454643106617759e-12,1.2917968602063225e-11,9.237333629197798e-12,4.870378613716438e-12
37800,0.28127180167225707,0.2812718016733684,0.2812718016740107,0.28127180167520194,0.28127180167538735,0.2812718016751553,0.28127180167507443,5.8583591555668286e-12,1.269253806427427e-11,6.9526139800492285e-12,5.414231649640472e-12,1.2940480529050708e-11,9.230358615870308e-12,4.944243416656536e-12
37840,0.2812718016722483,0.2812718016733653,0.28127180167400984,0.28127180167520754,0.2812718016753932,0.2812718016751615,0.28127180167507915,5.796599435930115e-12,1.2727136931069166e-11,6.968326544675547e-12,5.46212304561021e-12,1.3028793213665994e-11,9.296691964468652e-12,4.949814920800658e-12
37880,0.2812718016722385,0.28127180167336163,0.2812718016740078,0.28127180167521165,0.2812718016753988,0.28127180167516574,0.28127180167508353,5.751902512075836e-12,1.2747170745957515e-11,7.018493227471783e-12,5.516882223019142e-12,1.3079063995954403e-11,9.395044254045844e-12,4.947571265125654e-12
37920,0.2812718016722326,0.28127180167336174,0.2812718016740109,0.28127180167522003,0.28127180167540905,0.28127180167517424,0.281271801675092,5.7772375599075735e-12,1.281390200165384e-11,7.08979674704993e-12,5.524307256599883e-12,1.306686748647169e-11,9.440427446606947e-12,5.00598672975301e-12
37960,0.281271801672224,0.2812718016733593,0.2812718016740105,0.2812718016752257,0.28127180167541627,0.2812718016751796,0.2812718016750973,5.810858481557964e-12,1.289627352398836e-11,7.10054827936523e-12,5.548122118051861e-12,1.3082657937437377e-11,9.452224486306847e-12,5.080177820109918e-12
38000,0.28127180167221605,0.28127180167335764,0.28127180167401256,0.28127180167523375,0.28127180167542615,0.2812718016751872,0.2812718016751049,5.824936509978309e-12,1.2937977784657532e-11,7.064039225764098e-12,5.63161052504155e-12,1.3188114315174647e-11,9.505374556622754e-12,5.092908385718244e-12
38040,0.2812718016722089,0.2812718016733562,0.281271801674014,0.28127180167524213,0.2812718016754359,0.28127180167519444,0.28127180167511195,5.879017865175617e-12,1.296241298892427e-11,7.080538934960739e-12,5.703928517788609e-12,1.3289700834053495e-11,9.593690013065179e-12,5.078000863903213e-12
38080,0.28127180167219556,0.28127180167334875,0.281271801674012,0.2812718016752465,0.2812718016754416,0.2812718016751981,0.28127180167511556,6.010289455633461e-12,1.3078039764746243e-11,7.138734250362888e-12,5.69373740189884e-12,1.3354460427634601e-11,9.60592150716103e-12,5.1386092382820686e-12
38120,0.28127180167218807,0.2812718016733465,0.28127180167401394,0.2812718016752557,0.28127180167545107,0.28127180167520643,0.28127180167512283,6.101643004806495e-12,1.3203495275310703e-11,7.143808716881737e-12,5.705837825899278e-12,1.346418192652313e-11,9.61642254075868e-12,5.174202001977501e-12
38160,0.2812718016721745,0.28127180167333854,0.28127180167401133,0.28127180167525984,0.28127180167545546,0.28127180167521004,0.2812718016751261,6.116382843645471e-12,1.3259334331516268e-11,7.169564577035323e-12,5.76092589229966e-12,1.3611383829445151e-11,9.69817627679087e-12,5.153771994768348e-12
38200,0.2812718016721611,0.281271801673331,0.28127180167400645,0.28127180167526206,0.2812718016754583,0.2812718016752126,0.28127180167512716,6.1519193647391896e-12,1.3327478243021042e-11,7.261786379736264e-12,5.767155428246282e-12,1.3681002478293186e-11,9.769237257091416e-12,5.1570455425688416e-12
